0.998645,0.998645,0.998645,0.998645,0.998645,0.998645,0.9985526,0.9984602,0.9983678,0.9982754,0.998183,0.9980906,0.9979982,0.9979058,0.9978134,0.997721,0.9973649,0.9970088,0.9966527,0.9962966,0.9959405,0.9955844,0.9952283,0.9948722,0.9945161,0.99416,0.9933977,0.9926354,0.9918731,0.9911108,0.9903485,0.9895862,0.9888239,0.9880616,0.9872993,0.986537,0.9848884,0.9832398,0.9815912,0.9799426,0.978294,0.9766454,0.9749968,0.9733482,0.9716996,0.970051,0.9663533,0.9626556,0.9589579,0.9552602,0.9515625,0.9478648,0.9441671,0.9404694,0.9367717,0.933074
0.998682,0.998682,0.998682,0.998682,0.998682,0.998682,0.998592,0.998502,0.998412,0.998322,0.998232,0.998142,0.998052,0.997962,0.997872,0.997782,0.9974315,0.997081,0.9967305,0.99638,0.9960295,0.995679,0.9953285,0.994978,0.9946275,0.994277,0.9935259,0.9927748,0.9920237,0.9912726,0.9905215,0.9897704,0.9890193,0.9882682,0.9875171,0.986766,0.9851652,0.9835644,0.9819636,0.9803628,0.978762,0.9771612,0.9755604,0.9739596,0.9723588,0.970758,0.9672346,0.9637112,0.9601878,0.9566644,0.953141,0.9496176,0.9460942,0.9425708,0.9390474,0.935524
0.998749,0.998749,0.998749,0.998749,0.998749,0.998749,0.9986661,0.9985832,0.9985003,0.9984174,0.9983345,0.9982516,0.9981687,0.9980858,0.9980029,0.99792,0.9975791,0.9972382,0.9968973,0.9965564,0.9962155,0.9958746,0.9955337,0.9951928,0.9948519,0.994511,0.9937571,0.9930032,0.9922493,0.9914954,0.9907415,0.9899876,0.9892337,0.9884798,0.9877259,0.986972,0.9853901,0.9838082,0.9822263,0.9806444,0.9790625,0.9774806,0.9758987,0.9743168,0.9727349,0.971153,0.9676747,0.9641964,0.9607181,0.9572398,0.9537615,0.9502832,0.9468049,0.9433266,0.9398483,0.93637
0.998787,0.998787,0.998787,0.998787,0.998787,0.998787,0.9987055,0.998624,0.9985425,0.998461,0.9983795,0.998298,0.9982165,0.998135,0.9980535,0.997972,0.9976385,0.997305,0.9969715,0.996638,0.9963045,0.995971,0.9956375,0.995304,0.9949705,0.994637,0.9938666,0.9930962,0.9923258,0.9915554,0.990785,0.9900146,0.9892442,0.9884738,0.9877034,0.986933,0.9853494,0.9837658,0.9821822,0.9805986,0.979015,0.9774314,0.9758478,0.9742642,0.9726806,0.971097,0.9675664,0.9640358,0.9605052,0.9569746,0.953444,0.9499134,0.9463828,0.9428522,0.9393216,0.935791
0.998781,0.998781,0.998781,0.998781,0.998781,0.998781,0.9986978,0.9986146,0.9985314,0.9984482,0.998365,0.9982818,0.9981986,0.9981154,0.9980322,0.997949,0.9976305,0.997312,0.9969935,0.996675,0.9963565,0.996038,0.9957195,0.995401,0.9950825,0.994764,0.9939905,0.993217,0.9924435,0.99167,0.9908965,0.990123,0.9893495,0.988576,0.9878025,0.987029,0.9854599,0.9838908,0.9823217,0.9807526,0.9791835,0.9776144,0.9760453,0.9744762,0.9729071,0.971338,0.9678397,0.9643414,0.9608431,0.9573448,0.9538465,0.9503482,0.9468499,0.9433516,0.9398533,0.936355
0.998756,0.998756,0.998756,0.998756,0.998756,0.998756,0.9986727,0.9985894,0.9985061,0.9984228,0.9983395,0.9982562,0.9981729,0.9980896,0.9980063,0.997923,0.9976114,0.9972998,0.9969882,0.9966766,0.996365,0.9960534,0.9957418,0.9954302,0.9951186,0.994807,0.9940321,0.9932572,0.9924823,0.9917074,0.9909325,0.9901576,0.9893827,0.9886078,0.9878329,0.987058,0.9854894,0.9839208,0.9823522,0.9807836,0.979215,0.9776464,0.9760778,0.9745092,0.9729406,0.971372,0.9678361,0.9643002,0.9607643,0.9572284,0.9536925,0.9501566,0.9466207,0.9430848,0.9395489,0.936013
0.998666,0.998666,0.998666,0.998666,0.998666,0.998666,0.9985861,0.9985062,0.9984263,0.9983464,0.9982665,0.9981866,0.9981067,0.9980268,0.9979469,0.997867,0.9975721,0.9972772,0.9969823,0.9966874,0.9963925,0.9960976,0.9958027,0.9955078,0.9952129,0.994918,0.9941575,0.993397,0.9926365,0.991876,0.9911155,0.990355,0.9895945,0.988834,0.9880735,0.987313,0.9857484,0.9841838,0.9826192,0.9810546,0.97949,0.9779254,0.9763608,0.9747962,0.9732316,0.971667,0.9681994,0.9647318,0.9612642,0.9577966,0.954329,0.9508614,0.9473938,0.9439262,0.9404586,0.936991
0.998653,0.998653,0.998653,0.998653,0.998653,0.998653,0.9985731,0.9984932,0.9984133,0.9983334,0.9982535,0.9981736,0.9980937,0.9980138,0.9979339,0.997854,0.9975667,0.9972794,0.9969921,0.9967048,0.9964175,0.9961302,0.9958429,0.9955556,0.9952683,0.994981,0.9942263,0.9934716,0.9927169,0.9919622,0.9912075,0.9904528,0.9896981,0.9889434,0.9881887,0.987434,0.9859012,0.9843684,0.9828356,0.9813028,0.97977,0.9782372,0.9767044,0.9751716,0.9736388,0.972106,0.9686632,0.9652204,0.9617776,0.9583348,0.954892,0.9514492,0.9480064,0.9445636,0.9411208,0.937678
0.998629,0.998629,0.998629,0.998629,0.998629,0.998629,0.9985459,0.9984628,0.9983797,0.9982966,0.9982135,0.9981304,0.9980473,0.9979642,0.9978811,0.997798,0.9975277,0.9972574,0.9969871,0.9967168,0.9964465,0.9961762,0.9959059,0.9956356,0.9953653,0.995095,0.9943317,0.9935684,0.9928051,0.9920418,0.9912785,0.9905152,0.9897519,0.9889886,0.9882253,0.987462,0.9859441,0.9844262,0.9829083,0.9813904,0.9798725,0.9783546,0.9768367,0.9753188,0.9738009,0.972283,0.9687926,0.9653022,0.9618118,0.9583214,0.954831,0.9513406,0.9478502,0.9443598,0.9408694,0.937379
0.9986,0.9986,0.9986,0.9986,0.9986,0.9986,0.9985178,0.9984356,0.9983534,0.9982712,0.998189,0.9981068,0.9980246,0.9979424,0.9978602,0.997778,0.9975201,0.9972622,0.9970043,0.9967464,0.9964885,0.9962306,0.9959727,0.9957148,0.9954569,0.995199,0.9944548,0.9937106,0.9929664,0.9922222,0.991478,0.9907338,0.9899896,0.9892454,0.9885012,0.987757,0.9862875,0.984818,0.9833485,0.981879,0.9804095,0.97894,0.9774705,0.976001,0.9745315,0.973062,0.9696725,0.966283,0.9628935,0.959504,0.9561145,0.952725,0.9493355,0.945946,0.9425565,0.939167
0.998608,0.998608,0.998608,0.998608,0.998608,0.998608,0.998524,0.99844,0.998356,0.998272,0.998188,0.998104,0.99802,0.997936,0.997852,0.997768,0.9975178,0.9972676,0.9970174,0.9967672,0.996517,0.9962668,0.9960166,0.9957664,0.9955162,0.995266,0.9945425,0.993819,0.9930955,0.992372,0.9916485,0.990925,0.9902015,0.989478,0.9887545,0.988031,0.9865793,0.9851276,0.9836759,0.9822242,0.9807725,0.9793208,0.9778691,0.9764174,0.9749657,0.973514,0.9701554,0.9667968,0.9634382,0.9600796,0.956721,0.9533624,0.9500038,0.9466452,0.9432866,0.939928
0.998609,0.998609,0.998609,0.998609,0.998609,0.998609,0.9985237,0.9984384,0.9983531,0.9982678,0.9981825,0.9980972,0.9980119,0.9979266,0.9978413,0.997756,0.9975116,0.9972672,0.9970228,0.9967784,0.996534,0.9962896,0.9960452,0.9958008,0.9955564,0.995312,0.9945998,0.9938876,0.9931754,0.9924632,0.991751,0.9910388,0.9903266,0.9896144,0.9889022,0.98819,0.9867525,0.985315,0.9838775,0.98244,0.9810025,0.979565,0.9781275,0.97669,0.9752525,0.973815,0.9705435,0.967272,0.9640005,0.960729,0.9574575,0.954186,0.9509145,0.947643,0.9443715,0.9411
0.998622,0.998622,0.998622,0.998622,0.998622,0.998622,0.998531,0.99844,0.998349,0.998258,0.998167,0.998076,0.997985,0.997894,0.997803,0.997712,0.9974847,0.9972574,0.9970301,0.9968028,0.9965755,0.9963482,0.9961209,0.9958936,0.9956663,0.995439,0.9947434,0.9940478,0.9933522,0.9926566,0.991961,0.9912654,0.9905698,0.9898742,0.9891786,0.988483,0.9870458,0.9856086,0.9841714,0.9827342,0.981297,0.9798598,0.9784226,0.9769854,0.9755482,0.974111,0.9709244,0.9677378,0.9645512,0.9613646,0.958178,0.9549914,0.9518048,0.9486182,0.9454316,0.942245
0.998576,0.998576,0.998576,0.998576,0.998576,0.998576,0.9984829,0.9983898,0.9982967,0.9982036,0.9981105,0.9980174,0.9979243,0.9978312,0.9977381,0.997645,0.9974205,0.997196,0.9969715,0.996747,0.9965225,0.996298,0.9960735,0.995849,0.9956245,0.9954,0.9947053,0.9940106,0.9933159,0.9926212,0.9919265,0.9912318,0.9905371,0.9898424,0.9891477,0.988453,0.9869906,0.9855282,0.9840658,0.9826034,0.981141,0.9796786,0.9782162,0.9767538,0.9752914,0.973829,0.9704945,0.96716,0.9638255,0.960491,0.9571565,0.953822,0.9504875,0.947153,0.9438185,0.940484
0.998567,0.998567,0.998567,0.998567,0.998567,0.998567,0.9984715,0.998376,0.9982805,0.998185,0.9980895,0.997994,0.9978985,0.997803,0.9977075,0.997612,0.9973892,0.9971664,0.9969436,0.9967208,0.996498,0.9962752,0.9960524,0.9958296,0.9956068,0.995384,0.9947174,0.9940508,0.9933842,0.9927176,0.992051,0.9913844,0.9907178,0.9900512,0.9893846,0.988718,0.9872613,0.9858046,0.9843479,0.9828912,0.9814345,0.9799778,0.9785211,0.9770644,0.9756077,0.974151,0.9708757,0.9676004,0.9643251,0.9610498,0.9577745,0.9544992,0.9512239,0.9479486,0.9446733,0.941398
0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.9984875,0.998388,0.9982885,0.998189,0.9980895,0.99799,0.9978905,0.997791,0.9976915,0.997592,0.9973727,0.9971534,0.9969341,0.9967148,0.9964955,0.9962762,0.9960569,0.9958376,0.9956183,0.995399,0.9947446,0.9940902,0.9934358,0.9927814,0.992127,0.9914726,0.9908182,0.9901638,0.9895094,0.988855,0.987406,0.985957,0.984508,0.983059,0.98161,0.980161,0.978712,0.977263,0.975814,0.974365,0.9710767,0.9677884,0.9645001,0.9612118,0.9579235,0.9546352,0.9513469,0.9480586,0.9447703,0.941482
0.998733,0.998733,0.998733,0.998733,0.998733,0.998733,0.9986384,0.9985438,0.9984492,0.9983546,0.99826,0.9981654,0.9980708,0.9979762,0.9978816,0.997787,0.9975624,0.9973378,0.9971132,0.9968886,0.996664,0.9964394,0.9962148,0.9959902,0.9957656,0.995541,0.9948928,0.9942446,0.9935964,0.9929482,0.9923,0.9916518,0.9910036,0.9903554,0.9897072,0.989059,0.9876147,0.9861704,0.9847261,0.9832818,0.9818375,0.9803932,0.9789489,0.9775046,0.9760603,0.974616,0.9713513,0.9680866,0.9648219,0.9615572,0.9582925,0.9550278,0.9517631,0.9484984,0.9452337,0.941969
0.99885,0.99885,0.99885,0.99885,0.99885,0.99885,0.9987618,0.9986736,0.9985854,0.9984972,0.998409,0.9983208,0.9982326,0.9981444,0.9980562,0.997968,0.9977404,0.9975128,0.9972852,0.9970576,0.99683,0.9966024,0.9963748,0.9961472,0.9959196,0.995692,0.9950592,0.9944264,0.9937936,0.9931608,0.992528,0.9918952,0.9912624,0.9906296,0.9899968,0.989364,0.9879178,0.9864716,0.9850254,0.9835792,0.982133,0.9806868,0.9792406,0.9777944,0.9763482,0.974902,0.9716836,0.9684652,0.9652468,0.9620284,0.95881,0.9555916,0.9523732,0.9491548,0.9459364,0.942718
0.998904,0.998904,0.998904,0.998904,0.998904,0.998904,0.998814,0.998724,0.998634,0.998544,0.998454,0.998364,0.998274,0.998184,0.998094,0.998004,0.9977801,0.9975562,0.9973323,0.9971084,0.9968845,0.9966606,0.9964367,0.9962128,0.9959889,0.995765,0.9951578,0.9945506,0.9939434,0.9933362,0.992729,0.9921218,0.9915146,0.9909074,0.9903002,0.989693,0.9882286,0.9867642,0.9852998,0.9838354,0.982371,0.9809066,0.9794422,0.9779778,0.9765134,0.975049,0.9718409,0.9686328,0.9654247,0.9622166,0.9590085,0.9558004,0.9525923,0.9493842,0.9461761,0.942968
0.998917,0.998917,0.998917,0.998917,0.998917,0.998917,0.9988261,0.9987352,0.9986443,0.9985534,0.9984625,0.9983716,0.9982807,0.9981898,0.9980989,0.998008,0.9979774,0.9979468,0.9979162,0.9978856,0.997855,0.9978244,0.9977938,0.9977632,0.9977326,0.997702,0.99691,0.996118,0.995326,0.994534,0.993742,0.99295,0.992158,0.991366,0.990574,0.989782,0.9883195,0.986857,0.9853945,0.983932,0.9824695,0.981007,0.9795445,0.978082,0.9766195,0.975157,0.97189,0.968623,0.965356,0.962089,0.958822,0.955555,0.952288,0.949021,0.945754,0.942487
0.998919,0.998919,0.998919,0.998919,0.998919,0.998919,0.9988271,0.9987352,0.9986433,0.9985514,0.9984595,0.9983676,0.9982757,0.9981838,0.9980919,0.998,0.9977684,0.9975368,0.9973052,0.9970736,0.996842,0.9966104,0.9963788,0.9961472,0.9959156,0.995684,0.995111,0.994538,0.993965,0.993392,0.992819,0.992246,0.991673,0.9911,0.990527,0.989954,0.98853,0.987106,0.985682,0.984258,0.982834,0.98141,0.979986,0.978562,0.977138,0.975714,0.9724542,0.9691944,0.9659346,0.9626748,0.959415,0.9561552,0.9528954,0.9496356,0.9463758,0.943116
0.998948,0.998948,0.998948,0.998948,0.998948,0.998948,0.9988496,0.9987512,0.9986528,0.9985544,0.998456,0.9983576,0.9982592,0.9981608,0.9980624,0.997964,0.9977387,0.9975134,0.9972881,0.9970628,0.9968375,0.9966122,0.9963869,0.9961616,0.9959363,0.995711,0.9951753,0.9946396,0.9941039,0.9935682,0.9930325,0.9924968,0.9919611,0.9914254,0.9908897,0.990354,0.9889653,0.9875766,0.9861879,0.9847992,0.9834105,0.9820218,0.9806331,0.9792444,0.9778557,0.976467,0.9732379,0.9700088,0.9667797,0.9635506,0.9603215,0.9570924,0.9538633,0.9506342,0.9474051,0.944176
0.998964,0.998964,0.998964,0.998964,0.998964,0.998964,0.9988647,0.9987654,0.9986661,0.9985668,0.9984675,0.9983682,0.9982689,0.9981696,0.9980703,0.997971,0.9977438,0.9975166,0.9972894,0.9970622,0.996835,0.9966078,0.9963806,0.9961534,0.9959262,0.995699,0.9951767,0.9946544,0.9941321,0.9936098,0.9930875,0.9925652,0.9920429,0.9915206,0.9909983,0.990476,0.9891137,0.9877514,0.9863891,0.9850268,0.9836645,0.9823022,0.9809399,0.9795776,0.9782153,0.976853,0.9736108,0.9703686,0.9671264,0.9638842,0.960642,0.9573998,0.9541576,0.9509154,0.9476732,0.944431
0.998964,0.998964,0.998964,0.998964,0.998964,0.998964,0.998866,0.998768,0.99867,0.998572,0.998474,0.998376,0.998278,0.99818,0.998082,0.997984,0.9977524,0.9975208,0.9972892,0.9970576,0.996826,0.9965944,0.9963628,0.9961312,0.9958996,0.995668,0.9951603,0.9946526,0.9941449,0.9936372,0.9931295,0.9926218,0.9921141,0.9916064,0.9910987,0.990591,0.9892769,0.9879628,0.9866487,0.9853346,0.9840205,0.9827064,0.9813923,0.9800782,0.9787641,0.97745,0.9742419,0.9710338,0.9678257,0.9646176,0.9614095,0.9582014,0.9549933,0.9517852,0.9485771,0.945369
0.998979,0.998979,0.998979,0.998979,0.998979,0.998979,0.9988876,0.9987962,0.9987048,0.9986134,0.998522,0.9984306,0.9983392,0.9982478,0.9981564,0.998065,0.9978315,0.997598,0.9973645,0.997131,0.9968975,0.996664,0.9964305,0.996197,0.9959635,0.99573,0.9952467,0.9947634,0.9942801,0.9937968,0.9933135,0.9928302,0.9923469,0.9918636,0.9913803,0.990897,0.9896427,0.9883884,0.9871341,0.9858798,0.9846255,0.9833712,0.9821169,0.9808626,0.9796083,0.978354,0.9752435,0.972133,0.9690225,0.965912,0.9628015,0.959691,0.9565805,0.95347,0.9503595,0.947249
0.998956,0.998956,0.998956,0.998956,0.998956,0.998956,0.9988671,0.9987782,0.9986893,0.9986004,0.9985115,0.9984226,0.9983337,0.9982448,0.9981559,0.998067,0.9978283,0.9975896,0.9973509,0.9971122,0.9968735,0.9966348,0.9963961,0.9961574,0.9959187,0.99568,0.9952051,0.9947302,0.9942553,0.9937804,0.9933055,0.9928306,0.9923557,0.9918808,0.9914059,0.990931,0.9897008,0.9884706,0.9872404,0.9860102,0.98478,0.9835498,0.9823196,0.9810894,0.9798592,0.978629,0.9755061,0.9723832,0.9692603,0.9661374,0.9630145,0.9598916,0.9567687,0.9536458,0.9505229,0.9474
0.998937,0.998937,0.998937,0.998937,0.998937,0.998937,0.9988531,0.9987692,0.9986853,0.9986014,0.9985175,0.9984336,0.9983497,0.9982658,0.9981819,0.998098,0.9978607,0.9976234,0.9973861,0.9971488,0.9969115,0.9966742,0.9964369,0.9961996,0.9959623,0.995725,0.9952616,0.9947982,0.9943348,0.9938714,0.993408,0.9929446,0.9924812,0.9920178,0.9915544,0.991091,0.9899198,0.9887486,0.9875774,0.9864062,0.985235,0.9840638,0.9828926,0.9817214,0.9805502,0.979379,0.9763261,0.9732732,0.9702203,0.9671674,0.9641145,0.9610616,0.9580087,0.9549558,0.9519029,0.94885
0.998951,0.998951,0.998951,0.998951,0.998951,0.998951,0.9988715,0.998792,0.9987125,0.998633,0.9985535,0.998474,0.9983945,0.998315,0.9982355,0.998156,0.9979195,0.997683,0.9974465,0.99721,0.9969735,0.996737,0.9965005,0.996264,0.9960275,0.995791,0.9953342,0.9948774,0.9944206,0.9939638,0.993507,0.9930502,0.9925934,0.9921366,0.9916798,0.991223,0.9900894,0.9889558,0.9878222,0.9866886,0.985555,0.9844214,0.9832878,0.9821542,0.9810206,0.979887,0.9768867,0.9738864,0.9708861,0.9678858,0.9648855,0.9618852,0.9588849,0.9558846,0.9528843,0.949884
