"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 5 through 6.","","","","","","","","",""
"1","Resident Population--Estimates by Age, Sex, and Race:  July 1, 1933","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","  (Excludes Alaska and Hawaii)","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"3","Age","All races","NaN","NaN","White","NaN","NaN","Nonwhite","NaN","NaN"
"4","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"6","All ages","125578763","63384009","62194754","112815249","57059471","55755778","12763514","6324538","6438976"
"7","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"8","0","1937890","984905","952985","1712055","872963","839092","225835","111942","113893"
"9","1","2011141","1016844","994297","1783700","904449","879251","227441","112395","115046"
"10","2","2183375","1103441","1079934","1934733","980699","954034","248642","122742","125900"
"11","3","2229269","1126997","1102272","1967337","997169","970168","261932","129828","132104"
"12","4","2250477","1139660","1110817","1985857","1008448","977409","264620","131212","133408"
"13","5","2365010","1216814","1148196","2073131","1069833","1003298","291879","146981","144898"
"14","6","2424948","1237243","1187705","2129601","1089309","1040292","295347","147934","147413"
"15","7","2429945","1238101","1191844","2140146","1092394","1047752","289799","145707","144092"
"16","8","2465138","1250991","1214147","2179221","1108490","1070731","285917","142501","143416"
"17","9","2491440","1258517","1232923","2201982","1115567","1086415","289458","142950","146508"
"18","10","2476490","1248903","1227587","2191780","1108635","1083145","284710","140268","144442"
"19","11","2533211","1274854","1258357","2246056","1133509","1112547","287155","141345","145810"
"20","12","2499260","1259303","1239957","2223067","1123507","1099560","276193","135796","140397"
"21","13","2444536","1229350","1215186","2175557","1097473","1078084","268979","131877","137102"
"22","14","2401537","1205629","1195908","2139010","1077129","1061881","262527","128500","134027"
"23","15","2366022","1186144","1179878","2109114","1060653","1048461","256908","125491","131417"
"24","16","2344056","1172979","1171077","2089463","1049117","1040346","254593","123862","130731"
"25","17","2332876","1164881","1167995","2077975","1041541","1036434","254901","123340","131561"
"26","18","2320061","1156045","1164016","2064711","1033151","1031560","255350","122894","132456"
"27","19","2304623","1146134","1158489","2048817","1023663","1025154","255806","122471","133335"
"28","20","2285833","1134579","1151254","2030450","1012868","1017582","255383","121711","133672"
"29","21","2261319","1120104","1141215","2008321","999927","1008394","252998","120177","132821"
"30","22","2231855","1103206","1128649","1982869","985188","997681","248986","118018","130968"
"31","23","2201538","1086097","1115441","1956794","970289","986505","244744","115808","128936"
"32","24","2171599","1069344","1102255","1931286","955782","975504","240313","113562","126751"
"33","25","2139522","1052343","1087179","1903236","940742","962494","236286","111601","124685"
"34","26","2103838","1034887","1068951","1870483","924638","945845","233355","110249","123106"
"35","27","2065435","1017208","1048227","1834294","907883","926411","231141","109325","121816"
"36","28","2027095","999908","1027187","1798189","891468","906721","228906","108440","120466"
"37","29","1989714","983328","1006386","1762735","875612","887123","226979","107716","119263"
"38","30","1953259","967307","985952","1729987","861041","868946","223272","106266","117006"
"39","31","1918075","951779","966296","1702133","848486","853647","215942","103293","112649"
"40","32","1884798","937109","947689","1678931","837949","840982","205867","99160","106707"
"41","33","1851714","922718","928996","1656362","827868","828494","195352","94850","100502"
"42","34","1816121","907267","908854","1631963","817004","814959","184158","90263","93895"
"43","35","1790123","896791","893332","1614580","810058","804522","175543","86733","88810"
"44","36","1783399","896154","887245","1610891","810663","800228","172508","85491","87017"
"45","37","1791014","902826","888188","1617188","816796","800392","173826","86030","87796"
"46","38","1799795","910063","889732","1624227","823323","800904","175568","86740","88828"
"47","39","1809909","917838","892071","1632208","830208","802000","177701","87630","90071"
