2I,483,9,3182323,1628335,1553988,1324040,1255889,247079,242616,15844,15631,41372,39852,166940,161598,1167565,1104362,240509,236271,14264,14109,39057,37648,2I 483  9    3182323   1628335   1553988   1324040   1255889    247079    242616     15844     15631     41372     39852    166940    161598   1167565   1104362    240509    236271     14264     14109     39057     37648
2I,483,10,3335675,1707856,1627819,1387168,1314437,262329,257151,16327,15832,42032,40399,167073,158795,1230358,1165591,255834,250797,14884,14441,39707,38195,2I 483 10    3335675   1707856   1627819   1387168   1314437    262329    257151     16327     15832     42032     40399    167073    158795   1230358   1165591    255834    250797     14884     14441     39707     38195
2I,483,11,3525639,1802527,1723112,1472904,1401324,270902,264980,16596,16232,42125,40576,167680,162089,1315450,1248962,264477,258876,15137,14818,39783,38367,2I 483 11    3525639   1802527   1723112   1472904   1401324    270902    264980     16596     16232     42125     40576    167680    162089   1315450   1248962    264477    258876     15137     14818     39783     38367
2I,483,12,3781356,1934648,1846708,1591962,1511639,282575,277649,17477,16995,42634,40425,170934,165184,1431546,1356625,275874,271150,15990,15564,40304,38185,2I 483 12    3781356   1934648   1846708   1591962   1511639    282575    277649     17477     16995     42634     40425    170934    165184   1431546   1356625    275874    271150     15990     15564     40304     38185
2I,483,13,3697242,1889031,1808211,1559844,1486995,269606,265121,17218,16872,42363,39223,163453,159468,1406460,1337317,263233,258927,15737,15417,40148,37082,2I 483 13    3697242   1889031   1808211   1559844   1486995    269606    265121     17218     16872     42363     39223    163453    159468   1406460   1337317    263233    258927     15737     15417     40148     37082
2I,483,14,3621483,1851790,1769693,1531048,1454890,263381,260759,16904,16323,40457,37721,158315,153646,1382507,1311028,257031,254334,15527,14974,38410,35711,2I 483 14    3621483   1851790   1769693   1531048   1454890    263381    260759     16904     16323     40457     37721    158315    153646   1382507   1311028    257031    254334     15527     14974     38410     35711
2I,483,15,3598821,1838343,1760478,1511168,1439527,271264,268422,16693,15984,39218,36545,157860,153249,1363279,1296336,264681,261718,15335,14639,37188,34536,2I 483 15    3598821   1838343   1760478   1511168   1439527    271264    268422     16693     15984     39218     36545    157860    153249   1363279   1296336    264681    261718     15335     14639     37188     34536
2I,483,16,3704987,1890723,1814264,1556677,1488739,278979,274314,16511,16278,38556,34933,161478,156037,1405620,1342899,271991,267427,15133,14952,36501,32949,2I 483 16    3704987   1890723   1814264   1556677   1488739    278979    274314     16511     16278     38556     34933    161478    156037   1405620   1342899    271991    267427     15133     14952     36501     32949
2I,483,17,3840470,1967777,1872693,1616423,1533285,293561,286824,17654,16475,40139,36109,171001,160836,1456512,1382968,286083,279668,16213,15150,37968,34071,2I 483 17    3840470   1967777   1872693   1616423   1533285    293561    286824     17654     16475     40139     36109    171001    160836   1456512   1382968    286083    279668     16213     15150     37968     34071
2I,483,18,4027983,2044209,1983774,1691582,1633871,293289,295480,18265,17499,41073,36924,175805,165413,1527209,1479647,285411,287820,16850,16109,38934,34785,2I 483 18    4027983   2044209   1983774   1691582   1633871    293289    295480     18265     17499     41073     36924    175805    165413   1527209   1479647    285411    287820     16850     16109     38934     34785
2I,483,19,4324202,2182949,2141253,1816523,1773489,301081,308647,19514,18385,45831,40732,192103,177799,1637158,1607651,292515,300478,17860,16936,43313,38389,2I 483 19    4324202   2182949   2141253   1816523   1773489    301081    308647     19514     18385     45831     40732    192103    177799   1637158   1607651    292515    300478     17860     16936     43313     38389
2I,483,20,4335195,2182898,2152297,1826979,1789056,291076,304235,19113,17783,45730,41223,200199,181742,1639605,1619439,282427,296159,17499,16242,43168,38715,2I 483 20    4335195   2182898   2152297   1826979   1789056    291076    304235     19113     17783     45730     41223    200199    181742   1639605   1619439    282427    296159     17499     16242     43168     38715
2I,483,21,4338991,2183948,2155043,1839930,1799214,280895,297331,17610,16875,45513,41623,203072,178212,1650070,1633077,272057,289169,15910,15429,42839,39156,2I 483 21    4338991   2183948   2155043   1839930   1799214    280895    297331     17610     16875     45513     41623    203072    178212   1650070   1633077    272057    289169     15910     15429     42839     39156
2I,483,22,4318528,2170278,2148250,1841050,1797649,268127,291763,16801,16523,44300,42315,202957,178643,1650893,1631168,259524,283648,15196,15011,41708,39780,2I 483 22    4318528   2170278   2148250   1841050   1797649    268127    291763     16801     16523     44300     42315    202957    178643   1650893   1631168    259524    283648     15196     15011     41708     39780
2I,483,23,4296626,2153695,2142931,1830253,1792641,263760,289631,16172,15932,43510,44727,204064,178332,1639097,1626329,255173,281552,14583,14603,40778,42115,2I 483 23    4296626   2153695   2142931   1830253   1792641    263760    289631     16172     15932     43510     44727    204064    178332   1639097   1626329    255173    281552     14583     14603     40778     42115
2I,483,24,4351982,2181099,2170883,1858659,1816352,262211,292197,15302,15526,44927,46808,201699,176932,1669645,1651590,253544,283973,13852,14210,42359,44178,2I 483 24    4351982   2181099   2170883   1858659   1816352    262211    292197     15302     15526     44927     46808    201699    176932   1669645   1651590    253544    283973     13852     14210     42359     44178
2I,483,25,4388558,2197979,2190579,1875647,1836694,261304,288917,14478,14377,46550,50591,199351,177689,1688682,1671194,253169,280916,12912,12972,43865,47808,2I 483 25    4388558   2197979   2190579   1875647   1836694    261304    288917     14478     14377     46550     50591    199351    177689   1688682   1671194    253169    280916     12912     12972     43865     47808
2I,483,26,4272346,2137408,2134938,1824870,1787024,252451,282380,14077,14538,46010,50996,189299,171979,1647429,1626707,244420,274708,12693,13173,43567,48371,2I 483 26    4272346   2137408   2134938   1824870   1787024    252451    282380     14077     14538     46010     50996    189299    171979   1647429   1626707    244420    274708     12693     13173     43567     48371
2I,483,27,4220743,2105052,2115691,1795670,1768582,247902,278646,14266,15287,47214,53176,181387,167674,1625758,1612261,240253,271244,12844,13935,44810,50577,2I 483 27    4220743   2105052   2115691   1795670   1768582    247902    278646     14266     15287     47214     53176    181387    167674   1625758   1612261    240253    271244     12844     13935     44810     50577
2I,483,28,3972312,1979926,1992386,1694036,1669630,226609,257613,11879,12032,47402,53111,164493,153929,1539729,1525739,219918,251205,10742,10971,45044,50542,2I 483 28    3972312   1979926   1992386   1694036   1669630    226609    257613     11879     12032     47402     53111    164493    153929   1539729   1525739    219918    251205     10742     10971     45044     50542
2I,483,29,4174503,2081284,2093219,1778267,1755056,238052,267811,13040,13247,51925,57105,166662,158638,1621674,1607226,231584,260992,11840,12083,49524,54280,2I 483 29    4174503   2081284   2093219   1778267   1755056    238052    267811     13040     13247     51925     57105    166662    158638   1621674   1607226    231584    260992     11840     12083     49524     54280
2I,483,30,4043061,2010082,2032979,1723351,1707722,221179,254243,13384,13852,52168,57162,154128,150274,1578733,1567757,215228,247857,12173,12645,49820,54446,2I 483 30    4043061   2010082   2032979   1723351   1707722    221179    254243     13384     13852     52168     57162    154128    150274   1578733   1567757    215228    247857     12173     12645     49820     54446
2I,483,31,3874067,1921512,1952555,1651487,1642236,207092,241663,13153,13602,49780,55054,142808,140547,1517601,1510971,201521,235845,11982,12527,47600,52665,2I 483 31    3874067   1921512   1952555   1651487   1642236    207092    241663     13153     13602     49780     55054    142808    140547   1517601   1510971    201521    235845     11982     12527     47600     52665
2I,483,32,3705411,1834592,1870819,1570269,1566095,202282,236196,13420,14312,48621,54216,137709,135783,1440997,1439393,196883,230588,12379,13219,46624,51836,2I 483 32    3705411   1834592   1870819   1570269   1566095    202282    236196     13420     14312     48621     54216    137709    135783   1440997   1439393    196883    230588     12379     13219     46624     51836
2I,483,33,3633463,1793212,1840251,1540315,1546723,192243,225177,11788,12700,48866,55651,130083,130441,1417997,1424808,187359,219908,10902,11803,46871,53291,2I 483 33    3633463   1793212   1840251   1540315   1546723    192243    225177     11788     12700     48866     55651    130083    130441   1417997   1424808    187359    219908     10902     11803     46871     53291
2I,483,34,3706957,1836182,1870775,1584466,1580466,195504,226648,10940,11742,45272,51919,126716,127261,1465402,1461604,190538,221303,10101,10893,43425,49714,2I 483 34    3706957   1836182   1870775   1584466   1580466    195504    226648     10940     11742     45272     51919    126716    127261   1465402   1461604    190538    221303     10101     10893     43425     49714
2I,483,35,3735503,1843535,1891968,1609646,1618473,180253,211419,11042,12220,42594,49856,120381,123026,1496303,1503368,175790,206469,10209,11355,40852,47750,2I 483 35    3735503   1843535   1891968   1609646   1618473    180253    211419     11042     12220     42594     49856    120381    123026   1496303   1503368    175790    206469     10209     11355     40852     47750
2I,483,36,3661043,1805154,1855889,1594092,1605183,161187,193771,10337,11126,39538,45809,112050,115715,1488636,1496886,157146,189231,9509,10290,37813,43767,2I 483 36    3661043   1805154   1855889   1594092   1605183    161187    193771     10337     11126     39538     45809    112050    115715   1488636   1496886    157146    189231      9509     10290     37813     43767
2I,483,37,2803271,1374277,1428994,1189895,1211067,138799,167295,9462,9770,36121,40862,99066,102905,1096969,1114991,134985,162929,8708,9057,34549,39112,2I 483 37    2803271   1374277   1428994   1189895   1211067    138799    167295      9462      9770     36121     40862     99066    102905   1096969   1114991    134985    162929      8708      9057     34549     39112
2I,483,38,2783848,1365738,1418110,1192438,1212219,130239,158145,9176,9968,33885,37778,93945,96801,1103990,1121694,126844,154267,8514,9280,32445,36068,2I 483 38    2783848   1365738   1418110   1192438   1212219    130239    158145      9176      9968     33885     37778     93945     96801   1103990   1121694    126844    154267      8514      9280     32445     36068
2I,483,39,3027642,1490715,1536927,1301095,1318460,144915,170479,9301,9714,35404,38274,94077,99610,1212784,1225580,141230,166096,8657,9046,33967,36595,2I 483 39    3027642   1490715   1536927   1301095   1318460    144915    170479      9301      9714     35404     38274     94077     99610   1212784   1225580    141230    166096      8657      9046     33967     36595
2I,483,40,3049771,1498944,1550827,1316532,1338093,139801,166462,9151,9686,33460,36586,88951,94677,1232836,1249723,136520,162333,8513,9055,32124,35039,2I 483 40    3049771   1498944   1550827   1316532   1338093    139801    166462      9151      9686     33460     36586     88951     94677   1232836   1249723    136520    162333      8513      9055     32124     35039
2I,483,41,2628641,1288607,1340034,1122310,1145558,127488,152526,8349,8795,30460,33155,81002,84902,1046281,1066342,124243,148856,7804,8209,29277,31725,2I 483 41    2628641   1288607   1340034   1122310   1145558    127488    152526      8349      8795     30460     33155     81002     84902   1046281   1066342    124243    148856      7804      8209     29277     31725
2I,483,42,2480108,1216642,1263466,1060007,1080121,119533,144444,8043,8190,29059,30711,79195,82066,985682,1003441,116406,140895,7492,7663,27867,29401,2I 483 42    2480108   1216642   1263466   1060007   1080121    119533    144444      8043      8190     29059     30711     79195     82066    985682   1003441    116406    140895      7492      7663     27867     29401
2I,483,43,2397772,1172530,1225242,1017482,1044533,119454,142968,7782,8387,27812,29354,78655,82058,943714,968011,116159,139249,7313,7854,26689,28070,2I 483 43    2397772   1172530   1225242   1017482   1044533    119454    142968      7782      8387     27812     29354     78655     82058    943714    968011    116159    139249      7313      7854     26689     28070
2I,483,44,2435306,1193540,1241766,1037861,1061958,121279,144530,7352,7761,27048,27517,75180,79023,967509,988402,118105,140769,6891,7272,25855,26300,2I 483 44    2435306   1193540   1241766   1037861   1061958    121279    144530      7352      7761     27048     27517     75180     79023    967509    988402    118105    140769      6891      7272     25855     26300
2I,483,45,2327853,1138865,1188988,987024,1013782,118616,141339,7088,7295,26137,26572,71687,75809,919837,943026,115655,137844,6652,6844,25034,25465,2I 483 45    2327853   1138865   1188988    987024   1013782    118616    141339      7088      7295     26137     26572     71687     75809    919837    943026    115655    137844      6652      6844     25034     25465
2I,483,46,2235386,1089897,1145489,953238,981876,106223,132216,6556,6906,23880,24491,67900,72353,889547,914097,103406,129079,6157,6488,22887,23472,2I 483 46    2235386   1089897   1145489    953238    981876    106223    132216      6556      6906     23880     24491     67900     72353    889547    914097    103406    129079      6157      6488     22887     23472
2I,483,47,2276086,1107355,1168731,963592,999524,113175,137261,6592,7009,23996,24937,68640,73139,899246,931142,110252,133893,6200,6609,23017,23948,2I 483 47    2276086   1107355   1168731    963592    999524    113175    137261      6592      7009     23996     24937     68640     73139    899246    931142    110252    133893      6200      6609     23017     23948
2I,483,48,2179019,1063991,1115028,941840,969352,95751,117343,6041,6140,20359,22193,64836,68169,880561,905103,93330,114619,5684,5754,19580,21383,2I 483 48    2179019   1063991   1115028    941840    969352     95751    117343      6041      6140     20359     22193     64836     68169    880561    905103     93330    114619      5684      5754     19580     21383
2I,483,49,2146198,1048136,1098062,914966,944030,105869,123604,6203,6584,21098,23844,62154,66320,856580,881995,103286,120612,5829,6165,20287,22970,2I 483 49    2146198   1048136   1098062    914966    944030    105869    123604      6203      6584     21098     23844     62154     66320    856580    881995    103286    120612      5829      6165     20287     22970
2I,483,50,2181618,1051689,1129929,921138,971577,105128,128379,5760,6470,19663,23503,59124,64998,865643,910606,102617,125554,5390,6081,18915,22690,2I 483 50    2181618   1051689   1129929    921138    971577    105128    128379      5760      6470     19663     23503     59124     64998    865643    910606    102617    125554      5390      6081     18915     22690
2I,483,51,2178111,1051407,1126704,929325,976707,98166,122021,5432,6053,18484,21923,59199,62672,873366,917614,95888,119471,5124,5722,17830,21225,2I 483 51    2178111   1051407   1126704    929325    976707     98166    122021      5432      6053     18484     21923     59199     62672    873366    917614     95888    119471      5124      5722     17830     21225
2I,483,52,2245731,1080818,1164913,957770,1013625,99817,123459,5327,6003,17904,21826,59657,64621,901423,952870,97476,120708,5012,5652,17250,21062,2I 483 52    2245731   1080818   1164913    957770   1013625     99817    123459      5327      6003     17904     21826     59657     64621    901423    952870     97476    120708      5012      5652     17250     21062
2I,483,53,2284008,1110084,1173924,989369,1025973,98423,121125,5337,5698,16955,21128,60260,64499,932181,965205,96286,118482,5003,5359,16354,20379,2I 483 53    2284008   1110084   1173924    989369   1025973     98423    121125      5337      5698     16955     21128     60260     64499    932181    965205     96286    118482      5003      5359     16354     20379
2I,483,54,2327033,1114909,1212124,989889,1058393,103019,126393,5300,5811,16701,21527,57961,63440,935051,998941,100798,123547,4980,5452,16119,20744,2I 483 54    2327033   1114909   1212124    989889   1058393    103019    126393      5300      5811     16701     21527     57961     63440    935051    998941    100798    123547      4980      5452     16119     20744
2I,483,55,2332207,1111878,1220329,989575,1070519,101064,123653,5072,5582,16167,20575,54251,59489,938341,1014660,98936,121077,4767,5264,15583,19839,2I 483 55    2332207   1111878   1220329    989575   1070519    101064    123653      5072      5582     16167     20575     54251     59489    938341   1014660     98936    121077      4767      5264     15583     19839
2I,483,56,2273002,1074019,1198983,958670,1056130,95742,118113,4677,5179,14930,19561,50208,56846,911216,1002709,93802,115704,4404,4865,14389,18859,2I 483 56    2273002   1074019   1198983    958670   1056130     95742    118113      4677      5179     14930     19561     50208     56846    911216   1002709     93802    115704      4404      4865     14389     18859
2I,483,57,2307088,1087681,1219407,969983,1075102,97882,120240,4741,5015,15075,19050,50163,55888,922533,1022597,95997,117906,4468,4703,14520,18313,2I 483 57    2307088   1087681   1219407    969983   1075102     97882    120240      4741      5015     15075     19050     50163     55888    922533   1022597     95997    117906      4468      4703     14520     18313
2I,483,58,2276913,1069505,1207408,960889,1075024,89599,110073,4458,4995,14559,17316,46494,52519,916942,1025579,87856,107916,4172,4715,14041,16679,2I 483 58    2276913   1069505   1207408    960889   1075024     89599    110073      4458      4995     14559     17316     46494     52519    916942   1025579     87856    107916      4172      4715     14041     16679
2I,483,59,2291669,1071533,1220136,960658,1084318,91240,113034,4598,5038,15037,17746,46436,50255,916693,1037245,89516,110789,4330,4753,14558,17094,2I 483 59    2291669   1071533   1220136    960658   1084318     91240    113034      4598      5038     15037     17746     46436     50255    916693   1037245     89516    110789      4330      4753     14558     17094
2I,483,60,2218163,1031415,1186748,919127,1047786,93098,116840,4449,4891,14741,17231,42552,47099,879029,1003846,91349,114642,4208,4596,14277,16565,2I 483 60    2218163   1031415   1186748    919127   1047786     93098    116840      4449      4891     14741     17231     42552     47099    879029   1003846     91349    114642      4208      4596     14277     16565
2I,483,61,2274075,1062568,1211507,961668,1085719,83408,105719,4046,4400,13446,15669,41036,45382,922722,1043028,81947,103731,3831,4185,13032,15181,2I 483 61    2274075   1062568   1211507    961668   1085719     83408    105719      4046      4400     13446     15669     41036     45382    922722   1043028     81947    103731      3831      4185     13032     15181
2I,483,62,2106181,981177,1125004,885598,1004218,78887,101660,3875,4217,12817,14909,35927,41753,851606,965097,77549,99806,3661,3980,12434,14368,2I 483 62    2106181    981177   1125004    885598   1004218     78887    101660      3875      4217     12817     14909     35927     41753    851606    965097     77549     99806      3661      3980     12434     14368
2I,483,63,2019558,938234,1081324,849916,968073,73141,95544,3542,3874,11635,13833,34637,39638,817138,930892,71857,93801,3364,3687,11238,13306,2I 483 63    2019558    938234   1081324    849916    968073     73141     95544      3542      3874     11635     13833     34637     39638    817138    930892     71857     93801      3364      3687     11238     13306
2I,483,64,1998920,916547,1082373,829207,970052,72970,95042,3300,3843,11070,13436,29891,36438,801017,935935,71767,93358,3145,3662,10727,12980,2I 483 64    1998920    916547   1082373    829207    970052     72970     95042      3300      3843     11070     13436     29891     36438    801017    935935     71767     93358      3145      3662     10727     12980
2I,483,65,1999984,912593,1087391,824863,973334,74294,97431,3059,3590,10377,13036,29254,35590,797355,940106,73036,95728,2895,3404,10053,12563,2I 483 65    1999984    912593   1087391    824863    973334     74294     97431      3059      3590     10377     13036     29254     35590    797355    940106     73036     95728      2895      3404     10053     12563
2I,483,66,1860579,835968,1024611,755584,918658,67841,90491,2769,3344,9774,12118,25243,32367,731975,888467,66712,88928,2605,3171,9433,11678,2I 483 66    1860579    835968   1024611    755584    918658     67841     90491      2769      3344      9774     12118     25243     32367    731975    888467     66712     88928      2605      3171      9433     11678
2I,483,67,1804754,806613,998141,726124,890744,67903,92152,2820,3297,9766,11948,24422,31391,703202,861379,66845,90660,2676,3152,9468,11559,2I 483 67    1804754    806613    998141    726124    890744     67903     92152      2820      3297      9766     11948     24422     31391    703202    861379     66845     90660      2676      3152      9468     11559
2I,483,68,1734625,763677,970948,691349,873394,60274,83696,2577,3316,9477,10542,23410,31019,669348,844293,59312,82348,2480,3157,9127,10131,2I 483 68    1734625    763677    970948    691349    873394     60274     83696      2577      3316      9477     10542     23410     31019    669348    844293     59312     82348      2480      3157      9127     10131
2I,483,69,1705982,738157,967825,661969,863202,63812,90554,2611,3335,9765,10734,22824,31056,640650,834232,62849,89042,2497,3186,9337,10309,2I 483 69    1705982    738157    967825    661969    863202     63812     90554      2611      3335      9765     10734     22824     31056    640650    834232     62849     89042      2497      3186      9337     10309
2I,483,70,1611278,693171,918107,623081,822222,59005,83576,2380,2941,8705,9368,21004,28685,603489,795314,58096,82267,2264,2808,8318,9033,2I 483 70    1611278    693171    918107    623081    822222     59005     83576      2380      2941      8705      9368     21004     28685    603489    795314     58096     82267      2264      2808      8318      9033
2I,483,71,1537625,653736,883889,591902,798181,51561,74325,2243,2791,8030,8592,20041,27478,573202,772397,50767,73121,2115,2648,7611,8245,2I 483 71    1537625    653736    883889    591902    798181     51561     74325      2243      2791      8030      8592     20041     27478    573202    772397     50767     73121      2115      2648      7611      8245
2I,483,72,1449615,608996,840619,551294,758928,48114,71179,2115,2548,7473,7964,19202,26476,533425,733849,47362,70188,1978,2436,7029,7670,2I 483 72    1449615    608996    840619    551294    758928     48114     71179      2115      2548      7473      7964     19202     26476    533425    733849     47362     70188      1978      2436      7029      7670
2I,483,73,1352846,559389,793457,508255,718718,42457,65053,1729,2484,6948,7202,17357,23788,491924,696320,41875,64033,1651,2376,6582,6940,2I 483 73    1352846    559389    793457    508255    718718     42457     65053      1729      2484      6948      7202     17357     23788    491924    696320     41875     64033      1651      2376      6582      6940
2I,483,74,1301750,528474,773276,477085,699755,42851,64382,1703,2419,6835,6720,16324,22435,461839,678641,42244,63421,1632,2309,6435,6470,2I 483 74    1301750    528474    773276    477085    699755     42851     64382      1703      2419      6835      6720     16324     22435    461839    678641     42244     63421      1632      2309      6435      6470
2I,483,75,1212099,485425,726674,438214,658839,39377,59536,1578,2190,6256,6109,15306,20581,423901,639321,38815,58780,1497,2100,5906,5892,2I 483 75    1212099    485425    726674    438214    658839     39377     59536      1578      2190      6256      6109     15306     20581    423901    639321     38815     58780      1497      2100      5906      5892
2I,483,76,1121449,439497,681952,396661,619438,35784,54969,1499,2045,5553,5500,13969,19355,383632,601097,35237,54207,1420,1970,5239,5323,2I 483 76    1121449    439497    681952    396661    619438     35784     54969      1499      2045      5553      5500     13969     19355    383632    601097     35237     54207      1420      1970      5239      5323
2I,483,77,1040357,398766,641591,359581,582890,32744,51706,1379,1916,5062,5079,13186,18231,347221,565599,32245,51019,1324,1838,4790,4904,2I 483 77    1040357    398766    641591    359581    582890     32744     51706      1379      1916      5062      5079     13186     18231    347221    565599     32245     51019      1324      1838      4790      4904
2I,483,78,953632,358642,594990,323909,542031,29019,46545,1255,1698,4459,4716,12044,16960,312643,525863,28578,45982,1185,1622,4192,4563,2I 483 78     953632    358642    594990    323909    542031     29019     46545      1255      1698      4459      4716     12044     16960    312643    525863     28578     45982      1185      1622      4192      4563
2I,483,79,873460,322201,551259,290385,501527,26798,44005,1105,1534,3913,4193,11030,15138,280045,487145,26375,43446,1046,1470,3705,4060,2I 483 79     873460    322201    551259    290385    501527     26798     44005      1105      1534      3913      4193     11030     15138    280045    487145     26375     43446      1046      1470      3705      4060
2I,483,80,777067,278949,498118,251424,454101,23364,38947,944,1344,3217,3726,9534,13057,242492,441741,22971,38422,898,1287,3054,3611,2I 483 80     777067    278949    498118    251424    454101     23364     38947       944      1344      3217      3726      9534     13057    242492    441741     22971     38422       898      1287      3054      3611
2I,483,81,693614,242487,451127,222167,417333,16825,29501,766,1141,2729,3152,8113,11541,214521,406284,16571,29138,728,1103,2554,3061,2I 483 81     693614    242487    451127    222167    417333     16825     29501       766      1141      2729      3152      8113     11541    214521    406284     16571     29138       728      1103      2554      3061
2I,483,82,617426,213132,404294,195431,373984,14893,26595,630,1003,2178,2712,7917,11871,187956,362658,14620,26183,591,958,2048,2624,2I 483 82     617426    213132    404294    195431    373984     14893     26595       630      1003      2178      2712      7917     11871    187956    362658     14620     26183       591       958      2048      2624
2I,483,83,567000,190906,376094,175103,348135,13352,24622,542,827,1909,2510,6097,8781,169341,339715,13136,24356,520,793,1812,2449,2I 483 83     567000    190906    376094    175103    348135     13352     24622       542       827      1909      2510      6097      8781    169341    339715     13136     24356       520       793      1812      2449
2I,483,84,512391,168123,344268,153168,317469,12806,23556,504,830,1645,2413,4812,7242,148666,310592,12598,23267,480,790,1567,2377,2I 483 84     512391    168123    344268    153168    317469     12806     23556       504       830      1645      2413      4812      7242    148666    310592     12598     23267       480       790      1567      2377
2I,483,85,442536,141146,301390,127905,278329,11144,20348,496,715,1601,1998,3853,6055,124317,272594,10958,20090,476,683,1542,1968,2I 483 85     442536    141146    301390    127905    278329     11144     20348       496       715      1601      1998      3853      6055    124317    272594     10958     20090       476       683      1542      1968
2I,483,86,380933,117675,263258,106928,243771,9045,17188,412,609,1290,1690,3302,5307,103933,238723,8817,16984,395,581,1228,1663,2I 483 86     380933    117675    263258    106928    243771      9045     17188       412       609      1290      1690      3302      5307    103933    238723      8817     16984       395       581      1228      1663
2I,483,87,325519,97443,228076,88446,211379,7685,14809,346,533,966,1355,2856,4718,85858,206860,7499,14655,324,502,906,1341,2I 483 87     325519     97443    228076     88446    211379      7685     14809       346       533       966      1355      2856      4718     85858    206860      7499     14655       324       502       906      1341
2I,483,88,280991,84007,196984,76122,182140,7005,13276,294,495,586,1073,2645,4010,73746,178319,6799,13122,277,476,540,1057,2I 483 88     280991     84007    196984     76122    182140      7005     13276       294       495       586      1073      2645      4010     73746    178319      6799     13122       277       476       540      1057
2I,483,89,244256,70686,173570,63689,159316,6327,12843,253,460,417,951,2189,3455,61719,156038,6158,12707,233,435,387,935,2I 483 89     244256     70686    173570     63689    159316      6327     12843       253       460       417       951      2189      3455     61719    156038      6158     12707       233       435       387       935
2I,483,90,193614,54326,139288,49514,128646,4318,9610,199,343,295,689,1665,2775,47991,126008,4204,9503,183,323,283,679,2I 483 90     193614     54326    139288     49514    128646      4318      9610       199       343       295       689      1665      2775     47991    126008      4204      9503       183       323       283       679
2I,483,91,155680,42370,113310,38819,104883,3126,7513,141,275,284,639,1259,2292,37645,102711,3064,7428,130,259,272,620,2I 483 91     155680     42370    113310     38819    104883      3126      7513       141       275       284       639      1259      2292     37645    102711      3064      7428       130       259       272       620
2I,483,92,124508,33423,91085,30593,84128,2443,6166,118,217,269,574,969,1837,29661,82373,2419,6105,112,207,262,563,2I 483 92     124508     33423     91085     30593     84128      2443      6166       118       217       269       574       969      1837     29661     82373      2419      6105       112       207       262       563
2I,483,93,97815,25824,71991,23486,66347,1963,5003,103,161,272,480,750,1478,22777,64941,1945,4951,97,155,255,466,2I 483 93      97815     25824     71991     23486     66347      1963      5003       103       161       272       480       750      1478     22777     64941      1945      4951        97       155       255       466
