Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00289000,100000.00000000,289.00000000,99746.00000000,8397952.00000000,83.98000000,,0.00000000,0.00244000,100000.00000000,244.00000000,99787.00000000,8745844.00000000,87.46000000
1.00000000,0.00023000,99711.00000000,23.00000000,99700.00000000,8298205.00000000,83.22000000,,1.00000000,0.00020000,99756.00000000,19.00000000,99746.00000000,8646058.00000000,86.67000000
2.00000000,0.00015000,99689.00000000,15.00000000,99681.00000000,8198505.00000000,82.24000000,,2.00000000,0.00013000,99737.00000000,12.00000000,99730.00000000,8546312.00000000,85.69000000
3.00000000,0.00012000,99674.00000000,12.00000000,99667.00000000,8098824.00000000,81.25000000,,3.00000000,0.00009000,99724.00000000,9.00000000,99719.00000000,8446582.00000000,84.70000000
4.00000000,0.00010000,99661.00000000,9.00000000,99656.00000000,7999156.00000000,80.26000000,,4.00000000,0.00007000,99715.00000000,7.00000000,99712.00000000,8346862.00000000,83.71000000
5.00000000,0.00008000,99652.00000000,8.00000000,99648.00000000,7899500.00000000,79.27000000,,5.00000000,0.00006000,99708.00000000,6.00000000,99705.00000000,8247151.00000000,82.71000000
6.00000000,0.00008000,99643.00000000,8.00000000,99639.00000000,7799852.00000000,78.28000000,,6.00000000,0.00006000,99702.00000000,6.00000000,99699.00000000,8147446.00000000,81.72000000
7.00000000,0.00008000,99635.00000000,8.00000000,99631.00000000,7700213.00000000,77.28000000,,7.00000000,0.00006000,99695.00000000,6.00000000,99692.00000000,8047747.00000000,80.72000000
8.00000000,0.00006000,99628.00000000,6.00000000,99624.00000000,7600581.00000000,76.29000000,,8.00000000,0.00006000,99689.00000000,6.00000000,99686.00000000,7948055.00000000,79.73000000
9.00000000,0.00005000,99621.00000000,5.00000000,99619.00000000,7500957.00000000,75.29000000,,9.00000000,0.00005000,99684.00000000,5.00000000,99681.00000000,7848368.00000000,78.73000000
10.00000000,0.00003000,99617.00000000,3.00000000,99615.00000000,7401338.00000000,74.30000000,,10.00000000,0.00004000,99679.00000000,4.00000000,99677.00000000,7748687.00000000,77.74000000
11.00000000,0.00003000,99614.00000000,3.00000000,99612.00000000,7301723.00000000,73.30000000,,11.00000000,0.00004000,99675.00000000,4.00000000,99673.00000000,7649010.00000000,76.74000000
12.00000000,0.00007000,99610.00000000,6.00000000,99607.00000000,7202111.00000000,72.30000000,,12.00000000,0.00005000,99671.00000000,5.00000000,99668.00000000,7549337.00000000,75.74000000
13.00000000,0.00014000,99604.00000000,14.00000000,99597.00000000,7102504.00000000,71.31000000,,13.00000000,0.00008000,99666.00000000,8.00000000,99662.00000000,7449668.00000000,74.75000000
14.00000000,0.00024000,99590.00000000,24.00000000,99578.00000000,7002907.00000000,70.32000000,,14.00000000,0.00013000,99657.00000000,12.00000000,99651.00000000,7350007.00000000,73.75000000
15.00000000,0.00035000,99567.00000000,34.00000000,99549.00000000,6903328.00000000,69.33000000,,15.00000000,0.00017000,99645.00000000,17.00000000,99636.00000000,7250356.00000000,72.76000000
16.00000000,0.00045000,99532.00000000,44.00000000,99510.00000000,6803779.00000000,68.36000000,,16.00000000,0.00022000,99628.00000000,22.00000000,99617.00000000,7150719.00000000,71.77000000
17.00000000,0.00053000,99488.00000000,53.00000000,99461.00000000,6704269.00000000,67.39000000,,17.00000000,0.00025000,99606.00000000,24.00000000,99594.00000000,7051102.00000000,70.79000000
