2I;782;31;3772524;1866854;1905670;1601668;1598791;204492;239211;13152;13941;47542;53727;137477;135219;1472314;1472293;199343;233807;12106;12894;45614;51457
2I;782;32;3662352;1812869;1849483;1556178;1554225;197472;229726;12215;12915;47004;52617;132996;132539;1430868;1430080;192554;224473;11348;12016;45103;50375
2I;782;33;3619429;1784315;1835114;1540228;1551279;187114;219205;11350;12221;45623;52409;122459;123770;1424957;1435485;182622;214278;10515;11384;43762;50197
2I;782;34;3705838;1836266;1869572;1597254;1593566;186542;215987;10564;11405;41906;48614;122783;124293;1481408;1476969;182063;211092;9802;10629;40210;46589
2I;782;35;3920880;1936804;1984076;1710673;1718921;175685;207193;10453;11336;39993;46626;115477;118423;1601697;1607922;171642;202626;9664;10507;38324;44598
2I;782;36;2820430;1385894;1434536;1207805;1222181;134664;163349;9482;9886;33943;39120;100791;104410;1112883;1124377;131051;159193;8742;9184;32427;37372
2I;782;37;2876378;1411222;1465156;1225159;1245315;141871;171045;9381;10050;34811;38746;96927;99635;1133966;1152042;138257;166982;8720;9384;33352;37113
2I;782;38;2811802;1378821;1432981;1210055;1233820;128373;155028;8747;9396;31646;34737;89082;94166;1125985;1145630;125220;151247;8174;8773;30360;33165
2I;782;39;3136626;1545834;1590792;1359439;1375333;144040;169935;8921;9323;33434;36201;90962;96261;1273647;1285230;140777;165850;8336;8736;32112;34715
2I;782;40;2761282;1354748;1406534;1178598;1200714;136218;162777;8655;9078;31277;33965;83739;88242;1099860;1118330;132971;158968;8102;8495;30076;32499
2I;782;41;2507772;1229115;1278657;1072053;1094601;120405;145241;7955;8165;28702;30650;78880;81972;997798;1017794;117432;141868;7438;7655;27567;29368
2I;782;42;2407673;1181155;1226518;1028028;1047827;118561;142418;7654;8082;26912;28191;78277;80905;954439;972146;115407;138937;7194;7575;25838;26955
2I;782;43;2394773;1170723;1224050;1019220;1047580;117438;140954;7497;7920;26568;27596;74963;79277;948845;973566;114424;137353;7053;7440;25438;26414
2I;782;44;2392734;1171741;1220993;1019716;1044850;119430;142639;7063;7449;25532;26055;73140;76898;950979;972927;116519;139192;6645;7012;24458;24964
2I;782;45;2240633;1095012;1145621;950398;978261;113384;135522;6708;6937;24522;24901;67880;72316;886741;910509;110546;132395;6321;6523;23524;23878
2I;782;46;2244011;1092311;1151700;957021;988208;106629;133249;6236;6772;22425;23471;67248;71727;893674;920940;103998;130089;5875;6401;21516;22543
2I;782;47;2272028;1106646;1165382;969167;1002733;109229;132571;6556;6671;21694;23407;68881;72677;904273;934367;106449;129529;6190;6273;20853;22536
2I;782;48;2075050;1013076;1061974;893027;920564;95263;114058;5709;5970;19077;21382;59976;63700;836356;860634;93013;111409;5380;5611;18351;20620
2I;782;49;2179757;1061281;1118476;930726;963950;104968;125054;5916;6501;19671;22971;60791;65647;873517;902292;102503;122259;5567;6118;18903;22160
2I;782;50;2232824;1074090;1158734;944117;999725;105608;130105;5545;6233;18820;22671;59464;63728;887965;939660;103266;127483;5234;5902;18161;21961
2I;782;51;2235060;1077944;1157116;956702;1007712;98362;122258;5271;5929;17609;21217;59997;64294;899858;947070;96138;119655;4978;5595;16973;20502
2I;782;52;2263467;1095978;1167489;973549;1017707;99889;123088;5402;5809;17138;20885;59770;64404;916892;956986;97710;120469;5076;5480;16530;20150
2I;782;53;2299708;1110677;1189031;990686;1041132;98717;121785;5154;5596;16120;20518;57952;62668;935567;982163;96733;119119;4858;5276;15567;19805
2I;782;54;2382771;1141720;1241051;1017400;1088299;103240;126797;5132;5589;15948;20366;56525;61164;963828;1030740;101123;124216;4836;5274;15408;19657
2I;782;55;2301151;1090186;1210965;969062;1062287;100670;123615;4948;5391;15506;19672;51285;57602;920642;1008172;98639;121123;4664;5084;14956;18984
2I;782;56;2276563;1075581;1200982;961323;1060149;95215;117340;4586;4952;14457;18541;49585;55158;914297;1008175;93427;115140;4333;4651;13939;17858
2I;782;57;2372641;1119267;1253374;1002099;1110698;97756;119821;4635;5174;14777;17681;49351;55252;955368;1058602;95917;117580;4358;4897;14273;17043
2I;782;58;2261921;1062343;1199578;953247;1067519;90259;110623;4447;4875;14390;16561;45743;49631;909847;1020874;88635;108488;4191;4618;13927;15967
2I;782;59;2250301;1051313;1198988;941892;1065448;90610;112062;4475;4852;14336;16626;44116;48300;900112;1020176;88948;109965;4238;4566;13899;15981
2I;782;60;2303173;1075375;1227798;964423;1090962;92727;115973;4306;4689;13919;16174;42035;46283;924647;1047548;91102;113836;4089;4461;13502;15670
2I;782;61;2211964;1035118;1176846;936204;1053943;82565;104170;3843;4200;12506;14533;38225;43406;899913;1013100;81212;102321;3636;3979;12132;14040
2I;782;62;2041123;947893;1093230;854725;975640;77499;99588;3752;4049;11917;13953;35145;40334;821486;937834;76163;97790;3565;3843;11534;13429
2I;782;63;1990177;922297;1067880;835922;957555;72341;93917;3332;3696;10702;12712;30804;36282;806794;923480;71148;92320;3179;3530;10372;12268
2I;782;64;2020879;928190;1092689;842808;983159;71878;93264;3097;3640;10407;12626;29819;35993;814616;949348;70724;91678;2945;3470;10086;12200
2I;782;65;1947325;883432;1063893;796371;950795;74192;97151;2970;3487;9899;12460;26795;33457;771295;919614;72974;95495;2803;3308;9565;12019
2I;782;66;1835044;826637;1008407;746726;903090;67830;90568;2743;3233;9338;11516;24954;31453;723262;873616;66783;89126;2602;3087;9036;11125
2I;782;67;1805188;803904;1001284;724505;895294;67174;91528;2696;3449;9529;11013;24557;31786;701409;865557;66136;90035;2592;3294;9210;10612
2I;782;68;1725417;759744;965673;687692;868893;60243;83486;2542;3195;9267;10099;23323;30752;665738;840005;59365;82156;2440;3050;8878;9710
2I;782;69;1690499;731507;958992;655325;855247;64408;90645;2595;3210;9179;9890;22307;30330;634514;826873;63432;89204;2477;3073;8777;9512
2I;782;70;1590722;684652;906070;615303;812244;58574;82366;2346;2784;8429;8676;20558;27656;596133;786325;57709;81092;2229;2652;8023;8345
2I;782;71;1513441;643271;870170;582560;786898;50925;72591;2224;2650;7562;8031;20118;27374;563808;760971;50133;71564;2083;2532;7129;7729
2I;782;72;1431028;601112;829916;544072;750114;47757;69934;1918;2510;7365;7358;18452;24908;526781;726635;47101;68874;1826;2406;6952;7093
2I;782;73;1330449;549664;780785;499135;708195;42169;63655;1687;2362;6673;6573;16732;22553;483407;686899;41609;62743;1613;2254;6303;6336
2I;782;74;1278787;518832;759955;467945;688147;42599;63238;1689;2292;6599;6278;16110;21540;452877;667776;42017;62400;1616;2193;6212;6046
2I;782;75;1189359;476265;713094;429954;647000;38856;58292;1543;2080;5912;5722;14922;20001;416006;628016;38315;57523;1463;2005;5559;5549
2I;782;76;1100369;431096;669273;389024;608009;35363;54080;1424;1968;5285;5216;13822;18763;376048;590202;34847;53374;1363;1894;5016;5040
2I;782;77;1018976;390303;628673;351856;571261;32251;50685;1385;1792;4811;4935;12818;17819;339842;554293;31791;50072;1317;1716;4535;4773
2I;782;78;933574;350879;582695;316786;530859;28696;45802;1220;1606;4177;4428;11742;15986;305767;515614;28262;45258;1159;1537;3949;4300
2I;782;79;854848;315784;539064;284936;490957;26066;42604;1063;1462;3719;4041;10723;14295;274880;477434;25656;42023;1010;1396;3515;3916
2I;782;80;763730;274795;488935;247676;446018;23111;38076;911;1295;3097;3546;8932;12170;239294;434418;22779;37640;867;1249;2923;3458
2I;782;81;679188;237512;441676;217969;409253;16208;28285;741;1111;2594;3027;8620;12731;209820;397082;15937;27864;700;1066;2435;2933
2I;782;82;603825;208777;395048;191641;365990;14461;25493;608;908;2067;2657;6874;9801;185137;356604;14233;25183;579;871;1954;2589
2I;782;83;556727;188156;368571;172462;341460;13368;23872;530;791;1796;2448;5397;7775;167365;334024;13176;23609;508;757;1710;2406
2I;782;84;502278;165031;337247;150518;311445;12522;22666;460;808;1531;2328;4393;6741;146365;305045;12356;22390;442;776;1475;2295
2I;782;85;433601;138443;295158;125621;272900;10815;19664;479;664;1528;1930;3739;5893;122189;267309;10598;19426;458;634;1459;1896
2I;782;86;373452;115720;257732;105267;238866;8886;16702;378;577;1189;1587;3296;5297;102254;233798;8683;16521;360;554;1127;1562
