"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1967","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","198712056","97563882","101148174","174695114","85960615","88734499","21780162","10470302","11309860","2236780","1132965","1103815"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","3450000","1756823","1693177","2912756","1487474","1425282","485761","243325","242436","51483","26024","25459"
"8","1","3535546","1800459","1735087","2970372","1516384","1453988","513238","257683","255555","51936","26392","25544"
"9","2","3688418","1875801","1812617","3108232","1585034","1523198","531255","266007","265248","48931","24760","24171"
"10","3","3884351","1979730","1904621","3287922","1680215","1607707","547046","274706","272340","49383","24809","24574"
"11","4","4004194","2039407","1964787","3394974","1733943","1661031","557203","279334","277869","52017","26130","25887"
"12","5","4072240","2074905","1997335","3456271","1766152","1690119","559357","280071","279286","56612","28682","27930"
"13","6","4165426","2116695","2048731","3542350","1806112","1736238","567160","282457","284703","55916","28126","27790"
"14","7","4107922","2089332","2018590","3497671","1785294","1712377","556937","277390","279547","53314","26648","26666"
"15","8","4065534","2067288","1998246","3470414","1769179","1701235","545445","273080","272365","49675","25029","24646"
"16","9","4121978","2100317","2021661","3528367","1801870","1726497","543617","273337","270280","49994","25110","24884"
"17","10","4243904","2163648","2080256","3615382","1848347","1767035","575933","288869","287064","52589","26432","26157"
"18","11","3998066","2035667","1962399","3417572","1745018","1672554","531715","266227","265488","48779","24422","24357"
"19","12","3972967","2024900","1948067","3402183","1739140","1663043","525425","262935","262490","45359","22825","22534"
"20","13","3881399","1972164","1909235","3337712","1701206","1636506","501286","249710","251576","42401","21248","21153"
