2I;481;34;3767643;1868998;1898645;1651028;1645765;172283;201077;9722;10217;35965;41586;113747;115777;1543315;1536835;168466;196775;9031;9505;34439;39753
2I;481;35;2828167;1392023;1436144;1209794;1222065;140742;167379;9068;9418;32419;37282;98206;101053;1117033;1127202;137329;163420;8424;8787;31031;35682
2I;481;36;2865884;1408362;1457522;1229371;1244857;137444;166472;9209;10020;32338;36173;94765;97195;1139773;1153562;134207;162757;8619;9404;30998;34604
2I;481;37;2943850;1444401;1499449;1264273;1288891;140423;167760;8761;9211;30944;33587;89119;94816;1180083;1199958;137231;163890;8235;8645;29733;32140
2I;481;38;2910109;1429800;1480309;1266179;1286878;126911;153539;8117;8610;28593;31282;83982;89060;1186445;1203014;124260;150126;7632;8109;27481;30000
2I;481;39;2722402;1338344;1384058;1164257;1182384;136762;162171;8233;8455;29092;31048;82407;85977;1086535;1101798;133658;158609;7755;7945;27989;29729
2I;481;40;2561676;1255568;1306108;1092826;1115173;126400;153026;8085;8189;28257;29720;79973;83105;1017377;1037159;123474;149654;7594;7708;27150;28482
2I;481;41;2378671;1166209;1212462;1017020;1038188;116657;139992;7288;7795;25244;26487;76078;79041;945162;963942;113821;136788;6898;7339;24250;25352
2I;481;42;2389549;1171617;1217932;1024228;1045873;115527;139502;7153;7398;24709;25159;72580;76511;955785;974132;112831;136216;6752;6972;23669;24101
2I;481;43;2345733;1146228;1199505;1000953;1029514;114528;137883;6927;7310;23820;24798;71270;75380;933611;958638;111941;134774;6550;6912;22856;23801
2I;481;44;2257298;1103285;1154013;963123;990206;111080;133706;6485;6862;22597;23239;67513;72012;899482;922442;108451;130776;6139;6485;21700;22298
2I;481;45;2222055;1083399;1138656;942691;974218;112624;134893;6258;6673;21826;22872;65660;69907;880756;908545;110083;131877;5927;6326;20973;22001
2I;481;46;2286859;1113549;1173310;984205;1014203;103663;130964;6101;6289;19580;21854;67053;70637;920544;947453;101313;128204;5778;5929;18861;21087
2I;481;47;2165219;1053524;1111695;919350;954554;108772;128686;6035;6370;19367;22085;61567;66070;861252;892473;106360;125828;5711;6013;18634;21311
2I;481;48;2094401;1019297;1075104;902003;933649;94997;115518;5289;5813;17008;20124;57405;61734;847617;875259;92910;113150;5002;5506;16363;19455
2I;481;49;2252894;1093632;1159262;966203;1005475;104103;126344;5519;6137;17807;21306;60906;63747;908387;945148;101901;123881;5247;5833;17191;20653
2I;481;50;2326762;1116379;1210383;987506;1051858;106419;131260;5335;6073;17119;21192;60921;66397;929740;989178;104162;128571;5054;5746;16502;20491
2I;481;51;2277321;1107052;1170269;987575;1023610;98129;121493;5298;5570;16050;19596;59507;63572;930882;963409;96167;119083;5000;5274;15496;18931
2I;481;52;2289901;1101129;1188772;979689;1039209;100665;124360;5163;5576;15612;19627;56437;61208;926013;981540;98701;121779;4885;5278;15093;18967
2I;481;53;2380580;1148556;1232024;1029690;1085587;99127;122348;4915;5314;14824;18775;55606;59304;976752;1029497;97217;120016;4653;5039;14328;18168
2I;481;54;2358293;1120793;1237500;998060;1086315;103116;127325;4899;5276;14718;18584;51989;58102;948793;1031567;101151;124901;4636;4985;14224;17945
2I;481;55;2301477;1087533;1213944;968852;1068238;99494;122911;4787;5027;14400;17768;49560;54857;921812;1016478;97708;120727;4537;4744;13916;17138
2I;481;56;2361560;1116884;1244676;1003971;1107144;94908;116156;4407;5106;13598;16270;48292;53423;958040;1056555;93225;114113;4159;4857;13168;15728
2I;481;57;2366608;1117069;1249539;1000744;1109240;97733;119414;4541;4963;14051;15922;47755;50682;955297;1061517;96072;117240;4307;4719;13638;15381
2I;481;58;2212513;1038986;1173527;930699;1043718;90532;110381;4359;4605;13396;14823;42695;46484;890164;999976;88961;108438;4147;4355;13019;14274
2I;481;59;2345158;1099981;1245177;993949;1116366;89093;109773;4141;4505;12798;14533;42165;46241;953794;1072680;87631;107840;3946;4309;12445;14107
2I;481;60;2246184;1053365;1192819;945391;1060350;91728;113970;3971;4376;12275;14123;38104;43260;909303;1019731;90259;112025;3772;4156;11927;13647
2I;481;61;2109130;983446;1125684;887937;1007603;81085;101517;3595;3911;10829;12653;36058;40761;853714;969200;79744;99787;3429;3732;10501;12204
2I;481;62;1978923;914994;1063929;825662;951858;75764;96374;3369;3729;10199;11968;29671;35258;797612;918711;74588;94811;3221;3569;9902;11580
2I;481;63;2009822;932894;1076928;849596;970796;70879;91502;3003;3417;9416;11213;29675;34793;821464;937994;69776;90036;2858;3266;9121;10839
2I;481;64;1950146;889134;1061012;806216;955041;70600;91243;2955;3432;9363;11296;26523;33048;781242;924024;69515;89768;2797;3272;9057;10900
2I;481;65;1897496;862485;1035011;776218;923335;74352;97246;2893;3363;9022;11067;25910;31932;751795;893374;73266;95751;2760;3226;8754;10728
2I;481;66;1830547;821710;1008837;743518;905736;66930;89822;2566;3372;8696;9907;24946;31740;719941;875918;65949;88413;2480;3229;8394;9537
2I;481;67;1786932;794630;992302;715896;887793;67156;91417;2642;3307;8936;9785;24192;31161;693105;858544;66232;89996;2535;3169;8566;9432
2I;481;68;1704202;750807;953395;679506;859009;60376;82667;2516;2993;8409;8726;22638;29676;658193;831004;59520;81436;2409;2871;8047;8408
2I;481;69;1655423;716380;939043;641071;837918;64284;89627;2541;2943;8484;8555;21475;28501;621078;811244;63344;88270;2418;2812;8065;8216
2I;481;70;1549773;667042;882731;599695;793222;57390;79456;2298;2576;7659;7477;20508;27223;580573;767393;56564;78421;2167;2473;7230;7221
2I;481;71;1472311;625513;846798;566579;767608;49811;69757;1918;2533;7205;6900;18877;24841;548793;744154;49195;68717;1835;2428;6813;6658
2I;481;72;1397609;587251;810358;531402;734392;47196;67381;1823;2321;6830;6264;17514;22924;514962;712717;46590;66459;1745;2219;6440;6039
2I;481;73;1291964;533003;758961;483863;689854;41294;61164;1654;2171;6192;5772;16284;21149;468520;669752;40770;60403;1583;2082;5846;5575
2I;481;74;1239767;502851;736916;453046;667690;42190;61565;1618;2106;5997;5555;15510;20508;438533;648240;41637;60743;1545;2033;5626;5392
2I;481;75;1148734;459963;688771;415244;625355;37869;56319;1461;1942;5389;5155;14587;19053;401496;607220;37375;55636;1399;1870;5106;4992
2I;481;76;1063171;415745;647426;375017;588294;34474;52536;1430;1769;4824;4827;13300;18025;362509;571079;34030;51941;1354;1692;4552;4689
2I;481;77;981460;375258;606202;338367;551301;31261;48841;1303;1630;4327;4430;12277;16232;326807;535822;30831;48272;1244;1564;4099;4312
2I;481;78;900616;338175;562441;305392;512616;27826;44295;1138;1487;3819;4043;11147;14534;294899;498832;27424;43715;1085;1426;3620;3934
2I;481;79;826579;306469;520110;277059;474798;25021;40271;995;1354;3394;3687;9843;13015;267771;462369;24706;39812;946;1308;3203;3606
2I;481;80;739068;266152;472916;240166;432210;22237;36196;861;1225;2888;3285;9498;13575;231235;419294;21888;35675;813;1174;2718;3198
2I;481;81;655806;229289;426517;210752;396218;15452;26419;709;963;2376;2917;7045;9777;204079;386811;15239;26150;679;927;2247;2852
2I;481;82;580754;201465;379289;184881;351990;14143;23957;568;832;1873;2510;5572;7831;179600;344508;13973;23682;542;798;1778;2470
2I;481;83;538535;182296;356239;167254;330693;12948;22512;481;762;1613;2272;4745;7041;162726;323988;12806;22243;466;731;1553;2236
2I;481;84;486880;160233;326647;146516;302340;11925;21354;425;745;1367;2208;4217;6512;142591;296151;11725;21105;405;711;1295;2168
2I;481;85;417314;133649;283665;121596;262832;10284;18442;422;614;1347;1777;3684;5776;118170;257294;10116;18251;405;590;1274;1754
2I;481;86;371663;118654;253009;108042;233991;9389;16928;371;607;852;1483;3390;4994;104896;229238;9212;16739;353;582;803;1456
2I;481;87;320097;99620;220477;90955;203794;7697;14838;300;543;668;1302;2849;4339;88311;199660;7538;14677;286;520;636;1281
2I;481;88;268242;81432;186810;74544;172883;6112;12426;252;449;524;1052;2366;3695;72346;169359;5978;12288;242;428;500;1040
2I;481;89;223347;65966;157381;60221;145463;5075;10664;218;375;452;879;1909;3100;58451;142515;4968;10549;206;358;432;859
2I;481;90;177830;51104;126726;46771;117416;3754;8311;181;295;398;704;1445;2507;45404;115030;3698;8219;175;281;382;689
2I;481;91;141079;39450;101629;36074;94184;2829;6611;157;228;390;606;1107;2025;35015;92254;2797;6537;151;220;380;593
2I;481;92;109964;30177;79787;27450;73769;2264;5348;132;182;331;488;845;1584;26642;72256;2239;5294;128;175;323;478
2I;481;93;84425;22735;61690;20560;56911;1823;4263;103;141;249;375;638;1227;19964;55741;1797;4218;101;136;235;368
2I;481;94;63135;16453;46682;14827;42911;1400;3387;63;105;163;279;464;934;14390;42024;1382;3350;60;101;157;273
2I;481;95;45482;11349;34133;10178;31296;1011;2569;46;69;114;199;322;687;9874;30646;1001;2537;43;67;109;196
2I;481;96;32212;7870;24342;6948;22229;814;1925;30;52;78;136;222;487;6740;21768;805;1903;28;50;75;134
2I;481;97;22402;5417;16985;4673;15370;663;1471;26;43;55;101;149;341;4533;15053;657;1452;25;41;53;98
2I;481;98;15038;3568;11470;3004;10286;515;1083;13;28;36;73;105;225;2911;10077;507;1070;12;27;33;71
2I;481;99;9919;2268;7651;1870;6773;373;813;3;11;22;54;72;161;1805;6621;369;807;2;10;20;52
2I;481;100;16271;3550;12721;2715;10785;743;1800;29;44;63;92;122;289;2611;10527;730;1775;28;42;59;88
2I;781;999;229465714;111502932;117962782;95890295;100744680;12824815;14308647;733137;749977;2054685;2159478;7785147;7775198;88545338;93429063;12532548;13999677;679588;696926;1960311;2061918
2I;781;0;3607440;1845697;1761743;1517412;1438833;269789;265978;16808;16512;41688;40420;182582;173693;1344817;1274892;263130;259458;15668;15397;39500;38303
2I;781;1;3436005;1757899;1678106;1443760;1369339;259181;255608;16414;15920;38544;37239;181572;174695;1272455;1204599;252422;249026;14972;14534;36478;35252
2I;781;2;3314474;1693434;1621040;1385883;1318521;253883;250055;16298;15552;37370;36912;173820;166878;1222408;1161616;247116;243533;14764;14067;35326;34946
2I;781;3;3260929;1666984;1593945;1369251;1301514;246000;241261;15318;15134;36415;36036;171101;164302;1208141;1146861;239513;234984;13822;13686;34407;34112
2I;781;4;3273871;1676077;1597794;1372900;1301360;251620;246466;15294;14436;36263;35532;172138;165663;1210680;1145220;245107;240118;13844;13084;34308;33709
2I;781;5;3128726;1599336;1529390;1311477;1245946;238208;234775;14530;14123;35121;34546;168046;161862;1152791;1093012;231956;228969;13197;12786;33346;32761
2I;781;6;3185857;1631031;1554826;1341620;1272167;239682;234741;14208;13792;35521;34126;165361;159137;1185412;1121437;233598;229195;12967;12622;33693;32435
2I;781;7;3165379;1620089;1545290;1327275;1259471;241623;236483;14583;14198;36608;35138;160564;155423;1175759;1112637;235758;230855;13327;13004;34681;33371
2I;781;8;3140834;1606578;1534256;1312554;1245687;243187;239872;14732;14366;36105;34331;156507;149511;1164920;1104791;237483;234273;13465;13147;34203;32534
2I;781;9;3439325;1757431;1681894;1439378;1368542;263840;260432;15872;15566;38341;37354;162460;156678;1286157;1220783;258018;254761;14502;14245;36294;35427
2I;781;10;3807110;1950989;1856121;1606870;1521200;288976;282307;16634;16132;38509;36482;169320;162870;1447279;1367579;282653;276270;15297;14860;36440;34542
2I;781;11;3690985;1887204;1803781;1568560;1493374;265983;259716;16190;15969;36471;34722;162737;157968;1415135;1344334;259918;253933;14877;14683;34537;32863
2I;781;12;3598921;1837136;1761785;1522311;1450612;262366;260964;16099;15715;36360;34494;153506;149547;1377505;1309712;256634;255279;14889;14499;34602;32748
2I;781;13;3553599;1813799;1739800;1499017;1429976;263948;261664;16063;15396;34771;32764;149691;146125;1358011;1292545;258156;255815;14887;14232;33054;31083
2I;781;14;3649792;1862532;1787260;1541005;1470192;271520;269622;16047;15919;33960;31527;150921;147941;1399092;1331279;265465;263476;14841;14747;32213;29817
2I;781;15;3783568;1931498;1852070;1591053;1519308;288749;284454;16847;16174;34849;32134;156422;151867;1444003;1376718;282428;278097;15604;14980;33041;30408
2I;781;16;4000951;2039883;1961068;1687128;1616285;299905;295421;17711;17121;35139;32241;163209;157734;1533654;1468164;293129;288797;16492;15889;33399;30484
2I;781;17;4173839;2139132;2034707;1778841;1685514;305263;298893;18108;17370;36920;32930;169742;160180;1619261;1535044;298229;292165;16813;16145;35087;31173
2I;781;18;4171004;2114682;2056322;1765755;1708998;293890;296722;17967;17009;37070;33593;173020;162608;1602733;1556202;287044;290045;16674;15737;35211;31730
2I;781;19;4411195;2219494;2191701;1862325;1828707;299157;309532;17938;17291;40074;36171;183386;168534;1689816;1670502;291713;302467;16542;15989;38037;34209
2I;781;20;4460084;2240640;2219444;1895106;1858535;288153;306911;17206;16939;40175;37059;185229;169060;1720634;1699964;280785;299802;15831;15588;38161;35030
2I;781;21;4299497;2157024;2142473;1829741;1796114;271912;292988;16552;15994;38819;37377;184193;166184;1656281;1640053;264694;286083;15189;14810;36667;35343
2I;781;22;4276765;2142732;2134033;1822790;1790490;265313;289806;15551;15388;39078;38349;178250;160997;1654811;1639378;258279;283030;14307;14271;37085;36357
2I;781;23;4290326;2146327;2143999;1836351;1806598;257144;282832;14400;14226;38432;40343;179067;163290;1667300;1653394;250450;276050;13126;13042;36384;38223
2I;781;24;4336172;2171172;2165000;1857045;1819126;258946;288430;14378;14274;40803;43170;177517;163154;1689690;1666074;252059;281656;13130;13083;38776;41033
2I;781;25;4202025;2098067;2103958;1794228;1766554;249030;277636;14641;15351;40168;44417;172416;160448;1631740;1615992;242353;271119;13379;14121;38179;42278
2I;781;26;4115191;2053866;2061325;1762416;1733132;237803;268476;12426;12792;41221;46925;165606;154497;1606214;1587906;231496;262439;11362;11782;39188;44701
2I;781;27;4065123;2022339;2042784;1735409;1719517;231261;261890;12248;12501;43421;48876;155864;148362;1588220;1580460;225595;255947;11244;11499;41416;46516
2I;781;28;3800948;1888790;1912158;1626578;1615543;208580;237913;12108;12449;41524;46253;142675;138470;1491812;1485747;203573;232461;11124;11465;39606;44015
2I;781;29;3985769;1986307;1999462;1710969;1687145;219325;250785;12661;12962;43352;48570;144949;141077;1574269;1554711;214027;245202;11657;12032;41405;46440
2I;781;30;3860004;1914448;1945556;1641171;1631932;215376;248542;13178;13957;44723;51125;138481;135642;1510577;1504811;210295;243183;12203;12958;42892;48962
2I;781;31;3639953;1801463;1838490;1550482;1548159;195258;227269;11929;12637;43794;50425;130492;129989;1427136;1426085;190702;222321;11109;11791;42024;48304
2I;781;32;3660642;1808784;1851858;1562588;1567732;191833;223323;11320;11876;43043;48927;122532;123636;1446929;1451732;187481;218519;10546;11097;41296;46874
2I;781;33;3595650;1773696;1821954;1544881;1555522;176778;206603;10982;11819;41055;48010;117020;119471;1434255;1443238;172807;202160;10231;11061;39383;46024
2I;781;34;3975216;1970415;2004801;1742360;1739836;179829;210032;9985;10597;38241;44336;116329;118373;1632233;1628497;175905;205630;9276;9861;36672;42440
2I;781;35;2860944;1409659;1451285;1227761;1237419;140623;167157;9255;9609;32020;37100;101484;104435;1131922;1139400;137093;163079;8578;8945;30582;35426
2I;781;36;2863290;1406758;1456532;1226664;1242089;137765;167200;9226;9969;33103;37274;95729;98097;1136237;1149979;134455;163419;8611;9344;31726;35693
2I;781;37;2899617;1422143;1477474;1242266;1266972;139572;166879;8915;9467;31390;34156;90726;95799;1156627;1177162;136294;162985;8367;8875;30129;32653
2I;781;38;2976210;1461956;1514254;1295184;1317092;128862;155953;8276;8770;29634;32439;85321;90713;1214262;1231760;126113;152424;7772;8246;28488;31111
2I;781;39;2766048;1360954;1405094;1185375;1201840;137504;162754;8302;8598;29773;31902;83661;87628;1106435;1119712;134411;159124;7809;8075;28638;30555
2I;781;40;2599132;1273686;1325446;1107989;1131220;128636;155297;8204;8306;28857;30623;80612;83890;1032006;1052556;125640;151853;7697;7811;27731;29336
2I;781;41;2397799;1175594;1222205;1025324;1046416;116933;140681;7468;7929;25869;27179;77316;80068;952356;971236;114030;137428;7050;7459;24842;26014
2I;781;42;2382808;1168453;1214355;1020125;1041347;116061;139740;7221;7522;25046;25746;73494;77301;950876;968920;113277;136408;6814;7078;23992;24648
2I;781;43;2365590;1155887;1209703;1009212;1038211;115166;138720;7052;7411;24457;25361;71990;76149;941267;966721;112518;135501;6657;7000;23455;24332
2I;781;44;2282952;1116413;1166539;973540;999913;113026;135809;6592;6968;23255;23849;68581;72864;908930;931395;110346;132822;6236;6580;22320;22878
2I;781;45;2216428;1081053;1135375;940558;971428;111931;134096;6310;6737;22254;23114;65922;70362;878466;905388;109329;131039;5969;6382;21367;22204
2I;781;46;2248338;1095174;1153164;965745;995111;103390;129810;6162;6385;19877;21858;67483;71122;901782;927984;100957;126965;5832;6024;19120;21069
2I;781;47;2202038;1071720;1130318;936724;971616;108969;129909;6117;6378;19910;22415;63040;67277;877210;908367;106518;127040;5787;6012;19165;21622
2I;781;48;2080426;1013276;1067150;895496;926127;95002;114808;5405;5905;17373;20310;57739;62289;840880;867323;92851;112344;5105;5582;16701;19612
2I;781;49;2237674;1086767;1150907;958744;996844;104291;126164;5536;6137;18196;21762;60423;63436;901467;936860;102058;123703;5257;5827;17562;21081
2I;781;50;2307528;1107702;1199826;978631;1041134;106275;131135;5358;6129;17438;21428;60910;65915;920929;978926;103979;128451;5075;5801;16809;20733
2I;781;51;2271559;1102024;1169535;982110;1022286;98201;121648;5327;5676;16386;19925;60047;64428;924996;961331;96150;119172;5025;5367;15806;19237
2I;781;52;2284778;1101086;1183692;979516;1034196;100450;124028;5207;5599;15913;19869;57022;61841;925276;975922;98489;121444;4921;5294;15378;19191
2I;781;53;2361559;1139123;1222436;1020019;1075688;99055;122246;4971;5379;15078;19123;56131;59871;966598;1019131;97121;119841;4700;5097;14573;18496
2I;781;54;2369207;1128386;1240821;1005336;1089314;103160;127203;4924;5334;14966;18970;52859;58647;955250;1034047;101158;124760;4655;5041;14464;18326
2I;781;55;2298567;1086201;1212366;967040;1065993;99747;123112;4819;5064;14595;18197;49818;55421;919801;1013770;97923;120859;4565;4774;14094;17542
2I;781;56;2340465;1106673;1233792;993533;1095671;94913;116359;4465;5089;13762;16673;48538;53981;947413;1044588;93198;114296;4210;4831;13314;16096
2I;781;57;2373818;1120293;1253525;1003753;1112644;97788;119553;4520;5027;14232;16301;48136;51545;957964;1064082;96114;117368;4278;4782;13801;15748
2I;781;58;2223827;1044415;1179412;935900;1049116;90509;110459;4397;4674;13609;15163;43440;47111;894668;1004831;88918;108465;4176;4415;13213;14590
2I;781;59;2317754;1085913;1231841;979150;1102027;89428;110272;4227;4560;13108;14982;42552;46637;938677;1058023;87922;108306;4023;4349;12739;14526
2I;781;60;2268018;1062928;1205090;954315;1071752;91984;114441;4014;4426;12615;14471;38873;43923;917467;1030485;90519;112478;3811;4207;12258;13997
2I;781;61;2129645;994121;1135524;897935;1016448;81325;101998;3667;3998;11194;13080;36733;41508;863092;977390;79959;100217;3493;3806;10844;12603
2I;781;62;1989414;920673;1068741;830555;955579;76182;97073;3435;3778;10501;12311;30642;36156;801579;921600;74970;95474;3283;3613;10199;11898
2I;781;63;2001878;928482;1073396;844570;966411;71177;91980;3053;3470;9682;11535;29727;34961;816393;933463;70070;90501;2910;3317;9382;11154
2I;781;64;1970437;900385;1070052;817003;963397;70869;91616;2962;3454;9551;11585;27179;33579;791406;931896;69759;90112;2804;3290;9237;11175
2I;781;65;1905065;864906;1040159;778473;928246;74277;97176;2917;3367;9239;11370;25902;32061;754104;898197;73173;95670;2774;3220;8953;11011
2I;781;66;1829337;822067;1007270;743514;903739;67167;89975;2613;3368;8773;10188;25060;31733;719840;873951;66166;88545;2518;3225;8483;9816
2I;781;67;1791763;796780;994983;717954;890152;67084;91419;2622;3340;9120;10072;24276;31359;695095;860746;66144;89984;2520;3197;8745;9697
2I;781;68;1708596;752597;955999;681124;861171;60392;82853;2533;3052;8548;8923;22800;29975;659658;832901;59532;81594;2425;2926;8182;8603
2I;781;69;1663222;719835;943387;644237;841615;64414;89960;2540;2975;8644;8837;21590;28749;624106;814716;63483;88591;2423;2841;8233;8490
2I;781;70;1558336;670764;887572;603041;797232;57631;80008;2339;2634;7753;7698;20574;27470;583883;771231;56777;78926;2205;2523;7325;7422
2I;781;71;1481231;629391;851840;570022;771686;50088;70435;1975;2551;7306;7168;19172;25387;551998;747694;49430;69400;1884;2446;6907;6913
2I;781;72;1404413;590133;814280;534063;737607;47347;67904;1816;2367;6907;6402;17602;23193;517529;715695;46750;66951;1739;2263;6513;6178
2I;781;73;1300022;536570;763452;487061;693629;41512;61690;1675;2200;6322;5933;16408;21412;471613;673305;40979;60903;1604;2108;5966;5724
2I;781;74;1247885;506181;741704;456190;672009;42261;61880;1625;2131;6105;5684;15592;20637;441600;652431;41708;61066;1552;2056;5729;5514
2I;781;75;1157454;463599;693855;418502;629880;38133;56724;1473;1988;5491;5263;14671;19234;404693;611601;37629;56005;1410;1914;5196;5101
2I;781;76;1070941;419043;651898;378030;592326;34659;52846;1431;1800;4923;4926;13394;18201;365427;574963;34207;52238;1360;1727;4655;4769
2I;781;77;989587;378617;610970;341326;555541;31543;49241;1329;1665;4419;4523;12390;16575;329682;539723;31104;48677;1265;1592;4176;4403
2I;781;78;907298;340792;566506;307753;516261;27989;44600;1155;1507;3895;4138;11304;14811;297119;502217;27579;44017;1102;1443;3688;4018
2I;781;79;832891;308751;524140;278991;478248;25315;40786;1012;1374;3433;3732;9877;13001;269680;465849;24984;40317;962;1328;3248;3645
2I;781;80;744184;268088;476096;241881;434945;22394;36580;870;1246;2943;3325;9519;13523;232928;422078;22050;36060;824;1195;2767;3240
2I;781;81;660778;231064;429714;212355;399008;15577;26782;718;997;2414;2927;7448;10544;205297;388887;15350;26474;686;959;2283;2850
2I;781;82;585872;203255;382617;186531;354980;14241;24254;582;839;1901;2544;5731;8027;181102;347288;14063;23992;556;806;1803;2504
2I;781;83;542091;183544;358547;168339;332703;13074;22770;483;772;1648;2302;4810;7093;163755;325945;12928;22501;467;741;1584;2267
2I;781;84;490656;161550;329106;147630;304487;12065;21631;441;751;1414;2237;4228;6525;143684;298292;11871;21376;420;717;1347;2196
2I;781;85;420790;134699;286091;122503;264951;10393;18720;415;623;1388;1797;3700;5843;119079;259361;10208;18518;399;599;1313;1770
2I;781;86;371580;117771;253809;107187;234917;9265;16798;387;600;932;1494;3376;5052;104069;230098;9083;16615;369;574;874;1470
2I;781;87;322701;100443;222258;91565;205450;7896;14963;310;549;672;1296;2889;4372;88901;201288;7725;14798;291;525;637;1275
