"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1963","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","189241798","93302933","95938865","167104323","82552723","84551600","20255067","9779461","10475606","1882408","970749","911659"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","4012510","2041991","1970519","3402929","1736935","1665994","554774","277570","277204","54807","27486","27321"
"8","1","4071602","2070958","2000644","3463319","1766430","1696889","556046","277850","278196","52237","26678","25559"
"9","2","4105855","2088512","2017343","3497467","1784587","1712880","557518","278118","279400","50870","25807","25063"
"10","3","4040638","2052519","1988119","3448042","1757520","1690522","544328","270800","273528","48268","24199","24069"
"11","4","4110926","2089397","2021529","3507061","1787217","1719844","557194","278631","278563","46671","23549","23122"
"12","5","4137064","2105237","2031827","3537301","1804263","1733038","549381","275464","273917","50382","25510","24872"
"13","6","4114451","2091034","2023417","3514143","1790873","1723270","550217","274870","275347","50091","25291","24800"
"14","7","4004689","2035209","1969480","3418417","1741792","1676625","537731","268862","268869","48541","24555","23986"
"15","8","3892608","1982145","1910463","3342048","1706066","1635982","506974","253941","253033","43586","22138","21448"
"16","9","3847088","1958005","1889083","3309606","1688851","1620755","495577","247948","247629","41905","21206","20699"
"17","10","3825073","1947671","1877402","3295194","1682113","1613081","489168","244961","244207","40711","20597","20114"
"18","11","3695383","1881245","1814138","3193725","1631348","1562377","463026","230488","232538","38632","19409","19223"
"19","12","3617270","1839304","1777966","3111849","1586893","1524956","466942","232996","233946","38479","19415","19064"
"20","13","3444174","1749139","1695035","2974313","1514678","1459635","433684","216164","217520","36177","18297","17880"
"21","14","3545889","1799610","1746279","3077038","1564834","1512204","431221","215645","215576","37630","19131","18499"
"22","15","3501539","1781807","1719732","3066168","1563285","1502883","400503","200797","199706","34868","17725","17143"
"23","16","3724202","1893178","1831024","3308272","1685734","1622538","383585","191075","192510","32345","16369","15976"
"24","17","2728595","1381970","1346625","2383566","1210701","1172865","316388","156760","159628","28641","14509","14132"
"25","18","2785555","1408979","1376576","2445113","1240452","1204661","312216","154005","158211","28226","14522","13704"
"26","19","2769149","1394933","1374216","2443661","1234856","1208805","297144","145479","151665","28344","14598","13746"
"27","20","2993742","1510299","1483443","2653580","1344052","1309528","310303","150415","159888","29859","15832","14027"
"28","21","2622269","1319719","1302550","2301992","1164232","1137760","291034","140157","150877","29243","15330","13913"
"29","22","2465430","1234779","1230651","2156525","1086459","1070066","279975","133470","146505","28930","14850","14080"
"30","23","2321819","1155399","1166420","2033918","1018375","1015543","259684","123177","136507","28217","13847","14370"
"31","24","2310253","1147072","1163181","2028236","1013421","1014815","253649","120027","133622","28368","13624","14744"
"32","25","2272391","1127211","1145180","1996389","997535","998854","250523","117521","133002","25479","12155","13324"
"33","26","2195043","1088288","1106755","1930735","964492","966243","240195","112465","127730","24113","11331","12782"
"34","27","2184246","1082309","1101937","1919925","958831","961094","240709","112462","128247","23612","11016","12596"
"35","28","2190051","1084743","1105308","1926415","961766","964649","235080","109586","125494","28556","13391","15165"
"36","29","2132221","1058056","1074165","1871386","936207","935179","234896","109631","125265","25939","12218","13721"
"37","30","2222398","1105180","1117218","1943839","974661","969178","247430","115545","131885","31129","14974","16155"
"38","31","2241035","1114209","1126826","1967451","986344","981107","242420","112839","129581","31164","15026","16138"
"39","32","2285911","1133943","1151968","2009886","1005323","1004563","245208","113822","131386","30817","14798","16019"
"40","33","2312604","1143824","1168780","2037903","1016124","1021779","244514","113369","131145","30187","14331","15856"
"41","34","2374082","1171310","1202772","2092802","1040377","1052425","251175","116703","134472","30105","14230","15875"
"42","35","2415506","1189176","1226330","2136478","1059020","1077458","250519","116716","133803","28509","13440","15069"
"43","36","2449378","1202885","1246493","2171128","1072732","1098396","250788","117141","133647","27462","13012","14450"
"44","37","2474073","1212366","1261707","2197857","1082818","1115039","249715","116820","132895","26501","12728","13773"
"45","38","2496093","1221111","1274982","2222494","1092634","1129860","247909","115923","131986","25690","12554","13136"
"46","39","2518130","1230309","1287821","2247247","1103017","1144230","245887","114809","131078","24996","12483","12513"
"47","40","2523791","1232075","1291716","2256937","1106568","1150369","242754","113249","129505","24100","12258","11842"
"48","41","2501247","1221014","1280233","2240698","1098453","1142245","237617","110763","126854","22932","11798","11134"
"49","42","2455815","1199506","1256309","2203298","1080675","1122623","230953","107671","123282","21564","11160","10404"
"50","43","2403801","1174844","1228957","2159662","1059750","1099912","223983","104603","119380","20156","10491","9665"
"51","44","2346512","1147721","1198791","2111271","1036544","1074727","216529","101383","115146","18712","9794","8918"
"52","45","2294990","1123497","1171493","2067253","1015565","1051688","210213","98681","111532","17524","9251","8273"
"53","46","2260709","1107588","1153121","2037123","1001185","1035938","206737","97365","109372","16849","9038","7811"
"54","47","2234924","1095714","1139210","2013542","989875","1023667","204870","96792","108078","16512","9047","7465"
"55","48","2200770","1079858","1120912","1982370","975051","1007319","202249","95761","106488","16151","9046","7105"
"56","49","2158820","1059987","1098833","1944095","956620","987475","198946","94343","104603","15779","9024","6755"
"57","50","2116081","1039005","1077076","1905791","937464","968327","194890","92556","102334","15400","8985","6415"
"58","51","2068191","1014726","1053465","1864597","916233","948364","188671","89627","99044","14923","8866","6057"
"59","52","2027582","993352","1034230","1830500","897852","932648","182512","86731","95781","14570","8769","5801"
"60","53","2000456","978282","1022174","1807690","884684","923006","178288","84813","93475","14478","8785","5693"
"61","54","1983376","967811","1015565","1793411","875362","918049","175463","83598","91865","14502","8851","5651"
