Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00147000,100000.00000000,147.00000000,99871.00000000,8637400.00000000,86.37000000,,0.00000000,0.00124000,100000.00000000,124.00000000,99892.00000000,8946648.00000000,89.47000000
1.00000000,0.00014000,99853.00000000,14.00000000,99847.00000000,8537530.00000000,85.50000000,,1.00000000,0.00012000,99876.00000000,12.00000000,99871.00000000,8846756.00000000,88.58000000
2.00000000,0.00009000,99840.00000000,9.00000000,99835.00000000,8437682.00000000,84.51000000,,2.00000000,0.00008000,99865.00000000,7.00000000,99861.00000000,8746886.00000000,87.59000000
3.00000000,0.00008000,99831.00000000,7.00000000,99827.00000000,8337847.00000000,83.52000000,,3.00000000,0.00006000,99857.00000000,5.00000000,99854.00000000,8647024.00000000,86.59000000
4.00000000,0.00006000,99823.00000000,6.00000000,99820.00000000,8238020.00000000,82.53000000,,4.00000000,0.00004000,99852.00000000,4.00000000,99850.00000000,8547170.00000000,85.60000000
5.00000000,0.00005000,99817.00000000,5.00000000,99815.00000000,8138200.00000000,81.53000000,,5.00000000,0.00004000,99848.00000000,4.00000000,99846.00000000,8447320.00000000,84.60000000
6.00000000,0.00005000,99812.00000000,5.00000000,99809.00000000,8038385.00000000,80.54000000,,6.00000000,0.00004000,99844.00000000,4.00000000,99842.00000000,8347474.00000000,83.61000000
7.00000000,0.00005000,99807.00000000,5.00000000,99804.00000000,7938576.00000000,79.54000000,,7.00000000,0.00004000,99840.00000000,4.00000000,99838.00000000,8247632.00000000,82.61000000
8.00000000,0.00004000,99802.00000000,4.00000000,99800.00000000,7838771.00000000,78.54000000,,8.00000000,0.00003000,99836.00000000,3.00000000,99834.00000000,8147794.00000000,81.61000000
9.00000000,0.00003000,99798.00000000,2.00000000,99797.00000000,7738971.00000000,77.55000000,,9.00000000,0.00003000,99833.00000000,3.00000000,99831.00000000,8047960.00000000,80.61000000
10.00000000,0.00001000,99796.00000000,1.00000000,99795.00000000,7639174.00000000,76.55000000,,10.00000000,0.00002000,99830.00000000,2.00000000,99829.00000000,7948128.00000000,79.62000000
11.00000000,0.00001000,99795.00000000,1.00000000,99794.00000000,7539379.00000000,75.55000000,,11.00000000,0.00002000,99828.00000000,2.00000000,99827.00000000,7848299.00000000,78.62000000
12.00000000,0.00004000,99793.00000000,4.00000000,99792.00000000,7439585.00000000,74.55000000,,12.00000000,0.00003000,99826.00000000,3.00000000,99825.00000000,7748472.00000000,77.62000000
13.00000000,0.00009000,99790.00000000,9.00000000,99785.00000000,7339794.00000000,73.55000000,,13.00000000,0.00005000,99823.00000000,5.00000000,99820.00000000,7648648.00000000,76.62000000
14.00000000,0.00017000,99781.00000000,17.00000000,99772.00000000,7240009.00000000,72.56000000,,14.00000000,0.00009000,99818.00000000,9.00000000,99813.00000000,7548827.00000000,75.63000000
15.00000000,0.00025000,99764.00000000,25.00000000,99752.00000000,7140236.00000000,71.57000000,,15.00000000,0.00013000,99809.00000000,12.00000000,99803.00000000,7449014.00000000,74.63000000
16.00000000,0.00032000,99739.00000000,32.00000000,99723.00000000,7040485.00000000,70.59000000,,16.00000000,0.00016000,99797.00000000,16.00000000,99789.00000000,7349211.00000000,73.64000000
17.00000000,0.00039000,99707.00000000,39.00000000,99688.00000000,6940762.00000000,69.61000000,,17.00000000,0.00018000,99781.00000000,18.00000000,99772.00000000,7249422.00000000,72.65000000
18.00000000,0.00044000,99668.00000000,43.00000000,99647.00000000,6841074.00000000,68.64000000,,18.00000000,0.00019000,99762.00000000,19.00000000,99753.00000000,7149651.00000000,71.67000000
19.00000000,0.00047000,99625.00000000,47.00000000,99601.00000000,6741428.00000000,67.67000000,,19.00000000,0.00019000,99743.00000000,19.00000000,99734.00000000,7049898.00000000,70.68000000
20.00000000,0.00050000,99578.00000000,50.00000000,99553.00000000,6641826.00000000,66.70000000,,20.00000000,0.00019000,99724.00000000,19.00000000,99714.00000000,6950164.00000000,69.69000000
21.00000000,0.00054000,99528.00000000,53.00000000,99501.00000000,6542273.00000000,65.73000000,,21.00000000,0.00019000,99705.00000000,19.00000000,99695.00000000,6850450.00000000,68.71000000
22.00000000,0.00055000,99475.00000000,55.00000000,99447.00000000,6442772.00000000,64.77000000,,22.00000000,0.00019000,99686.00000000,19.00000000,99676.00000000,6750754.00000000,67.72000000
23.00000000,0.00054000,99420.00000000,53.00000000,99393.00000000,6343325.00000000,63.80000000,,23.00000000,0.00020000,99666.00000000,20.00000000,99657.00000000,6651078.00000000,66.73000000
24.00000000,0.00051000,99367.00000000,51.00000000,99341.00000000,6243931.00000000,62.84000000,,24.00000000,0.00020000,99647.00000000,20.00000000,99637.00000000,6551422.00000000,65.75000000
25.00000000,0.00048000,99316.00000000,48.00000000,99292.00000000,6144590.00000000,61.87000000,,25.00000000,0.00021000,99627.00000000,21.00000000,99617.00000000,6451785.00000000,64.76000000
26.00000000,0.00045000,99268.00000000,45.00000000,99246.00000000,6045298.00000000,60.90000000,,26.00000000,0.00021000,99606.00000000,21.00000000,99596.00000000,6352168.00000000,63.77000000
27.00000000,0.00044000,99223.00000000,43.00000000,99202.00000000,5946052.00000000,59.93000000,,27.00000000,0.00022000,99585.00000000,22.00000000,99574.00000000,6252572.00000000,62.79000000
28.00000000,0.00044000,99180.00000000,43.00000000,99158.00000000,5846851.00000000,58.95000000,,28.00000000,0.00023000,99563.00000000,23.00000000,99552.00000000,6152998.00000000,61.80000000
29.00000000,0.00045000,99137.00000000,44.00000000,99115.00000000,5747692.00000000,57.98000000,,29.00000000,0.00025000,99540.00000000,25.00000000,99528.00000000,6053447.00000000,60.81000000
30.00000000,0.00046000,99092.00000000,46.00000000,99070.00000000,5648578.00000000,57.00000000,,30.00000000,0.00027000,99515.00000000,27.00000000,99502.00000000,5953919.00000000,59.83000000
31.00000000,0.00048000,99047.00000000,48.00000000,99023.00000000,5549508.00000000,56.03000000,,31.00000000,0.00029000,99488.00000000,29.00000000,99474.00000000,5854418.00000000,58.85000000
32.00000000,0.00050000,98999.00000000,50.00000000,98974.00000000,5450485.00000000,55.06000000,,32.00000000,0.00031000,99460.00000000,31.00000000,99444.00000000,5754944.00000000,57.86000000
33.00000000,0.00053000,98949.00000000,53.00000000,98923.00000000,5351511.00000000,54.08000000,,33.00000000,0.00034000,99429.00000000,34.00000000,99412.00000000,5655500.00000000,56.88000000
34.00000000,0.00057000,98896.00000000,56.00000000,98868.00000000,5252588.00000000,53.11000000,,34.00000000,0.00038000,99394.00000000,38.00000000,99376.00000000,5556088.00000000,55.90000000
35.00000000,0.00061000,98840.00000000,60.00000000,98810.00000000,5153720.00000000,52.14000000,,35.00000000,0.00042000,99357.00000000,41.00000000,99336.00000000,5456713.00000000,54.92000000
36.00000000,0.00066000,98779.00000000,65.00000000,98747.00000000,5054911.00000000,51.17000000,,36.00000000,0.00045000,99316.00000000,45.00000000,99293.00000000,5357377.00000000,53.94000000
37.00000000,0.00071000,98714.00000000,70.00000000,98680.00000000,4956164.00000000,50.21000000,,37.00000000,0.00049000,99271.00000000,49.00000000,99246.00000000,5258084.00000000,52.97000000
38.00000000,0.00077000,98645.00000000,75.00000000,98607.00000000,4857484.00000000,49.24000000,,38.00000000,0.00053000,99222.00000000,53.00000000,99195.00000000,5158838.00000000,51.99000000
39.00000000,0.00083000,98569.00000000,81.00000000,98528.00000000,4758877.00000000,48.28000000,,39.00000000,0.00058000,99169.00000000,57.00000000,99140.00000000,5059643.00000000,51.02000000
40.00000000,0.00089000,98488.00000000,88.00000000,98444.00000000,4660349.00000000,47.32000000,,40.00000000,0.00062000,99112.00000000,62.00000000,99081.00000000,4960503.00000000,50.05000000
41.00000000,0.00096000,98400.00000000,94.00000000,98353.00000000,4561905.00000000,46.36000000,,41.00000000,0.00067000,99050.00000000,67.00000000,99017.00000000,4861422.00000000,49.08000000
42.00000000,0.00103000,98306.00000000,101.00000000,98256.00000000,4463552.00000000,45.40000000,,42.00000000,0.00072000,98983.00000000,71.00000000,98948.00000000,4762406.00000000,48.11000000
43.00000000,0.00110000,98205.00000000,108.00000000,98151.00000000,4365296.00000000,44.45000000,,43.00000000,0.00076000,98912.00000000,75.00000000,98875.00000000,4663458.00000000,47.15000000
44.00000000,0.00117000,98097.00000000,115.00000000,98040.00000000,4267145.00000000,43.50000000,,44.00000000,0.00080000,98837.00000000,79.00000000,98798.00000000,4564583.00000000,46.18000000
45.00000000,0.00126000,97982.00000000,123.00000000,97921.00000000,4169105.00000000,42.55000000,,45.00000000,0.00084000,98759.00000000,83.00000000,98717.00000000,4465785.00000000,45.22000000
46.00000000,0.00135000,97859.00000000,132.00000000,97793.00000000,4071184.00000000,41.60000000,,46.00000000,0.00089000,98676.00000000,88.00000000,98632.00000000,4367068.00000000,44.26000000
47.00000000,0.00142000,97728.00000000,139.00000000,97658.00000000,3973390.00000000,40.66000000,,47.00000000,0.00095000,98588.00000000,93.00000000,98541.00000000,4268436.00000000,43.30000000
48.00000000,0.00149000,97589.00000000,145.00000000,97516.00000000,3875732.00000000,39.72000000,,48.00000000,0.00101000,98494.00000000,99.00000000,98445.00000000,4169895.00000000,42.34000000
49.00000000,0.00155000,97443.00000000,151.00000000,97368.00000000,3778217.00000000,38.77000000,,49.00000000,0.00107000,98395.00000000,105.00000000,98343.00000000,4071450.00000000,41.38000000
50.00000000,0.00162000,97292.00000000,158.00000000,97213.00000000,3680849.00000000,37.83000000,,50.00000000,0.00115000,98290.00000000,113.00000000,98234.00000000,3973108.00000000,40.42000000
51.00000000,0.00172000,97134.00000000,167.00000000,97051.00000000,3583636.00000000,36.89000000,,51.00000000,0.00123000,98177.00000000,121.00000000,98117.00000000,3874874.00000000,39.47000000
52.00000000,0.00184000,96967.00000000,178.00000000,96878.00000000,3486586.00000000,35.96000000,,52.00000000,0.00134000,98056.00000000,131.00000000,97990.00000000,3776758.00000000,38.52000000
53.00000000,0.00199000,96789.00000000,193.00000000,96693.00000000,3389707.00000000,35.02000000,,53.00000000,0.00147000,97925.00000000,144.00000000,97853.00000000,3678767.00000000,37.57000000
54.00000000,0.00217000,96597.00000000,210.00000000,96492.00000000,3293015.00000000,34.09000000,,54.00000000,0.00162000,97781.00000000,159.00000000,97701.00000000,3580915.00000000,36.62000000
55.00000000,0.00240000,96387.00000000,231.00000000,96271.00000000,3196523.00000000,33.16000000,,55.00000000,0.00180000,97622.00000000,176.00000000,97534.00000000,3483213.00000000,35.68000000
56.00000000,0.00264000,96156.00000000,254.00000000,96029.00000000,3100252.00000000,32.24000000,,56.00000000,0.00200000,97446.00000000,195.00000000,97348.00000000,3385680.00000000,34.74000000
57.00000000,0.00290000,95902.00000000,278.00000000,95763.00000000,3004223.00000000,31.33000000,,57.00000000,0.00220000,97251.00000000,214.00000000,97144.00000000,3288332.00000000,33.81000000
58.00000000,0.00314000,95624.00000000,301.00000000,95473.00000000,2908460.00000000,30.42000000,,58.00000000,0.00239000,97037.00000000,232.00000000,96921.00000000,3191188.00000000,32.89000000
59.00000000,0.00341000,95323.00000000,325.00000000,95161.00000000,2812987.00000000,29.51000000,,59.00000000,0.00258000,96805.00000000,250.00000000,96680.00000000,3094267.00000000,31.96000000
60.00000000,0.00369000,94998.00000000,351.00000000,94823.00000000,2717826.00000000,28.61000000,,60.00000000,0.00278000,96555.00000000,269.00000000,96421.00000000,2997587.00000000,31.05000000
61.00000000,0.00404000,94648.00000000,382.00000000,94457.00000000,2623003.00000000,27.71000000,,61.00000000,0.00304000,96287.00000000,293.00000000,96140.00000000,2901166.00000000,30.13000000
62.00000000,0.00451000,94265.00000000,425.00000000,94053.00000000,2528547.00000000,26.82000000,,62.00000000,0.00338000,95994.00000000,325.00000000,95832.00000000,2805026.00000000,29.22000000
63.00000000,0.00511000,93841.00000000,480.00000000,93601.00000000,2434494.00000000,25.94000000,,63.00000000,0.00384000,95669.00000000,368.00000000,95485.00000000,2709194.00000000,28.32000000
64.00000000,0.00583000,93361.00000000,545.00000000,93088.00000000,2340893.00000000,25.07000000,,64.00000000,0.00439000,95302.00000000,419.00000000,95092.00000000,2613709.00000000,27.43000000
65.00000000,0.00664000,92816.00000000,616.00000000,92508.00000000,2247805.00000000,24.22000000,,65.00000000,0.00501000,94883.00000000,475.00000000,94646.00000000,2518617.00000000,26.54000000
66.00000000,0.00748000,92200.00000000,690.00000000,91855.00000000,2155297.00000000,23.38000000,,66.00000000,0.00564000,94408.00000000,533.00000000,94142.00000000,2423971.00000000,25.68000000
67.00000000,0.00832000,91510.00000000,761.00000000,91130.00000000,2063442.00000000,22.55000000,,67.00000000,0.00627000,93875.00000000,589.00000000,93581.00000000,2329830.00000000,24.82000000
