"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1966","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","196560338","96619711","99940627","172997665","85217766","87779899","21434066","10319583","11114483","2128607","1082362","1046245"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","3555346","1812116","1743230","2989529","1527355","1462174","513184","258115","255069","52633","26646","25987"
"8","1","3754179","1907281","1846898","3170068","1614916","1555152","534746","267382","267364","49365","24983","24382"
"9","2","3866725","1971770","1894955","3273002","1673462","1599540","544517","273428","271089","49206","24880","24326"
"10","3","3953247","2012338","1940909","3353661","1711785","1641876","547973","274557","273416","51613","25996","25617"
"11","4","4078477","2076639","2001838","3465732","1769701","1696031","561389","281047","280342","51356","25891","25465"
"12","5","4164778","2120868","2043910","3543211","1810135","1733076","566230","282792","283438","55337","27941","27396"
"13","6","4086431","2075671","2010760","3480069","1773874","1706195","553638","275473","278165","52724","26324","26400"
"14","7","4127481","2096908","2030573","3514233","1790512","1723721","562534","280933","281601","50714","25463","25251"
"15","8","4081690","2078276","2003414","3496635","1784260","1712375","536255","269355","266900","48800","24661","24139"
"16","9","4113116","2096455","2016661","3517671","1797356","1720315","546021","274257","271764","49424","24842","24582"
"17","10","4082146","2078940","2003206","3479882","1777078","1702804","552660","276938","275722","49604","24924","24680"
"18","11","3952738","2013664","1939074","3388996","1731662","1657334","519034","259595","259439","44708","22407","22301"
"19","12","3896753","1983241","1913512","3347714","1708768","1638946","506623","253146","253477","42416","21327","21089"
"20","13","3777761","1920198","1857563","3259866","1661597","1598269","478101","238602","239499","39794","19999","19795"
"21","14","3768291","1917101","1851190","3254576","1661073","1593503","473612","235912","237700","40103","20116","19987"
"22","15","3650609","1857610","1792999","3144663","1604551","1540112","465119","232434","232685","40827","20625","20202"
"23","16","3477928","1769597","1708331","3004603","1532855","1471748","434053","216925","217128","39272","19817","19455"
"24","17","3507925","1781387","1726538","3042448","1548280","1494168","425344","212676","212668","40133","20431","19702"
"25","18","3535518","1792056","1743462","3106958","1578528","1528430","389728","193633","196095","38832","19895","18937"
"26","19","3789819","1917488","1872331","3377581","1714606","1662975","374150","183379","190771","38088","19503","18585"
"27","20","2816582","1424834","1391748","2467995","1254006","1213989","314961","152997","161964","33626","17831","15795"
"28","21","2800665","1415031","1385634","2453297","1245687","1207610","313387","151297","162090","33981","18047","15934"
"29","22","2813697","1410930","1402767","2474947","1247246","1227701","304432","145834","158598","34318","17850","16468"
"30","23","2955441","1477725","1477716","2618791","1316123","1302668","300635","143338","157297","36015","18264","17751"
"31","24","2664034","1327633","1336401","2338506","1172497","1166009","289580","137350","152230","35948","17786","18162"
"32","25","2496628","1242619","1254009","2185239","1095405","1089834","279375","131471","147904","32014","15743","16271"
"33","26","2339109","1157794","1181315","2053458","1024070","1029388","255979","119764","136215","29672","13960","15712"
"34","27","2318338","1143538","1174800","2034520","1011396","1023124","254965","118748","136217","28853","13394","15459"
"35","28","2290407","1130906","1159501","2017210","1004054","1013156","244743","113415","131328","28454","13437","15017"
"36","29","2217275","1097500","1119775","1947982","971768","976214","241418","112467","128951","27875","13265","14610"
"37","30","2273628","1127721","1145907","1987697","994207","993490","256547","119340","137207","29384","14174","15210"
"38","31","2198383","1090170","1108213","1930339","965434","964905","235104","108920","126184","32940","15816","17124"
"39","32","2145554","1063491","1082063","1881400","941019","940381","234529","108361","126168","29625","14111","15514"
"40","33","2179608","1081028","1098580","1908610","954974","953636","236750","109647","127103","34248","16407","17841"
"41","34","2266239","1122173","1144066","1979053","988269","990784","251452","116802","134650","35734","17102","18632"
"42","35","2299308","1135444","1163864","2018068","1004424","1013644","248441","115502","132939","32799","15518","17281"
"43","36","2327682","1144996","1182686","2050147","1016154","1033993","246957","114682","132275","30578","14160","16418"
"44","37","2367995","1161721","1206274","2091668","1033666","1058002","246980","114624","132356","29347","13431","15916"
"45","38","2409227","1179825","1229402","2133550","1052215","1081335","247123","114561","132562","28554","13049","15505"
"46","39","2442344","1194440","1247904","2168074","1067501","1100573","246165","113937","132228","28105","13002","15103"
"47","40","2465450","1204083","1261367","2193777","1078250","1115527","244164","112880","131284","27509","12953","14556"
"48","41","2485314","1212198","1273116","2216616","1087635","1128981","241898","111676","130222","26800","12887","13913"
"49","42","2503209","1219344","1283865","2237589","1095898","1141691","239602","110625","128977","26018","12821","13197"
"50","43","2502460","1217756","1284704","2241381","1095912","1145469","236081","109258","126823","24998","12586","12412"
"51","44","2472528","1202681","1269847","2218249","1083472","1134777","230597","107124","123473","23682","12085","11597"
"52","45","2421211","1177869","1243342","2175227","1062125","1113102","223711","104303","119408","22273","11441","10832"
"53","46","2364671","1150561","1214110","2127230","1038432","1088798","216548","101342","115206","20893","10787","10106"
"54","47","2303584","1121184","1182400","2075204","1013093","1062111","208918","98011","110907","19462","10080","9382"
"55","48","2247692","1094518","1153174","2027059","990009","1037050","202403","95026","107377","18230","9483","8747"
"56","49","2207371","1075328","1132043","1991429","972947","1018482","198483","93193","105290","17459","9188","8271"
"57","50","2179413","1061897","1117516","1965791","960371","1005420","196554","92379","104175","17068","9147","7921"
"58","51","2147484","1046300","1101184","1936444","945806","990638","194302","91354","102948","16738","9140","7598"
"59","52","2114281","1029712","1084569","1905694","930154","975540","192097","90407","101690","16490","9151","7339"
"60","53","2084320","1013969","1070351","1878366","915386","962980","189621","89393","100228","16333","9190","7143"
"61","54","2055086","997687","1057399","1853107","900769","952338","185833","87735","98098","16146","9183","6963"
"62","55","2022247","978858","1043389","1825718","884463","941255","180662","85284","95378","15867","9111","6756"
"63","56","1988847","959782","1029065","1797353","867744","929609","175860","82986","92874","15634","9052","6582"
"64","57","1949482","937693","1011789","1764387","848715","915672","169882","80068","89814","15213","8910","6303"
"65","58","1888550","905439","983111","1712927","821066","891861","160972","75700","85272","14651","8673","5978"
"66","59","1803853","862033","941820","1639684","783247","856437","150027","70377","79650","14142","8409","5733"
"67","60","1710650","814827","895823","1557238","741227","816011","139605","65413","74192","13807","8187","5620"
"68","61","1615843","767185","848658","1474020","699065","774955","128428","60186","68242","13395","7934","5461"
"69","62","1531088","723547","807541","1397683","659537","738146","120326","56288","64038","13079","7722","5357"
"70","63","1468413","689283","779130","1337972","627035","710937","117605","54737","62868","12836","7511","5325"
"71","64","1429058","664974","764084","1297573","602869","694704","119026","54907","64119","12459","7198","5261"
"72","65","1399910","645418","754492","1266715","583154","683561","121352","55516","65836","11843","6748","5095"
"73","66","1368739","624057","744682","1234434","562163","672271","123284","55719","67565","11021","6175","4846"
"74","67","1329669","599793","729876","1197494","539558","657936","122093","54689","67404","10082","5546","4536"
"75","68","1282238","573132","709106","1157601","516662","640939","115673","51598","64075","8964","4872","4092"
