Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00486000,100000.00000000,486.00000000,99573.00000000,8179731.00000000,81.80000000,,0.00000000,0.00411000,100000.00000000,411.00000000,99641.00000000,8564774.00000000,85.65000000
1.00000000,0.00034000,99514.00000000,34.00000000,99497.00000000,8080159.00000000,81.20000000,,1.00000000,0.00029000,99589.00000000,29.00000000,99574.00000000,8465132.00000000,85.00000000
2.00000000,0.00023000,99480.00000000,22.00000000,99469.00000000,7980662.00000000,80.22000000,,2.00000000,0.00019000,99560.00000000,19.00000000,99550.00000000,8365558.00000000,84.03000000
3.00000000,0.00019000,99458.00000000,18.00000000,99448.00000000,7881193.00000000,79.24000000,,3.00000000,0.00014000,99541.00000000,14.00000000,99534.00000000,8266008.00000000,83.04000000
4.00000000,0.00014000,99439.00000000,14.00000000,99432.00000000,7781744.00000000,78.26000000,,4.00000000,0.00010000,99527.00000000,10.00000000,99522.00000000,8166474.00000000,82.05000000
5.00000000,0.00013000,99425.00000000,12.00000000,99419.00000000,7682312.00000000,77.27000000,,5.00000000,0.00010000,99517.00000000,10.00000000,99512.00000000,8066952.00000000,81.06000000
6.00000000,0.00012000,99413.00000000,12.00000000,99407.00000000,7582894.00000000,76.28000000,,6.00000000,0.00009000,99507.00000000,9.00000000,99503.00000000,7967440.00000000,80.07000000
7.00000000,0.00011000,99401.00000000,11.00000000,99396.00000000,7483487.00000000,75.29000000,,7.00000000,0.00009000,99498.00000000,9.00000000,99493.00000000,7867937.00000000,79.08000000
8.00000000,0.00009000,99390.00000000,9.00000000,99385.00000000,7384092.00000000,74.29000000,,8.00000000,0.00009000,99489.00000000,8.00000000,99485.00000000,7768444.00000000,78.08000000
9.00000000,0.00008000,99381.00000000,7.00000000,99377.00000000,7284706.00000000,73.30000000,,9.00000000,0.00008000,99480.00000000,8.00000000,99477.00000000,7668959.00000000,77.09000000
10.00000000,0.00006000,99373.00000000,6.00000000,99370.00000000,7185329.00000000,72.31000000,,10.00000000,0.00007000,99473.00000000,7.00000000,99469.00000000,7569483.00000000,76.10000000
11.00000000,0.00006000,99368.00000000,6.00000000,99365.00000000,7085959.00000000,71.31000000,,11.00000000,0.00007000,99466.00000000,7.00000000,99463.00000000,7470013.00000000,75.10000000
