Age,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2e3,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
0,919e3,938e3,959e3,978e3,998e3,1019e3,104e4,1059e3,108e4,1099e3,112e4,1133e3,1145e3,116e4,1173e3,1179e3,1183e3,1185e3,1187e3,1169e3,1154e3,1202e3,1232e3,1242e3,1262e3,1252e3,1202e3,1169e3,1143e3,109e4,1107325,1087341,1035926,984905,953093,992772,992701,982918,1027603,1040024,1029879,1109311,1191065,1379259,1287770,1261331,1227476,1767141,1622336,1619499,1610341,1684949,1745913,1804555,1866924,1923184,1963108,2053879,2072535,2081769,2079726,2120745,2076625,2041991,2011685,1916766,1812116,1756823,1718393,1742390,1790508,1842884,1688622,1598306,1569498,1613362,1592844,1679661,1702179,1752964,1819959,1845697,1863698,1867842,1827580,1882257,1893241,1894817,1921656,1972743,2039510,2047816,2030390,1995451,1964865,1941251,1917647,1920124,1928364,1943639,1974134,2049753,2018522,2033237,2052042,2047711,2065819,2120816,2109846,2044418,2018420,2028427,2007717,2009528,2031919,2046747,2061349,2075603,2088981,2101377,2112227,2120981,2127784,2133240,2137850,2141790,2145023,2147389,2148981,2150220,2151367,2152547,2154126,2156301,2159208,2162843,2167035,2171633,2176597,2181980,2187724,2193819,2200329,2207198,2214423,2221943,2229646,2237438,2245217,2252856,2260314,2267549,2274494,2281096,2287344,2293249,2298822,2304111,2309162,2314051,2318838
1,928e3,945e3,964e3,98e4,996e3,1014e3,1032e3,1047e3,1064e3,1081e3,1099e3,1112e3,1124e3,1141e3,1155e3,1164e3,117e4,1176e3,1181e3,117e4,1172e3,1206e3,1228e3,1237e3,1254e3,1254e3,1227e3,121e4,1191e3,1155e3,1098451,1083155,1064807,1016844,969990,942268,983259,989772,982308,1029246,1047079,1057e3,1117633,1207195,1389074,1315525,1296822,1272932,1795136,1671192,1686351,1690292,1759790,1811834,1863552,1918117,1966740,1997197,2078037,2087299,2084018,2076112,2115331,2070958,2034643,2001515,1907281,1800459,1745280,1705750,1732276,1778185,1823076,1664339,1570345,1537368,1574751,1548926,1627354,1642762,1697003,1757899,1785996,1806495,1814369,1779251,1835834,1850092,1856284,1885113,1943327,2022900,2034530,2020808,1988155,1960718,1940184,1920214,1925454,1935343,1942607,1972806,2044479,2009420,2020169,2036538,2029583,2044119,2095154,2080878,2020332,2025522,2035460,2015470,2024845,2040151,2055081,2069787,2084142,2097626,2110124,2121053,2129930,2136846,2142431,2147153,2151213,2154554,2157035,2158736,2160085,2161333,2162620,2164295,2166571,2169573,2173297,2177571,2182251,2187304,2192766,2198588,2204748,2211331,2218267,2225563,2233131,2240900,2248749,2256579,2264273,2271775,2279057,2286049,2292688,2298981,2304919,2310526,2315848,2320927,2325838
2,932e3,947e3,964e3,978e3,992e3,1007e3,1022e3,1035e3,1049e3,1064e3,108e4,1093e3,1105e3,1122e3,1138e3,1149e3,1159e3,1167e3,1175e3,1169e3,1183e3,1208e3,1222e3,1232e3,1247e3,1254e3,1246e3,124e4,1227e3,1205e3,1167027,1125772,1114949,1103441,1063573,1023957,1004007,1051681,1070684,1069772,1127921,1133e3,1146367,1211805,1306926,1485475,1395178,1369068,1359864,1884808,1754498,1756869,1753093,1814632,1859470,1903425,1950751,1990517,2010345,2081824,2075083,2060740,2050911,2088512,2042873,2004312,1971770,1875801,1769894,1714139,1681618,1707607,1754942,1801880,1647899,1558624,1528249,1567180,1544519,1624899,1641032,1693434,1755756,1784618,1807001,1817388,1784171,1842904,1860612,1868697,1900277,1949199,2029620,2043455,2028907,1996498,1969349,1949787,1929711,1933818,1944116,1942915,1972924,2043525,2008411,2020295,2037699,2031170,2046268,2097732,2088685,2026973,2032095,2042649,2030157,2033e3,2048389,2063401,2078198,2092638,2106208,2118758,2129786,2138757,2145764,2151437,2156263,2160410,2163840,2166400,2168189,2169621,2170957,2172317,2174069,2176421,2179494,2183288,2187640,2192394,2197508,2203033,2208910,2215134,2221775,2228766,2236107,2243725,2251548,2259440,2267319,2275047,2282580,2289906,2296931,2303607,2309920,2315885,2321518,2326871,2331966
3,932e3,946e3,96e4,972e3,985e3,997e3,101e4,1021e3,1033e3,1046e3,1061e3,1073e3,1085e3,1103e3,1121e3,1134e3,1146e3,1159e3,1169e3,1168e3,119e4,1206e3,1217e3,1226e3,1239e3,1252e3,1257e3,126e4,1252e3,1241e3,1207259,1180976,1139961,1126997,1115475,1075048,1034438,1014946,1063188,1086351,1080958,1130896,1152688,1164397,1225033,1316192,1501683,1421613,1401297,1374748,1919107,1777711,1777002,1768222,1827350,1869138,1910546,1954122,1988848,2004941,2071898,2072791,2060153,2052519,2091903,2047132,2012338,1979730,1885448,1780761,1735078,1702135,1729006,1777555,1825770,1672052,1582492,1551964,1593363,1571224,1656800,1666984,1717396,1777030,1803180,1822821,1830662,1794476,1851411,1865412,1872647,1904240,1956957,2041930,2058090,2046406,2016772,1993090,1975856,1957234,1952707,1945267,1944897,1974987,2045933,2012820,2026575,2045144,2039937,2056282,2101272,2094296,2032529,2038176,2047456,2037228,2040053,2055517,2070598,2085470,2099971,2113581,2126213,2137324,2146367,2153453,2159206,2164106,2168322,2171818,2174450,2176313,2177810,2179204,2180626,2182443,2184856,2187983,2191836,2196252,2201052,2206226,2211805,2217726,2224e3,2230681,2237724,2245108,2252768,2260630,2268549,2276472,2284239,2291800,2299157,2306213,2312912,2319252,2325247,2330900,2336268
4,928e3,94e4,953e3,964e3,974e3,986e3,996e3,1005e3,1016e3,1027e3,1041e3,1054e3,1067e3,1086e3,1105e3,1119e3,1134e3,1148e3,1162e3,1163e3,119e4,1202e3,121e4,1219e3,1232e3,1248e3,1262e3,1271e3,1269e3,1266e3,1206960,1205680,1179068,1139660,1125710,1113536,1072338,1031459,1014102,1062630,1086826,1078742,1139681,1151098,1164754,1230340,1322867,1509434,1424228,1403439,1391679,1921043,1781563,1781037,1774315,1835232,1879642,1922689,1966943,2003669,2028055,2101704,2102309,2089397,2081351,2120072,2076639,2039407,2006270,1910653,1811647,1765616,1732055,1759251,1808096,1858627,1702437,1610944,1581422,1623880,1599421,1676077,1686569,1737493,1798167,1825241,1845681,1854258,1819425,1876896,1893867,1904219,1938787,1995178,2081744,2099595,2089071,2060785,2037608,2019773,1997055,1956035,1950720,1951950,1983939,2058231,2028196,2044444,2065739,2062779,2084312,2106323,2099309,2038023,2042466,2053442,2043259,2046061,2061576,2076718,2091645,2106181,2119853,2132556,2143734,2152839,2159991,2165806,2170768,2175043,2178598,2181300,2183219,2184767,2186210,2187683,2189554,2192007,2195197,2199093,2203552,2208407,2213619,2219242,2225212,2231522,2238245,2245327,2252733,2260427,2268320,2276274,2284232,2292020,2299608,2306988,2314068,2320791,2327149,2333175,2338842
5,921e3,932e3,944e3,952e3,962e3,972e3,982e3,99e4,999e3,101e4,1023e3,1036e3,1049e3,1069e3,1089e3,1105e3,1121e3,1138e3,1154e3,1159e3,1187e3,1195e3,1203e3,1213e3,1224e3,1242e3,1262e3,1275e3,1276e3,128e4,1266778,1248266,1243730,1216814,1178761,1161841,1147475,1104920,1064174,1047272,1068719,1106155,1087372,1121478,1129674,1139855,1200109,1287939,1469383,1387787,1382477,1360232,1884204,1751606,1757127,1756241,1823230,1873133,1921033,1971705,2014357,2033241,2105883,2105237,2091078,2081094,2120868,2074905,2036629,2002391,1913750,1814863,1768012,1733648,1759446,1808967,1858764,1701703,1611500,1581859,1627209,1599336,1675690,1685561,1736786,1798198,1825479,1846700,1856991,1822061,1884676,1898867,1910807,1947739,2003421,2090592,2109032,2099810,2071831,2047540,2032440,2000821,1960786,1955885,1957840,1991645,2067621,2038482,2056164,2078709,2076573,2089449,2111335,2104755,2042212,2047879,2058782,2048634,2051402,2066960,2082151,2097110,2111698,2125435,2138189,2149418,2158587,2165791,2171658,2176670,2180999,2184606,2187364,2189327,2190921,2192408,2193921,2195839,2198342,2201574,2205506,2209998,2214890,2220138,2225798,2231804,2238156,2244905,2252016,2259448,2267173,2275096,2283075,2291057,2298874,2306481,2313876,2320974,2327715,2334102,2340141
6,911e3,921e3,932e3,94e4,948e3,957e3,965e3,973e3,982e3,992e3,1005e3,1018e3,1032e3,1053e3,1073e3,109e4,1109e3,1127e3,1145e3,1151e3,1179e3,1187e3,1194e3,1205e3,1215e3,1233e3,1257e3,1273e3,1277e3,1284e3,1271358,1261280,1242711,1237243,1212036,1175414,1156088,1141091,1099770,1059487,1065219,1052108,1090931,1067372,1114678,1124692,1138986,1201732,1291849,1471481,1401978,1385225,1362308,1883949,1750731,1755105,1753791,1819059,1866260,1912702,1955472,1995161,2016615,2091034,2092928,2080795,2075671,2116695,2073428,2037895,2010401,1924328,1823972,1775904,1739690,1765972,1814421,1862542,1706027,1615247,1590999,1631031,1602374,1677322,1686787,1737754,1798421,1825219,1846815,1855974,1823347,1886380,1901810,1915341,1951022,2006141,2092980,2112371,2102826,2073231,2050345,2034568,2002026,1960653,1954556,1956456,1989878,2064421,2034499,2051558,2079410,2081827,2094468,2116787,2109358,2047387,2053077,2063893,2053784,2056510,2072106,2087312,2102331,2116979,2130760,2143563,2154842,2164064,2171316,2177227,2182290,2186667,2190314,2193111,2195111,2196748,2198272,2199841,2201795,2204335,2207602,2211565,2216090,2221015,2226293,2231976,2238023,2244404,2251181,2258317,2265776,2273527,2281469,2289466,2297477,2305308,2312933,2320345,2327458,2334208,2340617
7,899e3,908e3,917e3,925e3,933e3,942e3,949e3,956e3,965e3,975e3,988e3,1001e3,1015e3,1036e3,1058e3,1077e3,1096e3,1115e3,1135e3,1142e3,1168e3,1177e3,1184e3,1196e3,1206e3,1224e3,1248e3,1265e3,1271e3,1281e3,1254693,1266910,1255692,1238101,1232465,1207767,1171901,1150536,1136335,1095329,1072537,1047870,1030132,1071335,1061353,1110528,1124733,1141544,1206605,1295147,1499744,1418529,1401399,1376699,1902883,1767723,1772187,1769867,1833828,1880569,1930007,1976010,2015113,2035209,2108654,2108461,2096908,2089332,2128908,2084045,2048658,2029736,1946311,1848116,1801922,1769713,1799189,1850960,1905153,1748870,1660137,1620089,1657479,1625218,1698460,1705710,1754430,1812782,1837517,1855559,1864266,1833492,1899862,1918806,1933116,1970356,2027371,2117783,2139061,2129903,2097092,2054047,2039312,2007360,1966777,1962661,1966492,2001256,2077462,2048522,2063139,2084352,2086570,2099660,2121977,2114512,2052599,2058301,2069048,2058962,2061655,2077259,2092516,2107587,2122282,2136115,2148966,2160294,2169562,2176850,2182813,2187916,2192338,2196021,2198851,2200884,2202571,2204136,2205746,2207729,2210299,2213601,2217593,2222148,2227102,2232413,2238117,2244190,2250600,2257392,2264560,2272045,2279813,2287779,2295793,2303821,2311666,2319313,2326737,2333863,2340625
8,884e3,893e3,903e3,909e3,917e3,925e3,933e3,939e3,949e3,958e3,972e3,985e3,1001e3,1022e3,1045e3,1063e3,1083e3,1103e3,1124e3,1132e3,1153e3,1164e3,1173e3,1185e3,1197e3,1213e3,1236e3,1252e3,126e4,1272e3,1296777,1252653,1262298,1250991,1235121,1228133,1203261,1168507,1146549,1132233,1087382,1058516,1025182,1009125,1064311,1056230,1109064,1125432,1144003,1207108,1306316,1486158,1406117,1388107,1363750,1883933,1750772,1754686,1751074,1814139,1850932,1896372,1942948,1982145,2002719,2075430,2078276,2067288,2060769,2100915,2055054,2026653,2002702,1915608,1813938,1765690,1729528,1753341,1801291,1850438,1702308,1606578,1566118,1600616,1568656,1639115,1644732,1691020,1747411,1769440,1796291,1810361,1788600,1861634,1886083,1906327,1950129,2014918,2111915,2139778,2130700,2101358,2058954,2044317,2012719,1973522,1970668,1975219,2010918,2087842,2054462,2067969,2088958,2091645,2105421,2127272,2119863,2058013,2063728,2074400,2064352,2066977,2082636,2097939,2113052,2127808,2141688,2154580,2165953,2175266,2182593,2188595,2193741,2198203,2201922,2204790,2206878,2208596,2210195,2211829,2213847,2216449,2219788,2223812,2228391,2233369,2238702,2244432,2250529,2256958,2263774,2270959,2278471,2286268,2294248,2302278,2310325,2318184,2325841,2333268,2340405
