Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.14596000,100000.00000000,14596.00000000,90026.00000000,5151511.00000000,51.52000000,,0.00000000,0.11969000,100000.00000000,11969.00000000,92047.00000000,5828405.00000000,58.28000000
1.00000000,0.03282000,85404.00000000,2803.00000000,84003.00000000,5061484.00000000,59.26000000,,1.00000000,0.03061000,88031.00000000,2694.00000000,86683.00000000,5736358.00000000,65.16000000
2.00000000,0.01634000,82601.00000000,1350.00000000,81926.00000000,4977482.00000000,60.26000000,,2.00000000,0.01489000,85336.00000000,1270.00000000,84701.00000000,5649675.00000000,66.20000000
3.00000000,0.01052000,81251.00000000,855.00000000,80824.00000000,4895556.00000000,60.25000000,,3.00000000,0.01011000,84066.00000000,850.00000000,83641.00000000,5564974.00000000,66.20000000
4.00000000,0.00875000,80397.00000000,703.00000000,80045.00000000,4814732.00000000,59.89000000,,4.00000000,0.00823000,83216.00000000,684.00000000,82874.00000000,5481333.00000000,65.87000000
5.00000000,0.00628000,79693.00000000,501.00000000,79443.00000000,4734687.00000000,59.41000000,,5.00000000,0.00585000,82532.00000000,483.00000000,82290.00000000,5398459.00000000,65.41000000
6.00000000,0.00462000,79193.00000000,366.00000000,79010.00000000,4655244.00000000,58.78000000,,6.00000000,0.00428000,82049.00000000,351.00000000,81873.00000000,5316168.00000000,64.79000000
7.00000000,0.00326000,78827.00000000,257.00000000,78698.00000000,4576234.00000000,58.05000000,,7.00000000,0.00306000,81697.00000000,250.00000000,81572.00000000,5234295.00000000,64.07000000
8.00000000,0.00256000,78569.00000000,201.00000000,78469.00000000,4497536.00000000,57.24000000,,8.00000000,0.00232000,81447.00000000,189.00000000,81353.00000000,5152723.00000000,63.26000000
9.00000000,0.00203000,78368.00000000,159.00000000,78288.00000000,4419068.00000000,56.39000000,,9.00000000,0.00186000,81258.00000000,151.00000000,81183.00000000,5071371.00000000,62.41000000
10.00000000,0.00211000,78209.00000000,165.00000000,78127.00000000,4340779.00000000,55.50000000,,10.00000000,0.00203000,81107.00000000,164.00000000,81025.00000000,4990188.00000000,61.53000000
11.00000000,0.00217000,78044.00000000,169.00000000,77960.00000000,4262653.00000000,54.62000000,,11.00000000,0.00198000,80943.00000000,160.00000000,80863.00000000,4909163.00000000,60.65000000
12.00000000,0.00212000,77875.00000000,165.00000000,77793.00000000,4184693.00000000,53.74000000,,12.00000000,0.00195000,80783.00000000,157.00000000,80704.00000000,4828300.00000000,59.77000000
13.00000000,0.00239000,77710.00000000,186.00000000,77617.00000000,4106900.00000000,52.85000000,,13.00000000,0.00227000,80626.00000000,183.00000000,80534.00000000,4747595.00000000,58.88000000
14.00000000,0.00254000,77525.00000000,197.00000000,77426.00000000,4029283.00000000,51.97000000,,14.00000000,0.00233000,80442.00000000,187.00000000,80349.00000000,4667061.00000000,58.02000000
15.00000000,0.00267000,77328.00000000,206.00000000,77225.00000000,3951856.00000000,51.11000000,,15.00000000,0.00256000,80255.00000000,205.00000000,80152.00000000,4586712.00000000,57.15000000
