Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00587000,100000.00000000,587.00000000,99484.00000000,7540006.00000000,75.40000000,,0.00000000,0.00495000,100000.00000000,495.00000000,99568.00000000,7994924.00000000,79.95000000
1.00000000,0.00040000,99413.00000000,40.00000000,99393.00000000,7440521.00000000,74.84000000,,1.00000000,0.00035000,99505.00000000,35.00000000,99488.00000000,7895357.00000000,79.35000000
2.00000000,0.00027000,99373.00000000,27.00000000,99360.00000000,7341128.00000000,73.87000000,,2.00000000,0.00023000,99470.00000000,23.00000000,99459.00000000,7795869.00000000,78.37000000
3.00000000,0.00023000,99346.00000000,23.00000000,99335.00000000,7241769.00000000,72.89000000,,3.00000000,0.00017000,99447.00000000,17.00000000,99439.00000000,7696411.00000000,77.39000000
4.00000000,0.00018000,99323.00000000,18.00000000,99315.00000000,7142434.00000000,71.91000000,,4.00000000,0.00013000,99430.00000000,13.00000000,99424.00000000,7596972.00000000,76.41000000
5.00000000,0.00016000,99306.00000000,16.00000000,99298.00000000,7043120.00000000,70.92000000,,5.00000000,0.00012000,99418.00000000,12.00000000,99412.00000000,7497548.00000000,75.41000000
6.00000000,0.00015000,99290.00000000,15.00000000,99283.00000000,6943822.00000000,69.93000000,,6.00000000,0.00012000,99406.00000000,12.00000000,99400.00000000,7398136.00000000,74.42000000
7.00000000,0.00014000,99276.00000000,14.00000000,99269.00000000,6844539.00000000,68.94000000,,7.00000000,0.00012000,99394.00000000,12.00000000,99388.00000000,7298737.00000000,73.43000000
8.00000000,0.00012000,99262.00000000,12.00000000,99256.00000000,6745270.00000000,67.95000000,,8.00000000,0.00011000,99382.00000000,11.00000000,99377.00000000,7199349.00000000,72.44000000
9.00000000,0.00010000,99249.00000000,10.00000000,99244.00000000,6646015.00000000,66.96000000,,9.00000000,0.00010000,99371.00000000,10.00000000,99366.00000000,7099972.00000000,71.45000000
10.00000000,0.00009000,99239.00000000,9.00000000,99235.00000000,6546770.00000000,65.97000000,,10.00000000,0.00010000,99361.00000000,10.00000000,99356.00000000,7000606.00000000,70.46000000
11.00000000,0.00010000,99230.00000000,10.00000000,99226.00000000,6447535.00000000,64.98000000,,11.00000000,0.00010000,99351.00000000,10.00000000,99346.00000000,6901250.00000000,69.46000000
12.00000000,0.00015000,99221.00000000,15.00000000,99213.00000000,6348310.00000000,63.98000000,,12.00000000,0.00012000,99341.00000000,12.00000000,99335.00000000,6801904.00000000,68.47000000
13.00000000,0.00025000,99206.00000000,25.00000000,99193.00000000,6249096.00000000,62.99000000,,13.00000000,0.00016000,99330.00000000,16.00000000,99322.00000000,6702569.00000000,67.48000000
14.00000000,0.00040000,99181.00000000,40.00000000,99161.00000000,6149903.00000000,62.01000000,,14.00000000,0.00021000,99314.00000000,21.00000000,99303.00000000,6603247.00000000,66.49000000
15.00000000,0.00056000,99141.00000000,56.00000000,99113.00000000,6050742.00000000,61.03000000,,15.00000000,0.00028000,99293.00000000,28.00000000,99279.00000000,6503944.00000000,65.50000000
16.00000000,0.00071000,99086.00000000,70.00000000,99051.00000000,5951628.00000000,60.07000000,,16.00000000,0.00034000,99265.00000000,33.00000000,99248.00000000,6404665.00000000,64.52000000
17.00000000,0.00084000,99015.00000000,84.00000000,98974.00000000,5852578.00000000,59.11000000,,17.00000000,0.00038000,99232.00000000,38.00000000,99213.00000000,6305417.00000000,63.54000000
18.00000000,0.00095000,98932.00000000,94.00000000,98885.00000000,5753604.00000000,58.16000000,,18.00000000,0.00040000,99194.00000000,40.00000000,99174.00000000,6206204.00000000,62.57000000
19.00000000,0.00104000,98837.00000000,103.00000000,98786.00000000,5654720.00000000,57.21000000,,19.00000000,0.00040000,99154.00000000,40.00000000,99134.00000000,6107030.00000000,61.59000000
20.00000000,0.00113000,98735.00000000,112.00000000,98679.00000000,5555934.00000000,56.27000000,,20.00000000,0.00041000,99114.00000000,40.00000000,99094.00000000,6007895.00000000,60.62000000
21.00000000,0.00121000,98623.00000000,120.00000000,98563.00000000,5457255.00000000,55.33000000,,21.00000000,0.00041000,99074.00000000,41.00000000,99054.00000000,5908801.00000000,59.64000000
22.00000000,0.00126000,98503.00000000,124.00000000,98441.00000000,5358692.00000000,54.40000000,,22.00000000,0.00042000,99034.00000000,41.00000000,99013.00000000,5809747.00000000,58.66000000
23.00000000,0.00125000,98379.00000000,123.00000000,98318.00000000,5260250.00000000,53.47000000,,23.00000000,0.00043000,98992.00000000,42.00000000,98971.00000000,5710734.00000000,57.69000000
24.00000000,0.00120000,98257.00000000,118.00000000,98198.00000000,5161932.00000000,52.54000000,,24.00000000,0.00044000,98950.00000000,43.00000000,98928.00000000,5611763.00000000,56.71000000
25.00000000,0.00114000,98139.00000000,111.00000000,98083.00000000,5063734.00000000,51.60000000,,25.00000000,0.00045000,98907.00000000,44.00000000,98885.00000000,5512834.00000000,55.74000000
26.00000000,0.00109000,98028.00000000,107.00000000,97974.00000000,4965651.00000000,50.66000000,,26.00000000,0.00046000,98863.00000000,46.00000000,98840.00000000,5413950.00000000,54.76000000
27.00000000,0.00106000,97921.00000000,104.00000000,97869.00000000,4867676.00000000,49.71000000,,27.00000000,0.00049000,98817.00000000,48.00000000,98793.00000000,5315110.00000000,53.79000000
28.00000000,0.00107000,97817.00000000,105.00000000,97765.00000000,4769807.00000000,48.76000000,,28.00000000,0.00052000,98769.00000000,51.00000000,98743.00000000,5216318.00000000,52.81000000
29.00000000,0.00111000,97713.00000000,108.00000000,97659.00000000,4672042.00000000,47.81000000,,29.00000000,0.00055000,98718.00000000,55.00000000,98691.00000000,5117574.00000000,51.84000000
30.00000000,0.00116000,97604.00000000,113.00000000,97548.00000000,4574384.00000000,46.87000000,,30.00000000,0.00060000,98663.00000000,59.00000000,98634.00000000,5018884.00000000,50.87000000
31.00000000,0.00121000,97491.00000000,118.00000000,97432.00000000,4476836.00000000,45.92000000,,31.00000000,0.00064000,98605.00000000,64.00000000,98573.00000000,4920250.00000000,49.90000000
32.00000000,0.00128000,97373.00000000,125.00000000,97310.00000000,4379404.00000000,44.98000000,,32.00000000,0.00070000,98541.00000000,69.00000000,98506.00000000,4821677.00000000,48.93000000
33.00000000,0.00137000,97248.00000000,134.00000000,97181.00000000,4282093.00000000,44.03000000,,33.00000000,0.00077000,98472.00000000,76.00000000,98434.00000000,4723170.00000000,47.96000000
34.00000000,0.00148000,97114.00000000,144.00000000,97042.00000000,4184912.00000000,43.09000000,,34.00000000,0.00086000,98396.00000000,84.00000000,98354.00000000,4624737.00000000,47.00000000
35.00000000,0.00160000,96971.00000000,155.00000000,96893.00000000,4087869.00000000,42.16000000,,35.00000000,0.00094000,98311.00000000,93.00000000,98265.00000000,4526383.00000000,46.04000000
36.00000000,0.00174000,96815.00000000,168.00000000,96731.00000000,3990977.00000000,41.22000000,,36.00000000,0.00104000,98219.00000000,102.00000000,98168.00000000,4428118.00000000,45.08000000
37.00000000,0.00189000,96647.00000000,183.00000000,96556.00000000,3894246.00000000,40.29000000,,37.00000000,0.00113000,98117.00000000,111.00000000,98061.00000000,4329951.00000000,44.13000000
38.00000000,0.00206000,96464.00000000,198.00000000,96365.00000000,3797690.00000000,39.37000000,,38.00000000,0.00124000,98005.00000000,121.00000000,97945.00000000,4231890.00000000,43.18000000
39.00000000,0.00224000,96266.00000000,216.00000000,96158.00000000,3701325.00000000,38.45000000,,39.00000000,0.00134000,97884.00000000,131.00000000,97819.00000000,4133945.00000000,42.23000000
