UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2010,20,4578544,2337213,2241331,1744406,1656822,367762,365876,36045,32699,117938,112865,7179,6593,63883,66476,1800223,1714992,394111,395288,56737,53736,142910,137850,13619,12979,1857647,1809620,1325147,1282183,343432,341899,20551,19726,112740,107867,5073,4797,50704,53148,1369389,1328664,364339,365514,35182,34696,133915,129025,10122,9800,479566,431711,419259,374639,24330,23977,15494,12973,5198,4998,2106,1796,13179,13328,430834,386328,29772,29774,21555,19040,8995,8825,3497,3179
R,8,2010,21,4401154,2248583,2152571,1685939,1592916,343332,345606,34388,30961,118932,115347,6999,6279,58993,61462,1737378,1646490,367112,372332,54012,50461,141866,138921,13049,12312,1789164,1745493,1284019,1239270,320393,322925,19364,18707,114022,110521,4958,4630,46408,49440,1324430,1282281,338987,344460,33034,32724,133453,130661,9726,9417,459419,407078,401920,353646,22939,22681,15024,12254,4910,4826,2041,1649,12585,12022,412948,364209,28125,27872,20978,17737,8413,8260,3323,2895
R,8,2010,22,4303387,2195765,2107622,1662035,1572888,320218,325736,33763,30111,117405,114256,6925,6273,55419,58358,1710258,1623815,342008,350721,52197,48728,139355,136844,12676,12074,1735440,1704711,1257977,1222465,298171,303612,18553,17864,112703,109634,4880,4617,43156,46519,1295438,1263075,314978,323391,31162,31090,131259,128835,9361,9223,460325,402911,404058,350423,22047,22124,15210,12247,4702,4622,2045,1656,12263,11839,414820,360740,27030,27330,21035,17638,8096,8009,3315,2851
R,8,2010,23,4218994,2152413,2066581,1641152,1548592,303525,312378,32768,29072,116092,114188,6960,6142,51916,56209,1686241,1597643,323826,336175,50405,47397,136582,135952,12431,11666,1698113,1668943,1241354,1202233,282484,290854,17800,17188,111445,109732,4875,4466,40155,44470,1276082,1240979,297944,309529,29786,30083,128774,128271,9180,8828,454300,397638,399798,346359,21041,21524,14968,11884,4647,4456,2085,1676,11761,11739,410159,356664,25882,26646,20619,17314,7808,7681,3251,2838
R,8,2010,24,4242602,2161120,2081482,1655978,1565591,296268,307992,32578,29190,118616,118675,7052,6233,50628,53801,1699993,1612228,315503,330330,49999,47266,138674,139492,12459,11702,1700561,1681196,1250325,1216297,275002,286498,17275,17000,114015,114284,4925,4616,39019,42501,1284163,1253058,289465,303979,29124,29839,130912,131946,9163,8964,460559,400286,405653,349294,21266,21494,15303,12190,4601,4391,2127,1617,11609,11300,415830,359170,26038,26351,20875,17427,7762,7546,3296,2738
R,8,2010,25,4289860,2178046,2111814,1674117,1587963,293379,308465,32312,29123,122128,126657,6978,6287,49132,53319,1716809,1634278,311717,329846,49605,47250,141602,147690,12226,11776,1713162,1706180,1264128,1233455,272285,287015,16987,16907,117574,122269,4815,4689,37373,41845,1296439,1269691,285841,303391,28558,29728,133944,140186,8904,9069,464884,405634,409989,354508,21094,21450,15325,12216,4554,4388,2163,1598,11759,11474,420370,364587,25876,26455,21047,17522,7658,7504,3322,2707
R,8,2010,26,4176596,2110578,2066018,1622895,1551432,279201,297949,31421,28479,123113,130635,6700,6043,47248,51480,1663779,1595995,296489,318066,48238,46371,142074,151252,11985,11503,1660829,1666289,1226219,1201540,258993,277336,16443,16402,118570,126441,4683,4427,35921,40143,1257131,1236200,271697,292562,27714,28993,134541,143896,8842,8741,449749,399729,396676,349892,20208,20613,14978,12077,4543,4194,2017,1616,11327,11337,406648,359795,24792,25504,20524,17378,7533,7356,3143,2762
R,8,2010,27,4225920,2129955,2095965,1641049,1572108,279330,300970,31797,28933,123883,136416,6652,6149,47244,51389,1681940,1616471,296583,320905,48677,47156,142768,156810,11873,11619,1674441,1688736,1238753,1216017,259199,279541,16533,16557,119386,132175,4659,4515,35911,39931,1269622,1250339,271764,294585,27937,29319,135269,149470,8759,8847,455514,407229,402296,356091,20131,21429,15264,12376,4497,4241,1993,1634,11333,11458,412318,366132,24819,26320,20740,17837,7499,7340,3114,2772
R,8,2010,28,4253258,2138381,2114877,1649132,1584680,279245,303729,31234,28512,125711,141277,6726,6194,46333,50485,1689165,1628188,296000,323507,48160,46692,144063,160977,11942,11583,1679762,1700582,1243758,1221496,259057,282356,16218,16063,121138,136872,4716,4501,34875,39294,1273674,1255219,271154,297319,27549,28898,136432,153548,8799,8797,458619,414295,405374,363184,20188,21373,15016,12449,4573,4405,2010,1693,11458,11191,415491,372969,24846,26188,20611,17794,7631,7429,3143,2786
R,8,2010,29,4209239,2111703,2097536,1633040,1573313,275351,301666,30341,28372,121071,139067,6471,5809,45429,49309,1672148,1615865,291749,321093,47109,46204,139000,158075,11607,11065,1661583,1687542,1234610,1213726,255881,280596,15639,16095,116544,134769,4542,4195,34367,38161,1264006,1246494,267772,295153,26943,28611,131586,150867,8586,8397,450120,409994,398430,359587,19470,21070,14702,12277,4527,4298,1929,1614,11062,11148,408142,369371,23977,25940,20166,17593,7414,7208,3021,2668
R,8,2010,30,4307150,2168351,2138799,1670295,1596693,288724,314643,31485,28789,125713,143176,6743,6112,45391,49386,1709392,1639235,305129,334020,48590,46866,143431,162177,11897,11452,1698955,1717938,1254937,1227059,268331,293092,16155,16292,121017,138836,4673,4480,33842,38179,1283843,1259723,280009,307572,27593,29065,135674,154883,8723,8749,469396,420861,415358,369634,20393,21551,15330,12497,4696,4340,2070,1632,11549,11207,425549,379512,25120,26448,20997,17801,7757,7294,3174,2703
R,8,2010,31,4069661,2041034,2028627,1573675,1514682,269320,297539,29177,26791,120923,138061,6031,5628,41908,45926,1609787,1554105,284298,315346,45031,43734,137214,155877,10780,10531,1609431,1632509,1191220,1166941,250675,277185,15224,15018,116688,133980,4213,4091,31411,35294,1218054,1197059,261399,290281,25855,26914,130305,149018,7935,8013,431603,396118,382455,347741,18645,20354,13953,11773,4235,4081,1818,1537,10497,10632,391733,357046,22899,25065,19176,16820,6909,6859,2845,2518
R,8,2010,32,3969145,1986829,1982316,1536617,1485250,258030,286307,28086,26449,118155,134815,5767,5348,40174,44147,1571074,1523046,272242,303200,43491,43111,133938,151935,10147,9971,1561398,1588785,1158609,1139000,240118,266671,14559,14747,114043,130667,4094,3892,29975,33808,1184030,1167729,250231,279026,24893,26425,127185,145145,7530,7593,425431,393531,378008,346250,17912,19636,13527,11702,4112,4148,1673,1456,10199,10339,387044,355317,22011,24174,18598,16686,6753,6790,2617,2378
R,8,2010,33,3947769,1971060,1976709,1525220,1481217,254224,284668,28211,26317,118852,136180,5757,5381,38796,42946,1558579,1517832,267775,300911,43359,42784,133973,152906,10032,10006,1549923,1581703,1150739,1132480,236898,265299,14785,15006,114628,132109,4042,3891,28831,32918,1175252,1160330,246357,277193,25018,26634,127179,146178,7377,7561,421137,395006,374481,348737,17326,19369,13426,11311,4224,4071,1715,1490,9965,10028,383327,357502,21418,23718,18341,16150,6794,6728,2655,2445
R,8,2010,34,3824724,1909485,1915239,1473968,1435117,243780,272795,27195,25321,121880,136648,5368,5092,37294,40266,1506019,1469344,256415,287784,41812,40955,136633,152480,9568,9400,1496830,1526283,1106263,1090796,226998,254090,14132,14136,117848,132650,3831,3707,27758,30904,1129846,1116834,235743,265031,23983,25214,130227,146016,7133,7168,412655,388956,367705,344321,16782,18705,13063,11185,4032,3998,1537,1385,9536,9362,376173,352510,20672,22753,17829,15741,6406,6464,2435,2232
R,8,2010,35,3937199,1968834,1968365,1522722,1476955,250181,279854,27190,25812,127726,141780,5484,4922,35531,39042,1552945,1510105,262143,294076,41347,41087,141810,157242,9511,9010,1551743,1576389,1149020,1128304,234010,261843,14109,14545,123775,137898,3953,3612,26876,30187,1171623,1153707,242523,272218,23814,25432,135727,151109,7187,6890,417091,391976,373702,348651,16171,18011,13081,11267,3951,3882,1531,1310,8655,8855,381322,356398,19620,21858,17533,15655,6083,6133,2324,2120
R,8,2010,36,3846594,1916534,1930060,1482448,1448891,242551,273297,26570,24974,126092,140763,5022,4834,33851,37301,1511226,1480350,253792,286815,40305,39844,139470,155487,8860,8822,1516301,1548600,1122930,1108369,227597,256236,13847,14219,122465,137091,3643,3569,25819,29116,1144667,1132674,235611,266287,23404,24996,133895,149748,6742,6787,400233,381460,359518,340522,14954,17061,12723,10755,3627,3672,1379,1265,8032,8185,366559,347676,18181,20528,16901,14848,5575,5739,2118,2035
R,8,2010,37,3886335,1929420,1956915,1491096,1467460,247452,280270,26145,25180,126385,142458,4923,4776,33419,36771,1519413,1498399,258279,293470,39863,40069,139704,156988,8679,8671,1539099,1580656,1140151,1131413,232934,263608,13929,14506,122836,138750,3590,3552,25659,28827,1161657,1155411,240665,273429,23612,25468,134306,151256,6632,6706,390321,376259,350945,336047,14518,16662,12216,10674,3549,3708,1333,1224,7760,7944,357756,342988,17614,20041,16251,14601,5398,5732,2047,1965
R,8,2010,38,4062620,2019046,2043574,1569073,1542832,257812,290297,26679,25231,127205,143618,4924,4701,33353,36895,1597176,1573881,268429,303245,40853,40656,140261,157927,8706,8650,1631098,1669271,1220090,1208127,243451,273893,14482,14777,123597,140004,3597,3470,25881,29000,1241631,1232267,251171,283492,24736,26198,134853,152417,6663,6706,387948,374303,348983,334705,14361,16404,12197,10454,3608,3614,1327,1231,7472,7895,355545,341614,17258,19753,16117,14458,5408,5510,2043,1944
R,8,2010,39,4303668,2138203,2165465,1679170,1652263,268423,304289,27006,26109,124367,140294,4966,4770,34271,37740,1708130,1684026,279224,317402,41845,42266,137587,154563,8942,8969,1752946,1792837,1332560,1319486,254135,287791,15102,15425,120717,136701,3620,3553,26812,29881,1354990,1344387,261962,297577,26029,27643,132137,149014,6872,7014,385257,372628,346610,332777,14288,16498,11904,10684,3650,3593,1346,1217,7459,7859,353140,339639,17262,19825,15816,14623,5450,5549,2070,1955
R,8,2010,40,4391969,2190634,2201335,1724916,1687532,273783,303986,27372,25988,125596,141808,5075,4913,33892,37108,1753519,1718548,284414,316761,42253,42230,138398,155828,9101,9135,1802343,1833506,1375693,1358633,259247,287965,15175,15686,121986,138146,3752,3710,26490,29366,1397785,1382933,266991,297528,26163,27953,132994,150172,7074,7201,388291,367829,349223,328899,14536,16021,12197,10302,3610,3662,1323,1203,7402,7742,355734,335615,17423,19233,16090,14277,5404,5656,2027,1934
R,8,2010,41,4185473,2085377,2100096,1649998,1619203,255000,283836,25911,24774,118304,133588,4701,4584,31463,34111,1676623,1647748,264454,295161,40207,40230,130112,146289,8369,8416,1720980,1753773,1321773,1309292,241519,268873,14735,14994,115009,130165,3506,3444,24438,27005,1342243,1331679,248216,277220,25286,26760,125170,141134,6514,6607,364397,346323,328225,309911,13481,14963,11176,9780,3295,3423,1195,1140,7025,7106,334380,316069,16238,17941,14921,13470,4942,5155,1855,1809
R,8,2010,42,4082653,2031862,2050791,1605387,1578090,254265,283667,25226,24174,113033,128175,4444,4365,29507,32320,1630135,1604902,263046,294358,38954,39045,124043,140066,7911,8233,1679138,1714985,1287783,1277274,240874,269000,14327,14895,109946,125010,3271,3265,22937,25541,1306764,1298191,247087,276843,24564,26294,119419,135273,6142,6489,352724,335806,317604,300816,13391,14667,10899,9279,3087,3165,1173,1100,6570,6779,323371,306711,15959,17515,14390,12751,4624,4793,1769,1744
R,8,2010,43,4092530,2030834,2061696,1615483,1599130,253220,284744,24527,24159,104596,117971,4479,4329,28529,31363,1639408,1625159,261609,295343,38135,38953,115000,128998,7878,8005,1692464,1736575,1310357,1307956,240538,270365,14381,15232,101562,114963,3324,3256,22302,24803,1328814,1328290,246470,278152,24622,26619,110525,124437,6188,6342,338370,325121,305126,291174,12682,14379,10146,8927,3034,3008,1155,1073,6227,6560,310594,296869,15139,17191,13513,12334,4475,4561,1690,1663
R,8,2010,44,4161879,2065904,2095975,1639546,1623728,263094,293772,24968,24439,105492,118633,4400,4352,28404,31051,1663063,1649412,271522,303983,38808,39489,115632,129538,7902,8032,1731217,1776098,1338002,1337368,250162,279616,14824,15635,102620,115584,3317,3340,22292,24555,1356181,1357442,256111,287079,25439,27318,111322,124906,6257,6401,334687,319877,301544,286360,12932,14156,10144,8804,2872,3049,1083,1012,6112,6496,306882,291970,15411,16904,13369,12171,4310,4632,1645,1631
R,8,2010,45,4413974,2189928,2224046,1744725,1731963,276918,308525,26149,25683,108232,121180,4624,4534,29280,32161,1769106,1758494,285323,318969,40638,41531,118676,132246,8193,8384,1852333,1901215,1440442,1442798,264068,294207,15963,16875,105273,118154,3546,3516,23041,25665,1459357,1463705,270031,301912,27020,29369,114317,127669,6531,6744,337595,322831,304283,289165,12850,14318,10186,8808,2959,3026,1078,1018,6239,6496,309749,294789,15292,17057,13618,12162,4359,4577,1662,1640
R,8,2010,46,4529441,2239184,2290257,1794268,1794813,276546,309743,26040,25900,108522,123305,4417,4447,29391,32049,1818643,1821217,284814,319643,40973,42230,118874,134333,8049,8277,1916855,1975765,1503918,1513075,264072,295729,16281,17167,105774,120488,3404,3460,23406,25846,1523089,1534086,269989,303064,27960,30293,114745,130026,6451,6696,322329,314492,290350,281738,12474,14014,9759,8733,2748,2817,1013,987,5985,6203,295554,287131,14825,16579,13013,11937,4129,4307,1598,1581
R,8,2010,47,4533666,2236955,2296711,1796283,1806694,272835,305588,25570,25434,109088,122877,4197,4338,28982,31780,1820372,1832763,280767,315485,40404,41829,119274,133542,7669,8116,1930489,1994597,1520090,1536152,261029,292312,16323,17034,106410,120039,3252,3409,23385,25651,1539314,1556932,266739,299674,28106,30229,115329,129227,6227,6590,306466,302114,276193,270542,11806,13276,9247,8400,2678,2838,945,929,5597,6129,281058,275831,14028,15811,12298,11600,3945,4315,1442,1526
R,8,2010,48,4533801,2235004,2298797,1807322,1822034,269608,303235,24903,25265,100322,112693,4317,4309,28532,31261,1831123,1847598,277223,312967,39581,41718,110337,123068,7837,8037,1940491,2008177,1541693,1561591,258312,290739,16122,17083,97824,109999,3424,3397,23116,25368,1560776,1582111,263806,297975,27884,30450,106568,118966,6423,6513,294513,290620,265629,260443,11296,12496,8781,8182,2498,2694,893,912,5416,5893,270347,265487,13417,14992,11697,11268,3769,4102,1414,1524
R,8,2010,49,4587537,2256932,2330605,1835200,1856198,269332,304288,24374,25249,95587,110053,4114,4122,28325,30695,1858738,1881297,276827,313593,39259,41758,105480,120146,7525,7787,1976083,2050515,1582060,1605093,258547,292040,16028,17607,93126,107452,3274,3285,23048,25038,1600980,1625328,264000,299036,28023,31102,101771,116172,6167,6361,280849,280090,253140,251105,10785,12248,8346,7642,2461,2601,840,837,5277,5657,257758,255969,12827,14557,11236,10656,3709,3974,1358,1426
R,8,2010,50,4648391,2290976,2357415,1854547,1869172,278046,311548,24779,25463,101032,116315,4218,4194,28354,30723,1878222,1894185,285475,321022,39697,41892,110880,126421,7605,7831,2008232,2077132,1599700,1617869,267094,299331,16354,17821,98586,113695,3359,3367,23139,25049,1618818,1637998,272495,306452,28428,31259,107245,122416,6221,6443,282744,280283,254847,251303,10952,12217,8425,7642,2446,2620,859,827,5215,5674,259404,256187,12980,14570,11269,10633,3635,4005,1384,1388
R,8,2010,51,4515665,2219087,2296578,1805583,1830709,265948,300245,23113,24003,93805,108777,3891,3856,26747,28988,1827806,1854501,272864,308891,37441,39942,103078,118099,6996,7150,1961903,2038326,1573675,1599111,255965,288937,15557,16882,91562,106371,3138,3129,22006,23896,1591815,1618520,261038,295464,27275,30097,99709,114511,5775,5947,257184,258252,231908,231598,9983,11308,7556,7121,2243,2406,753,727,4741,5092,235991,235981,11826,13427,10166,9845,3369,3588,1221,1203
R,8,2010,52,4470373,2192112,2278261,1789368,1823978,257395,290412,22069,23232,93798,108986,3665,3729,25817,27924,1810747,1846738,264100,298802,36087,38726,102608,117935,6643,6845,1951977,2033277,1573059,1604069,247786,279674,15093,16636,91737,106812,2960,3011,21342,23075,1590563,1622692,252737,286040,26676,29502,99531,114600,5484,5680,240135,244984,216309,219909,9609,10738,6976,6596,2061,2174,705,718,4475,4849,220184,224046,11363,12762,9411,9224,3077,3335,1159,1165
R,8,2010,53,4445013,2173815,2271198,1778657,1821629,253679,289751,21931,22676,90920,106454,3576,3520,25052,27168,1799364,1843863,260230,297804,35784,38259,99286,114683,6451,6622,1942222,2032834,1569998,1607457,244537,279375,14936,16281,88958,104386,2921,2831,20872,22504,1587077,1625661,249463,285503,26446,29341,96417,111517,5401,5471,231593,238364,208659,214172,9142,10376,6995,6395,1962,2068,655,689,4180,4664,212287,218202,10767,12301,9338,8918,2869,3166,1050,1151
R,8,2010,54,4300833,2097754,2203079,1717877,1766182,242788,279271,20671,21940,89227,106043,3325,3419,23866,26224,1737689,1787578,248935,287002,33844,37005,97124,114119,6094,6347,1878564,1975225,1520479,1561466,234108,269381,14136,15943,87333,103872,2696,2831,19812,21732,1536766,1579008,238638,275245,25050,28593,94334,110879,5079,5318,219190,227854,197398,204716,8680,9890,6535,5997,1894,2171,629,588,4054,4492,200923,208570,10297,11757,8794,8412,2790,3240,1015,1029
R,8,2010,55,4257489,2074568,2182921,1704526,1756810,235560,270970,19995,20876,88212,106027,3186,3352,23089,24886,1723528,1777003,241518,278331,32914,35045,95826,113762,5891,6218,1863040,1961475,1513372,1556957,227263,261735,13972,15261,86417,104045,2618,2747,19398,20730,1529182,1573536,231740,267375,24856,27196,93217,110825,4960,5222,211528,221446,191154,199853,8297,9235,6023,5615,1795,1982,568,605,3691,4156,194346,203467,9778,10956,8058,7849,2609,2937,931,996
R,8,2010,56,4109196,1992951,2116245,1646966,1712412,220343,257876,18527,19631,82850,99827,2921,3132,21344,23367,1664689,1731357,225778,264740,30749,33287,89706,106771,5264,5835,1799857,1910829,1472234,1526731,212663,249440,13185,14559,81305,97981,2415,2570,18055,19548,1487095,1542380,216753,254693,23611,26141,87415,104094,4472,4918,193094,205416,174732,185681,7680,8436,5342,5072,1545,1846,506,562,3289,3819,177594,188977,9025,10047,7138,7146,2291,2677,792,917
R,8,2010,57,3951853,1912204,2039649,1588459,1659391,205016,241982,17374,18313,78622,94938,2766,2879,19967,22146,1604996,1677443,209924,248374,28864,31320,85042,101587,5024,5417,1733627,1848009,1426871,1485931,198000,234039,12408,13692,77113,93301,2305,2399,16930,18647,1440786,1500939,201685,238987,22221,24798,82854,99138,4279,4614,178577,191640,161588,173460,7016,7943,4966,4621,1509,1637,461,480,3037,3499,164210,176504,8239,9387,6643,6522,2188,2449,745,803
R,8,2010,58,3821966,1847748,1974218,1542440,1611161,193281,231146,15985,17281,74929,91495,2613,2782,18500,20353,1557713,1627779,197921,236958,26782,29485,80724,97385,4787,5120,1682291,1795394,1392364,1449274,186871,223686,11603,12962,73544,89937,2194,2336,15715,17199,1405212,1463145,190404,228188,20837,23464,78734,95113,4085,4353,165457,178824,150076,161887,6410,7460,4382,4319,1385,1558,419,446,2785,3154,152501,164634,7517,8770,5945,6021,1990,2272,702,767
R,8,2010,59,3699178,1782257,1916921,1488064,1562941,188397,227678,15425,16571,70403,87739,2379,2566,17589,19426,1502583,1578733,192785,233400,25925,28351,75733,93177,4410,4782,1623670,1744761,1343972,1407156,182259,220505,11337,12388,69139,86189,2021,2155,14942,16368,1356187,1420274,185591,224951,20352,22524,73896,90927,3816,4071,158587,172160,144092,155785,6138,7173,4088,4183,1264,1550,358,411,2647,3058,146396,158459,7194,8449,5573,5827,1837,2250,594,711
R,8,2010,60,3616479,1741424,1875055,1448472,1524713,183844,221242,15084,15936,74481,91880,2440,2529,17103,18755,1462575,1539851,188191,226778,25333,27135,79613,97364,4419,4736,1589799,1706712,1310836,1372136,177854,214078,11210,12101,73293,90404,2035,2147,14571,15846,1322756,1384781,181177,218371,20010,21758,77866,95173,3805,4062,151625,168343,137636,152577,5990,7164,3874,3835,1188,1476,405,382,2532,2909,139819,155070,7014,8407,5323,5377,1747,2191,614,674
R,8,2010,61,3528306,1695521,1832785,1423990,1505412,170011,206966,14223,14924,69129,85375,2332,2448,15836,17660,1437085,1519823,173858,212041,23813,25753,73852,90224,4186,4447,1555618,1677121,1296735,1363828,164676,200562,10648,11439,68003,84109,1972,2073,13584,15110,1307887,1376052,167624,204564,19000,20924,72199,88365,3590,3821,139903,155664,127255,141584,5335,6404,3575,3485,1126,1266,360,375,2252,2550,129198,143771,6234,7477,4813,4829,1653,1859,596,626
R,8,2010,62,3491616,1676797,1814819,1419995,1504124,160644,196692,13328,14237,65582,80468,2118,2260,15130,17038,1432514,1518117,164388,201435,22536,24700,69990,85164,3856,4202,1543734,1665743,1298802,1368388,155567,190753,10097,10973,64532,79215,1786,1914,12950,14500,1309409,1380163,158479,194471,18083,20080,68446,83324,3337,3612,133063,149076,121193,135736,5077,5939,3231,3264,1050,1253,332,346,2180,2538,123105,137954,5909,6964,4453,4620,1544,1840,519,590
R,8,2010,63,3661500,1758297,1903203,1514302,1607880,152099,186706,13447,13909,61066,75555,2034,2016,15349,17137,1527123,1622100,155761,191455,23093,24723,65272,80042,3783,3858,1632100,1760018,1399115,1477144,147537,181151,10299,10864,60107,74362,1731,1706,13311,14791,1410175,1489306,150424,184957,18822,20384,63808,78328,3274,3354,126197,143185,115187,130736,4562,5555,3148,3045,959,1193,303,310,2038,2346,116948,132794,5337,6498,4271,4339,1464,1714,509,504
R,8,2010,64,2767333,1321698,1445635,1123436,1203089,121086,151586,10416,11227,52975,64362,1864,1833,11921,13538,1133381,1214213,123939,155285,17572,19323,56502,68253,3317,3455,1212778,1319444,1023988,1088061,116961,146412,7798,8596,52175,63349,1603,1569,10253,11457,1032503,1097380,119148,149278,14051,15571,55317,66752,2875,3013,108920,126191,99448,115028,4125,5174,2618,2631,800,1013,261,264,1668,2081,100878,116833,4791,6007,3521,3752,1185,1501,442,442
R,8,2010,65,2673808,1270641,1403167,1079732,1167240,117681,149210,9820,10759,50490,61404,1641,1763,11277,12791,1089113,1177771,120360,152694,16601,18446,53793,65036,3093,3301,1167407,1283482,985270,1057740,113965,144512,7431,8315,49672,60469,1394,1503,9675,10943,993239,1066673,116034,147226,13329,15028,52607,63660,2681,2861,103234,119685,94462,109500,3716,4698,2389,2444,818,935,247,260,1602,1848,95874,111098,4326,5468,3272,3418,1186,1376,412,440
R,8,2010,66,2620404,1239402,1381002,1060947,1159006,109976,140739,9232,10071,47249,57247,1506,1585,10492,12354,1069700,1169169,112398,144175,15580,17633,50301,60604,2832,3091,1146066,1269126,975428,1056527,106499,136497,7078,7795,46596,56350,1308,1359,9157,10598,983014,1065181,108425,139221,12722,14419,49329,59295,2496,2703,93336,111876,85519,102479,3477,4242,2154,2276,653,897,198,226,1335,1756,86686,103988,3973,4954,2858,3214,972,1309,336,388
R,8,2010,67,2697638,1271723,1425915,1101061,1211008,106379,139395,8691,9678,44169,52356,1348,1436,10075,12042,1109534,1221008,108690,142643,14965,17155,46903,55529,2581,2830,1183867,1318132,1020395,1112454,103175,135066,6829,7510,43493,51563,1180,1225,8795,10314,1027792,1120969,104977,137568,12436,14098,45904,54327,2265,2475,87856,107783,80666,98554,3204,4329,1862,2168,676,793,168,211,1280,1728,81742,100039,3713,5075,2529,3057,999,1202,316,355
R,8,2010,68,2380161,1115702,1264459,959292,1066097,95951,126390,7896,8669,42304,51384,1166,1355,9093,10564,966825,1074846,98080,129212,13527,15208,44887,54228,2241,2537,1036342,1166755,886360,976323,93058,122784,6221,6736,41730,50650,1003,1129,7970,9133,892937,983826,94764,125017,11245,12508,44038,53167,1954,2194,79360,97704,72932,89774,2893,3606,1675,1933,574,734,163,226,1123,1431,73888,91020,3316,4195,2282,2700,849,1061,287,343
R,8,2010,69,2179973,1013076,1166897,869457,981384,87741,119089,7264,8007,39293,47337,1108,1172,8213,9908,876317,989576,89599,121753,12292,14074,41692,50095,2103,2328,939290,1075124,801593,896938,85103,115688,5715,6330,38759,46650,975,998,7145,8520,807535,903943,86544,117779,10181,11663,40890,49064,1857,2024,73786,91773,67864,84446,2638,3401,1549,1677,534,687,133,174,1068,1388,68782,85633,3055,3974,2111,2411,802,1031,246,304
R,8,2010,70,2069763,957200,1112563,817838,932473,84738,115609,6877,7667,38816,46260,1093,1222,7838,9332,824344,940195,86545,118154,11552,13300,41225,48838,2042,2322,885829,1022758,752209,849932,82200,112178,5353,6022,38263,45602,942,1011,6862,8013,757892,856505,83624,114171,9493,10953,40426,47878,1794,1983,71371,89805,65629,82541,2538,3431,1524,1645,553,658,151,211,976,1319,66452,83690,2921,3983,2059,2347,799,960,248,339
R,8,2010,71,1956848,904513,1052335,778035,888790,77200,105233,6015,6913,35389,41653,897,1143,6977,8603,783895,895914,78798,107512,10196,12095,37466,44076,1742,2195,838502,968575,717272,811647,74752,102060,4675,5444,34933,41055,768,980,6102,7389,722360,817753,76023,103808,8379,9998,36794,43184,1540,1889,66011,83760,60763,77143,2448,3173,1340,1469,456,598,129,163,875,1214,61535,78161,2775,3704,1817,2097,672,892,202,306
R,8,2010,72,1888633,865275,1023358,746712,866488,72045,101224,5655,6717,33302,39926,891,1050,6670,7953,752287,873073,73577,103390,9666,11397,35300,42205,1655,1994,803530,943419,689740,792982,69881,98139,4485,5291,32858,39373,751,856,5815,6778,694572,798556,71082,99820,8044,9382,34643,41362,1424,1679,61745,79939,56972,73506,2164,3085,1170,1426,444,553,140,194,855,1175,57715,74517,2495,3570,1622,2015,657,843,231,315
R,8,2010,73,1758313,798566,959747,689545,812483,66328,94983,5060,6041,30734,37754,808,953,6091,7533,694722,818748,67738,97013,8652,10447,32606,39913,1489,1874,741274,884882,636666,743542,64275,92154,3976,4711,30348,37180,691,799,5318,6496,641162,748900,65360,93749,7184,8595,32030,39097,1298,1621,57292,74865,52879,68941,2053,2829,1084,1330,386,574,117,154,773,1037,53560,69848,2378,3264,1468,1852,576,816,191,253
R,8,2010,74,1687564,759715,927849,657087,785997,63183,92595,4675,5726,28424,35660,715,860,5631,7011,661793,791791,64471,94538,7944,9888,30187,37634,1408,1641,705566,856350,607035,720042,61217,89929,3697,4476,28074,35162,615,731,4928,6010,611140,724970,62211,91444,6601,8111,29667,36907,1236,1434,54149,71499,50052,65955,1966,2666,978,1250,350,498,100,129,703,1001,50653,66821,2260,3094,1343,1777,520,727,172,207
R,8,2010,75,1634210,727013,907197,631455,771117,59133,88975,4351,5479,26203,33987,667,803,5204,6836,635823,776747,60319,90775,7365,9492,27789,35978,1347,1599,675622,837559,583827,706854,57367,86400,3434,4241,25852,33486,580,665,4562,5913,587642,711691,58302,87818,6132,7800,27263,35250,1192,1363,51391,69638,47628,64263,1766,2575,917,1238,351,501,87,138,642,923,48181,65056,2017,2957,1233,1692,526,728,155,236
