Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.12006000,100000.00000000,12006.00000000,91343.00000000,5619187.00000000,56.19000000,,0.00000000,0.09826000,100000.00000000,9826.00000000,93083.00000000,6370909.00000000,63.71000000
1.00000000,0.02284000,87994.00000000,2010.00000000,86989.00000000,5527844.00000000,62.82000000,,1.00000000,0.02159000,90174.00000000,1947.00000000,89201.00000000,6277826.00000000,69.62000000
2.00000000,0.01104000,85984.00000000,949.00000000,85510.00000000,5440855.00000000,63.28000000,,2.00000000,0.00987000,88227.00000000,870.00000000,87792.00000000,6188626.00000000,70.14000000
3.00000000,0.00833000,85035.00000000,709.00000000,84681.00000000,5355346.00000000,62.98000000,,3.00000000,0.00782000,87357.00000000,683.00000000,87015.00000000,6100834.00000000,69.84000000
4.00000000,0.00580000,84327.00000000,489.00000000,84082.00000000,5270665.00000000,62.50000000,,4.00000000,0.00536000,86673.00000000,465.00000000,86441.00000000,6013819.00000000,69.38000000
5.00000000,0.00410000,83838.00000000,343.00000000,83666.00000000,5186582.00000000,61.86000000,,5.00000000,0.00372000,86208.00000000,320.00000000,86048.00000000,5927378.00000000,68.76000000
6.00000000,0.00353000,83495.00000000,295.00000000,83347.00000000,5102916.00000000,61.12000000,,6.00000000,0.00311000,85888.00000000,267.00000000,85754.00000000,5841329.00000000,68.01000000
7.00000000,0.00283000,83200.00000000,235.00000000,83082.00000000,5019569.00000000,60.33000000,,7.00000000,0.00243000,85621.00000000,208.00000000,85517.00000000,5755575.00000000,67.22000000
8.00000000,0.00355000,82965.00000000,294.00000000,82818.00000000,4936487.00000000,59.50000000,,8.00000000,0.00332000,85413.00000000,283.00000000,85272.00000000,5670058.00000000,66.38000000
9.00000000,0.00235000,82670.00000000,194.00000000,82573.00000000,4853669.00000000,58.71000000,,9.00000000,0.00205000,85130.00000000,175.00000000,85043.00000000,5584786.00000000,65.60000000
10.00000000,0.00216000,82476.00000000,178.00000000,82387.00000000,4771096.00000000,57.85000000,,10.00000000,0.00184000,84955.00000000,157.00000000,84877.00000000,5499744.00000000,64.74000000
11.00000000,0.00214000,82298.00000000,176.00000000,82210.00000000,4688708.00000000,56.97000000,,11.00000000,0.00178000,84799.00000000,151.00000000,84723.00000000,5414867.00000000,63.86000000
12.00000000,0.00194000,82122.00000000,159.00000000,82043.00000000,4606498.00000000,56.09000000,,12.00000000,0.00164000,84648.00000000,139.00000000,84578.00000000,5330144.00000000,62.97000000
13.00000000,0.00218000,81963.00000000,179.00000000,81874.00000000,4524456.00000000,55.20000000,,13.00000000,0.00186000,84509.00000000,157.00000000,84430.00000000,5245565.00000000,62.07000000
14.00000000,0.00233000,81784.00000000,190.00000000,81689.00000000,4442582.00000000,54.32000000,,14.00000000,0.00203000,84352.00000000,171.00000000,84266.00000000,5161135.00000000,61.19000000
15.00000000,0.00261000,81594.00000000,213.00000000,81488.00000000,4360892.00000000,53.45000000,,15.00000000,0.00238000,84181.00000000,201.00000000,84080.00000000,5076869.00000000,60.31000000
16.00000000,0.00284000,81381.00000000,231.00000000,81266.00000000,4279405.00000000,52.58000000,,16.00000000,0.00267000,83980.00000000,224.00000000,83868.00000000,4992788.00000000,59.45000000
17.00000000,0.00300000,81150.00000000,243.00000000,81028.00000000,4198139.00000000,51.73000000,,17.00000000,0.00283000,83756.00000000,237.00000000,83637.00000000,4908920.00000000,58.61000000
18.00000000,0.00352000,80907.00000000,285.00000000,80764.00000000,4117111.00000000,50.89000000,,18.00000000,0.00330000,83519.00000000,275.00000000,83381.00000000,4825283.00000000,57.78000000
19.00000000,0.00370000,80622.00000000,298.00000000,80472.00000000,4036347.00000000,50.07000000,,19.00000000,0.00346000,83243.00000000,288.00000000,83099.00000000,4741902.00000000,56.96000000
20.00000000,0.00374000,80323.00000000,300.00000000,80173.00000000,3955874.00000000,49.25000000,,20.00000000,0.00341000,82955.00000000,283.00000000,82814.00000000,4658803.00000000,56.16000000
21.00000000,0.00381000,80023.00000000,304.00000000,79871.00000000,3875701.00000000,48.43000000,,21.00000000,0.00351000,82672.00000000,290.00000000,82527.00000000,4575990.00000000,55.35000000
22.00000000,0.00356000,79719.00000000,284.00000000,79577.00000000,3795830.00000000,47.62000000,,22.00000000,0.00335000,82382.00000000,276.00000000,82244.00000000,4493462.00000000,54.54000000
23.00000000,0.00359000,79434.00000000,285.00000000,79292.00000000,3716254.00000000,46.78000000,,23.00000000,0.00326000,82106.00000000,267.00000000,81973.00000000,4411218.00000000,53.73000000
24.00000000,0.00374000,79149.00000000,296.00000000,79002.00000000,3636962.00000000,45.95000000,,24.00000000,0.00331000,81839.00000000,271.00000000,81704.00000000,4329245.00000000,52.90000000
25.00000000,0.00379000,78854.00000000,299.00000000,78704.00000000,3557960.00000000,45.12000000,,25.00000000,0.00336000,81568.00000000,274.00000000,81431.00000000,4247542.00000000,52.07000000
26.00000000,0.00396000,78555.00000000,311.00000000,78399.00000000,3479256.00000000,44.29000000,,26.00000000,0.00357000,81294.00000000,290.00000000,81149.00000000,4166111.00000000,51.25000000
