Age,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2e3,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
9,1717e3,1735e3,1752e3,1767e3,1782e3,18e5,1815e3,183e4,1847e3,1869e3,1896e3,1923e3,1953e3,1996e3,204e4,2079e3,2118e3,2158e3,2199e3,2214e3,225e4,2279e3,2303e3,2332e3,2354e3,2381e3,2417e3,2445e3,2464e3,2485e3,2534824,2557405,2477759,2491440,2461216,2424601,2405393,2349413,2296412,2252207,2183319,2117947,2049676,1993445,2008232,2088357,2091817,2190853,2225928,2261929,2402326,2576394,2926644,2768580,2730119,2683429,3699221,3437541,3445744,3434413,3565587,3655512,3750578,3847088,3921848,3967031,4113116,4121978,4108108,4093622,4164170,4099362,4048928,4005252,3849313,3649460,3562384,3490526,3551925,3655724,3735515,3439325,3257322,3182719,3263292,3217446,3369581,3401931,3514381,3647167,3678026,3766734,3775886,3711801,3837716,3862077,3882737,3951086,4055242,4221162,4235345,4179230,4118846,4044265,4018734,3967069,3901754,3896888,3913353,3987064,4125415,4035710,4063152,4104072,4105776,4129322,4174008,4164487,4046249,4056646,4070166,4053623,4055771,4086972,4117002,4146602,4175561,4202781,4228112,4250463,4268712,4283139,4294948,4305083,4313882,4321281,4326981,4331115,4334529,4337732,4340993,4345013,4350162,4356731,4364674,4373659,4383419,4393892,4405126,4417037,4429624,4442995,4457040,4471735,4486986,4502578,4518292,4533946,4549343,4564350,4578878
10,1682e3,1699e3,1717e3,1733e3,1748e3,1765e3,1782e3,1797e3,1816e3,1839e3,1867e3,1895e3,1926e3,1968e3,2012e3,2051e3,2088e3,2129e3,2171e3,2186e3,2213e3,225e4,2278e3,2309e3,2335e3,2358e3,2386e3,241e4,2429e3,2446e3,2472639,2522846,2544521,2476490,2488388,2458035,2421680,2398903,2348694,2295409,2241070,2201186,2155174,2107267,2062006,2102685,2160697,2160278,2256007,2280422,2325360,2447996,2623103,2974006,2811166,2769205,2719985,3742297,3473006,3478283,3473252,3614497,3717727,3825073,3933774,4020780,4082146,4243904,4264703,4262865,4263921,4333927,4256429,4194673,4139447,3972391,3756460,3656833,3578599,3634230,3729085,3807110,3499586,3308761,3229060,3305864,3253109,3404520,3430270,3538746,3705149,3712645,3810655,3829516,3768473,3900144,3930865,3959574,4035230,4144940,4318540,4277249,4243816,4205042,4151951,4150122,4121105,4075718,4093680,4133090,4187062,4135613,4045779,4074111,4113824,4116403,4140051,4184763,4175291,4057188,4067620,4081192,4064767,4067021,4098318,4128442,4158140,4187184,4214494,4239908,4262337,4280670,4295183,4307066,4317278,4326146,4333623,4339388,4343588,4347070,4350329,4353645,4357730,4362929,4369554,4377543,4386576,4396383,4406897,4418169,4430112,4442736,4456150,4470230,4484951,4500226,4515845,4531580,4547252,4562668,4577689
11,1644e3,1661e3,1681e3,1695e3,1712e3,173e4,1748e3,1765e3,1785e3,1809e3,1839e3,1867e3,1899e3,1943e3,1986e3,2024e3,2063e3,2103e3,2141e3,2158e3,2173e3,222e4,2252e3,2286e3,2315e3,2333e3,235e4,2366e3,2385e3,2398e3,2430418,2463316,2510332,2533211,2478235,2486e3,2454135,2418789,2395459,2349128,2298723,2261364,2226745,2188240,2109962,2077834,2131296,2159237,2155505,2250172,2292510,2324584,2448869,2623543,2975880,2814443,2774962,2726273,3749985,3482375,3489877,3476571,3606125,3695383,3786885,3878958,3952738,3998066,4140607,4145705,4138932,4139134,4215705,4149643,4098453,4056388,3900197,3695735,3609470,3541822,3604713,3690985,3763436,3456456,3266693,3186466,3259800,3206778,3353946,3377306,3481891,3678118,3692127,3796036,3816106,3757198,3891750,3927924,3959695,4036399,4151953,4344913,4295720,4254047,4207721,4149228,4141970,4106492,4055388,4066605,4115511,4197472,4146e3,4057152,4083474,4124332,4126998,4150719,4195447,4186025,4068032,4078624,4092212,4075912,4078258,4109654,4139867,4169653,4198781,4226174,4251672,4274179,4292603,4307195,4319153,4329437,4338377,4345919,4351742,4356004,4359555,4362872,4366243,4370386,4375628,4382301,4390332,4399417,4409263,4419811,4431128,4443102,4455765,4469218,4483323,4498067,4513370,4529009,4544764,4560444,4575872
12,1611e3,163e4,1648e3,1666e3,1683e3,1703e3,1722e3,1741e3,1764e3,1789e3,1818e3,1846e3,1878e3,1919e3,1961e3,1998e3,2034e3,2071e3,2107e3,2121e3,2129e3,2182e3,222e4,2256e3,229e4,2307e3,2315e3,233e4,2351e3,2358e3,2396985,2421068,2453347,2499260,2524902,2480517,2482768,2450155,2418852,2393080,2353015,2318355,2288680,2260275,2190510,2121420,2098889,2143975,2152157,2151902,2265018,2294245,2327720,2451326,2627071,2980158,2820730,2781183,2731853,3758204,3491706,3495250,3485569,3617270,3707388,3800029,3896753,3972967,4020126,4165280,4175165,4174936,4166881,4236385,4162888,4106910,4055659,3891370,3684367,3593400,3526994,3598921,3682678,3753786,3449276,3261127,3181455,3254287,3203941,3349611,3380156,3504884,3707649,3727762,3832675,3854253,3798286,3938327,3978089,4011128,4084732,4183955,4380351,4332987,4293550,4251162,4196880,4192002,4159477,4110576,4113279,4126117,4208009,4157476,4066054,4093774,4134906,4137618,4161373,4206130,4196748,4078991,4089675,4103340,4087134,4089560,4121049,4151358,4181235,4210450,4237919,4263500,4286087,4304598,4319260,4331287,4341637,4350642,4358258,4364143,4368471,4372080,4375449,4378874,4383070,4388363,4395074,4403153,4412273,4422156,4432759,4444109,4456111,4468806,4482285,4496420,4511182,4526512,4542174,4557945,4573636
13,1585e3,1605e3,1625e3,1644e3,1664e3,1686e3,1708e3,173e4,1753e3,1781e3,1811e3,1837e3,1865e3,1901e3,194e4,197e4,2e6,2032e3,2064e3,2071e3,2084e3,2138e3,2178e3,2218e3,2257e3,2279e3,2292e3,2311e3,2334e3,2342e3,2375924,2387124,2410850,2444536,2490904,2516918,2481706,2479212,2448931,2419751,2395435,2370687,2345055,2324096,2261990,2201871,2138151,2104091,2146282,2148710,2166039,2263382,2290686,2320100,2440657,2612448,2961160,2798675,2754957,2703780,3700245,3434732,3446619,3444174,3580494,3676247,3777761,3881399,3964708,4019792,4174574,4192739,4193163,4186826,4258683,4189041,4132265,4081028,3921073,3715376,3626046,3553599,3623857,3706645,3779052,3474591,3285552,3206241,3280781,3230151,3385614,3432293,3557576,3761340,3775338,3875030,3893189,3834661,3970975,4004643,4034618,4113191,4209025,4401393,4350199,4308851,4264733,4207326,4200016,4164413,4119666,4124219,4136683,4219594,4166320,4076731,4104615,4145959,4148715,4172481,4217296,4208115,4090523,4101314,4115048,4098930,4101438,4133028,4163437,4193410,4222711,4250263,4275916,4298592,4317186,4331929,4344020,4354447,4363531,4371207,4377161,4381544,4385216,4388637,4392116,4396356,4401707,4408460,4416576,4425735,4435665,4446309,4457700,4469732,4482451,4495953,4510116,4524900,4540254,4555930,4571713
14,1564e3,1586e3,161e4,1631e3,1653e3,1678e3,1702e3,1726e3,1753e3,1782e3,1812e3,1835e3,1858e3,1888e3,1919e3,1943e3,1965e3,1989e3,2016e3,2015e3,2036e3,2089e3,2132e3,2176e3,2222e3,225e4,2273e3,2299e3,2325e3,2339e3,2364654,2365836,2376177,2401537,2438135,2482624,2507599,2482314,2478197,2448310,2426715,2414581,2395539,2379939,2326690,2272984,2218667,2138538,2098916,2136172,2163732,2169776,2271955,2302026,2335904,2461584,2640702,2996847,2836085,2797368,2770401,3814413,3537894,3545889,3538419,3672861,3768291,3866498,3967100,4047383,4100251,4254445,4266512,4262073,4251081,4321156,4243008,4178966,4126053,3960321,3749497,3649792,3575021,3642878,3726194,3799385,3494318,3305020,3227299,3301022,3260077,3428015,3477756,3606749,3808694,3820424,3921019,3940211,3881192,4016254,4047853,4059370,4132509,4221884,4408259,4353216,4308450,4259504,4198094,4185880,4145614,4131501,4135460,4148966,4229659,4178338,4088954,4116978,4158528,4161337,4185129,4230210,4221138,4103735,4114630,4128441,4112431,4115044,4146752,4177266,4207342,4236739,4264379,4290127,4312908,4331587,4346410,4358599,4369101,4378256,4386013,4392025,4396479,4400229,4403708,4407239,4411549,4416950,4423747,4431909,4441109,4451094,4461780,4473213,4485274,4498015,4511553,4525744,4540542,4555919,4571608
15,1544e3,1567e3,1591e3,1615e3,164e4,1668e3,1696e3,1721e3,1749e3,178e4,1812e3,1831e3,1849e3,1875e3,1899e3,1916e3,1932e3,1947e3,1971e3,1959e3,1989e3,2042e3,2086e3,2133e3,2185e3,2222e3,2252e3,2283e3,2313e3,233e4,2351648,2354622,2354569,2366022,2394491,2431698,2472922,2497614,2485347,2477691,2448196,2426872,2408479,2393695,2376060,2307980,2258532,2211141,2119785,2082363,2132602,2110824,2121429,2223638,2257092,2294550,2423680,2603159,2957721,2804400,2759342,2734077,3769670,3501539,3513943,3510524,3650609,3748478,3850540,3955996,4043855,4100796,4257060,4273105,4273266,4268471,4340062,4264166,4208291,4159794,3998828,3783568,3681408,3604276,3672874,3757404,3831207,3525419,3337171,3258534,3342528,3311819,3484289,3536566,3663343,3864742,3876042,3978082,3996722,3934744,4064678,4083878,4097876,4172654,4264863,4456969,4406515,4364495,4318982,4259907,4231002,4158941,4144019,4149121,4162124,4244458,4193455,4104286,4132468,4174225,4177122,4201207,4246442,4237527,4120318,4131344,4145263,4129387,4132129,4163981,4194611,4224818,4254333,4282096,4307960,4330857,4349633,4364570,4376873,4387465,4396713,4404569,4410658,4415205,4419031,4422590,4426196,4430579,4436036,4442894,4451113,4460370,4470408,4481156,4492630,4504731,4517502,4531077,4545295,4560135,4575527
16,1519e3,1544e3,1572e3,1598e3,1627e3,1656e3,1687e3,1716e3,1748e3,1779e3,1813e3,1826e3,1841e3,186e4,1878e3,1889e3,1896e3,1904e3,1925e3,1903e3,194e4,1994e3,2041e3,2093e3,2149e3,2193e3,2229e3,2267e3,2298e3,2316e3,2335712,2341673,2343380,2344056,2358069,2387374,2423825,2462532,2490059,2488849,2476570,2439439,2416741,2391050,2387381,2328526,2263381,2261286,2188582,2106021,2055407,2155565,2128050,2131213,2227465,2254733,2287083,2407100,2576464,2919823,2750756,2721876,2700044,3724202,3462482,3476677,3477928,3616414,3715305,3819366,3931856,4019319,4077625,4236799,4257208,4263489,4259631,4333169,4266046,4214501,4170006,4000951,3787043,3685509,3611198,3682274,3769121,3844664,3543198,3356248,3287140,3380269,3350995,3525035,3572649,3695963,3896547,3907117,4006784,4021862,3983291,4108304,4126961,4139141,4213762,4308145,4502997,4452250,4411176,4365338,4313252,4247444,4174379,4160892,4166629,4181583,4264077,4213411,4124474,4152877,4194869,4198159,4222441,4267848,4259130,4142165,4153364,4167434,4151748,4154648,4186673,4217477,4247848,4277522,4305421,4331452,4354484,4373405,4388488,4400927,4411630,4421017,4428986,4435193,4439838,4443766,4447439,4451136,4455602,4461129,4468079,4476370,4485701,4495813,4506616,4518152,4530302,4543122,4556732,4571002,4585862
17,1505e3,1531e3,156e4,1589e3,1619e3,1652e3,1684e3,1715e3,1749e3,1782e3,1815e3,1827e3,184e4,1854e3,1867e3,1871e3,1872e3,1875e3,1882e3,186e4,1904e3,1954e3,2001e3,2052e3,2113e3,216e4,2202e3,2244e3,2277e3,2298e3,2317496,2325848,2330480,2332876,2335716,2350041,2378845,2415265,2454527,2482975,2491660,2461490,2422415,2402539,2383596,2341163,2277948,2267345,2248389,2178016,2091956,2062072,2163113,2134566,2138662,2235977,2265473,2296166,2415841,2586987,2938626,2781674,2751782,2728595,3758932,3493366,3507925,3503826,3640360,3737682,3847703,3953863,4037981,4095001,4253657,4274385,4275907,4268477,4345269,4276495,4224747,4173839,4013718,3807468,3715408,3650102,3729968,3826777,3915582,3619735,3439746,3370624,3461562,3427387,3592713,3631592,3748949,3943838,3944569,4034386,4048379,4028736,4148590,4160313,4167308,4239509,4331493,4521045,4467060,4421341,4376367,4334976,4268074,4196841,4183163,4191978,4207228,4289923,4239638,4151006,4179678,4222258,4225803,4250334,4295979,4287520,4170860,4182289,4196568,4181110,4184223,4216488,4247504,4278081,4307952,4336055,4362274,4385493,4404602,4419865,4432471,4443347,4452884,4460995,4467349,4472137,4476200,4479986,4483817,4488381,4494013,4501073,4509471,4518885,4529071,4539957,4551577,4563790,4576661,4590321,4604624
18,15e5,1527e3,1558e3,1588e3,162e4,1653e3,1688e3,172e4,1754e3,1789e3,1823e3,1836e3,1844e3,1859e3,1869e3,1871e3,1869e3,1868e3,1843e3,1839e3,188e4,1925e3,1966e3,2015e3,2076e3,2124e3,2166e3,221e4,2245e3,2273e3,2295997,2307372,2314809,2320061,2324571,2327340,2340668,2369686,2409083,2447033,2480070,2475853,2438410,2401595,2398635,2336638,2291901,2276399,2255787,2247525,2164344,2085366,2058190,2159585,2135040,2142406,2244273,2274288,2306640,2431016,2612578,2975853,2816416,2785555,2762842,3804349,3535518,3544889,3539053,3676105,3781499,3878359,3975748,4052657,4102644,4255537,4265516,4257434,4247327,4316231,4229835,4171004,4124549,3970322,3765596,3679484,3612654,3693745,3794606,3880497,3601602,3403441,3351383,3452534,3425202,3598495,3647933,3777389,3981223,3990308,4079606,4102851,4084316,4201835,4214061,4225126,4301050,4394638,4588123,4534634,4491005,4402578,4359870,4295311,4222436,4214789,4224009,4239600,4322562,4272703,4184462,4213791,4256742,4260620,4285484,4331448,4323290,4207009,4218726,4233267,4218094,4221487,4254030,4285303,4316144,4346259,4374602,4401064,4424509,4443840,4459327,4472142,4483232,4492947,4501257,4507800,4512748,4516959,4520909,4524880,4529580,4535340,4542537,4551056,4560576,4570856,4581856,4593542,4605834,4618770,4632485
