UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2014,30,4271731,2150825,2120906,1636016,1572027,284370,304228,31449,28666,144081,157324,6933,6349,47976,52312,1677540,1617305,301982,324624,48197,46622,163599,178500,12216,11873,1693040,1706182,1232441,1208690,263424,282684,16399,16397,139525,153022,4902,4699,36349,40690,1263707,1243789,276170,297967,27554,28962,156037,171030,9061,9095,457785,414724,403575,363337,20946,21544,15050,12269,4556,4302,2031,1650,11627,11622,413833,373516,25812,26657,20643,17660,7562,7470,3155,2778
R,8,2014,31,4313005,2167166,2145839,1652100,1591023,284776,307222,31785,29024,143545,159838,6975,6477,47985,52255,1693637,1636119,302299,327434,48649,47326,162990,180816,12230,12035,1704269,1724115,1243667,1221988,263773,284830,16423,16508,139027,155444,4968,4808,36411,40537,1274953,1256794,276367,299935,27772,29278,155477,173314,9120,9230,462897,421724,408433,369035,21003,22392,15362,12516,4518,4394,2007,1669,11574,11718,418684,379325,25932,27499,20877,18048,7513,7502,3110,2805
R,8,2014,32,4330333,2171357,2158976,1657987,1601445,284313,309425,31261,28571,143852,161769,7032,6447,46912,51319,1698554,1645659,301327,329483,48140,46811,162618,182059,12266,11901,1705815,1730857,1246970,1225990,263198,287093,16166,15996,139253,157197,4964,4722,35264,39859,1277220,1260164,275333,302126,27435,28815,154974,174438,9088,9083,465542,428119,411017,375455,21115,22332,15095,12575,4599,4572,2068,1725,11648,11460,421334,385495,25994,27357,20705,17996,7644,7621,3178,2818
R,8,2014,33,4278219,2141281,2136938,1640575,1588192,280118,306946,30257,28437,137559,157208,6804,6016,45968,50139,1680142,1631454,296778,326671,46980,46345,155897,176749,11929,11344,1684987,1713860,1237214,1217117,259759,284901,15494,16034,133023,152747,4796,4380,34701,38681,1266865,1250301,271668,299509,26743,28537,148490,169362,8836,8653,456294,423078,403361,371075,20359,22045,14763,12403,4536,4461,2008,1636,11267,11458,413277,381153,25110,27162,20237,17808,7407,7387,3093,2691
R,8,2014,34,4368403,2194229,2174174,1676384,1609919,292820,319305,31339,28828,140699,159723,7020,6288,45967,50111,1715994,1653073,309453,338968,48459,46977,158821,179169,12212,11695,1718701,1741107,1256061,1229501,271647,296915,15955,16201,135975,155244,4859,4643,34204,38603,1285273,1262493,283339,311444,27363,28952,151041,171720,8962,8984,475528,433067,420323,380418,21173,22390,15384,12627,4724,4479,2161,1645,11763,11508,430721,390580,26114,27524,21096,18025,7780,7449,3250,2711
R,8,2014,35,4123481,2062797,2060684,1578147,1526355,272637,301609,29014,26863,134451,153489,6195,5780,42353,46588,1614650,1566365,287832,319706,44812,43881,151092,171673,10981,10710,1625379,1653088,1190837,1168454,253350,280508,15031,14945,130200,149320,4305,4230,31656,35631,1217865,1198849,264069,293635,25572,26820,144176,164701,8068,8179,437418,407596,387310,357901,19287,21101,13983,11918,4251,4169,1890,1550,10697,10957,396785,367516,23763,26071,19240,17061,6916,6972,2913,2531
R,8,2014,36,4018721,2006870,2011851,1540674,1495645,261236,290144,27981,26495,130401,149280,5987,5511,40591,44776,1575496,1533992,275651,307305,43354,43242,146469,166735,10367,10184,1576271,1607803,1158405,1140127,242760,269813,14401,14653,126264,145063,4254,4041,30187,34106,1183996,1169091,252876,282191,24674,26308,139683,159858,7700,7794,430599,404048,382269,355518,18476,20331,13580,11842,4137,4217,1733,1470,10404,10670,391500,364901,22775,25114,18680,16934,6786,6877,2667,2390
R,8,2014,37,3991478,1987639,2003839,1527329,1490486,257183,288109,28123,26317,129890,149841,5902,5530,39212,43556,1561053,1527616,270926,304614,43237,42854,145285,166917,10221,10198,1562007,1599024,1149158,1133082,239343,268061,14650,14910,125630,145713,4151,4016,29075,33242,1173871,1161184,248804,279986,24831,26517,138458,160116,7532,7728,425632,404815,378171,357404,17840,20048,13473,11407,4260,4128,1751,1514,10137,10314,387182,366432,22122,24628,18406,16337,6827,6801,2689,2470
R,8,2014,38,3864477,1924038,1940439,1475312,1443554,246702,276045,27132,25320,131709,149446,5535,5230,37648,40844,1507679,1478285,259470,291279,41726,41019,146742,165601,9760,9574,1507876,1542098,1104844,1090962,229410,256674,14011,14052,127668,145385,3964,3825,27979,31200,1128621,1117238,238133,267640,23824,25106,140330,159058,7295,7325,416162,398341,370468,352592,17292,19371,13121,11268,4041,4061,1571,1405,9669,9644,379058,361047,21337,23639,17902,15913,6412,6543,2465,2249
R,8,2014,39,3971946,1981244,1990702,1523065,1484081,252819,282747,27123,25752,136755,153506,5616,5051,35866,39565,1553599,1517696,264921,297164,41251,41062,151105,169301,9646,9183,1561094,1589971,1147137,1127694,236074,264092,13982,14424,132755,149570,4056,3722,27090,30469,1169928,1153334,244589,274482,23660,25277,144981,163091,7300,7045,420150,400731,375928,356387,16745,18655,13141,11328,4000,3936,1560,1329,8776,9096,383671,364362,20332,22682,17591,15785,6124,6210,2346,2138
R,8,2014,40,3876173,1926530,1949643,1481868,1454613,244487,275765,26479,24941,134383,151617,5145,4952,34168,37755,1510919,1486474,255879,289465,40176,39847,148004,166613,9008,8962,1523695,1560074,1120499,1106995,228957,258075,13753,14108,130736,147884,3750,3670,26000,29342,1142378,1131485,236994,268133,23242,24852,142415,160803,6878,6910,402835,389569,361369,347618,15530,17690,12726,10833,3647,3733,1395,1282,8168,8413,368541,354989,18885,21332,16934,14995,5589,5810,2130,2052
R,8,2014,41,3909976,1936431,1973545,1488692,1471656,248963,282121,25941,25130,134138,152627,5015,4881,33682,37130,1517242,1502919,259899,295457,39607,40029,147665,167381,8781,8804,1543777,1589686,1136049,1128913,233933,264854,13754,14395,130577,148885,3673,3647,25791,28992,1157666,1153053,241631,274662,23365,25310,142254,161607,6727,6830,392654,383859,352643,342743,15030,17267,12187,10735,3561,3742,1342,1234,7891,8138,359576,349866,18268,20795,16242,14719,5411,5774,2054,1974
R,8,2014,42,4080449,2023357,2057092,1565346,1545267,258680,291629,26473,25134,134324,153114,5002,4824,33532,37124,1593629,1576527,269360,304672,40586,40541,147557,167586,8789,8781,1633387,1675776,1214820,1204333,243903,274659,14295,14637,130713,149468,3677,3588,25979,29091,1236458,1228550,251592,284241,24481,26005,142153,162042,6752,6835,389970,381316,350526,340934,14777,16970,12178,10497,3611,3646,1325,1236,7553,8033,357171,347977,17768,20431,16105,14536,5404,5544,2037,1946
R,8,2014,43,4313801,2137972,2175829,1672550,1652758,268208,304862,26784,26032,131144,149347,4976,4877,34310,37953,1701556,1684711,279039,318069,41528,42169,144465,163765,8951,9087,1751366,1796832,1324945,1314316,253585,287898,14913,15288,127507,145724,3637,3655,26779,29951,1347356,1339273,261367,297658,25727,27451,139035,158176,6887,7123,386606,378997,347605,338442,14623,16964,11871,10744,3637,3623,1339,1222,7531,8002,354200,345438,17672,20411,15801,14718,5430,5589,2064,1964
R,8,2014,44,4395110,2185773,2209337,1714996,1686406,272760,304270,27094,25889,131934,150447,5092,5031,33897,37294,1743608,1717595,283417,317124,41879,42083,144795,164624,9121,9266,1796722,1835866,1365268,1352531,257948,287799,14949,15534,128341,146757,3777,3817,26439,29428,1387318,1376889,265652,297335,25831,27718,139418,158936,7107,7320,389051,373471,349728,333875,14812,16471,12145,10355,3593,3690,1315,1214,7458,7866,356290,340706,17765,19789,16048,14365,5377,5688,2014,1946
R,8,2014,45,4184895,2079045,2105850,1639125,1616792,253572,283759,25662,24629,124509,141631,4735,4700,31442,34339,1665737,1645552,263057,295165,39821,40073,136397,154492,8382,8536,1713957,1754465,1310467,1302461,239852,268385,14508,14814,121212,138178,3548,3546,24370,27081,1330878,1324918,246496,276705,24936,26513,131466,149299,6542,6714,365088,351385,328658,314331,13720,15374,11154,9815,3297,3453,1187,1154,7072,7258,334859,320634,16561,18460,14885,13560,4931,5193,1840,1822
R,8,2014,46,4077376,2023224,2054152,1592836,1574565,252454,282929,24955,24009,118982,135668,4486,4453,29511,32528,1617604,1601572,261268,293689,38567,38848,130063,147726,7942,8333,1670138,1713893,1275153,1269805,238815,267926,14072,14708,115884,132480,3323,3349,22891,25625,1294104,1290802,244988,275747,24194,26036,125440,142906,6190,6588,353086,340259,317683,304760,13639,15003,10883,9301,3098,3188,1163,1104,6620,6903,323500,310770,16280,17942,14373,12812,4623,4820,1752,1745
R,8,2014,47,4081999,2019614,2062385,1601212,1593927,251026,283466,24254,23964,110061,125043,4538,4399,28523,31586,1625142,1620166,259448,294144,37729,38716,120553,136258,7925,8084,1680818,1733154,1295940,1299106,238093,268780,14125,15033,107023,122016,3390,3318,22247,24901,1314356,1319528,243979,276549,24239,26342,116083,131674,6246,6415,338796,329231,305272,294821,12933,14686,10129,8931,3038,3027,1148,1081,6276,6685,310786,300638,15469,17595,13490,12374,4470,4584,1679,1669
R,8,2014,48,4143607,2050032,2093575,1622394,1616694,259871,291965,24601,24192,110417,125113,4440,4387,28309,31224,1645858,1642540,268292,302241,38288,39184,120593,136180,7910,8073,1715463,1769803,1321228,1326850,246678,277523,14515,15400,107530,122046,3362,3373,22150,24611,1339305,1346977,252558,284953,24980,26986,116278,131531,6277,6440,334569,323772,301166,289844,13193,14442,10086,8792,2887,3067,1078,1014,6159,6613,306553,295563,15734,17288,13308,12198,4315,4649,1633,1633
R,8,2014,49,4386367,2168648,2217719,1723651,1722158,273042,306186,25662,25401,112465,127117,4664,4576,29164,32281,1747957,1748815,281447,316689,39985,41174,122924,138315,8208,8414,1831657,1891359,1420198,1429877,259901,291570,15584,16602,109515,124080,3592,3563,22867,25667,1438977,1450798,265789,299240,26471,28982,118586,133723,6552,6785,336991,326360,303453,292281,13141,14616,10078,8799,2950,3037,1072,1013,6297,6614,308980,298017,15658,17449,13514,12192,4338,4592,1656,1629
R,8,2014,50,4492575,2212438,2280137,1768965,1781960,271931,306937,25504,25599,112383,129024,4454,4511,29201,32106,1793214,1808431,280165,316879,40243,41825,122718,140155,8047,8328,1891097,1962709,1479767,1497667,259212,292648,15859,16883,109636,126177,3448,3526,23175,25808,1498763,1518650,265034,299938,27348,29884,118602,135822,6465,6753,321341,317428,289198,284293,12719,14289,9645,8716,2747,2847,1006,985,6026,6298,294451,289781,15131,16941,12895,11941,4116,4333,1582,1575
R,8,2014,51,4488090,2204736,2283354,1766793,1791282,267324,302294,25028,25102,112587,128443,4238,4420,28766,31813,1790734,1817410,275227,312218,39651,41370,122742,139206,7670,8190,1900002,1978923,1492402,1518751,255368,288798,15897,16728,109912,125574,3305,3492,23118,25580,1511430,1539490,260985,296095,27462,29770,118808,134864,6243,6666,304734,304431,274391,272531,11956,13496,9131,8374,2675,2869,933,928,5648,6233,279304,277920,14242,16123,12189,11600,3934,4342,1427,1524
R,8,2014,52,4479730,2197742,2281988,1773713,1804115,263409,299269,24341,24921,103671,118037,4350,4397,28258,31249,1797313,1829706,270960,309008,38781,41239,113652,128488,7821,8110,1905655,1989622,1510424,1542162,252059,286607,15665,16769,101192,115326,3470,3483,22845,25275,1529302,1562627,257456,293775,27212,29980,109920,124373,6426,6589,292087,292366,263289,261953,11350,12662,8676,8152,2479,2711,880,914,5413,5974,268011,267079,13504,15233,11569,11259,3732,4115,1395,1521
R,8,2014,53,4524424,2214135,2310289,1797233,1835793,262132,299526,23793,24892,98831,115274,4147,4202,27999,30602,1820519,1860849,269547,308788,38411,41246,108673,125418,7521,7842,1936288,2028854,1546916,1583486,251359,287152,15555,17273,96403,112663,3313,3369,22742,24911,1565598,1603639,256708,294070,27312,30604,105011,121445,6175,6427,277847,281435,250317,252307,10773,12374,8238,7619,2428,2611,834,833,5257,5691,254921,257210,12839,14718,11099,10642,3662,3973,1346,1415
R,8,2014,54,4577224,2243058,2334166,1812895,1846909,269692,305932,24129,25075,104155,121420,4234,4269,27953,30561,1836258,1871816,277025,315333,38742,41317,113931,131560,7563,7886,1963934,2052813,1561409,1594639,258808,293590,15822,17454,101744,118796,3376,3446,22775,24888,1580242,1614656,264101,300622,27622,30713,110351,127562,6190,6509,279124,281353,251486,252270,10884,12342,8307,7621,2411,2624,858,823,5178,5673,256016,257160,12924,14711,11120,10604,3580,3998,1373,1377
R,8,2014,55,4438649,2167775,2270874,1761339,1806603,256818,294231,22442,23582,96943,113744,3908,3929,26325,28785,1783240,1830257,263623,302805,36460,39313,106129,123071,6954,7194,1914163,2011661,1532741,1574165,246901,282758,15009,16497,94733,111341,3157,3204,21622,23696,1550588,1593431,251853,289195,26452,29516,102813,119499,5744,6000,253612,259213,228598,232438,9917,11473,7433,7085,2210,2403,751,725,4703,5089,232652,236826,11770,13610,10008,9797,3316,3572,1210,1194
R,8,2014,56,4386338,2136271,2250067,1741704,1797753,247438,284206,21355,22783,96730,113766,3666,3810,25378,27749,1762747,1820406,254020,292553,35052,38080,105453,122709,6590,6899,1899755,2004156,1528763,1577075,237889,273293,14504,16241,94692,111591,2962,3090,20945,22866,1545964,1595555,242711,279568,25799,28911,102421,119381,5440,5735,236516,245911,212941,220678,9549,10913,6851,6542,2038,2175,704,720,4433,4883,216783,224851,11309,12985,9253,9169,3032,3328,1150,1164
R,8,2014,57,4352833,2112829,2240004,1727239,1793171,242707,283118,21181,22203,93570,110947,3547,3583,24585,26982,1747598,1815292,249137,291126,34695,37577,101824,119172,6360,6652,1885066,2000910,1522192,1578359,233583,272620,14324,15871,91633,108884,2900,2890,20434,22286,1538943,1596413,238369,278654,25527,28730,98999,116020,5326,5504,227763,239094,205047,214812,9124,10498,6857,6332,1937,2063,647,693,4151,4696,208655,218879,10768,12472,9168,8847,2825,3152,1034,1148
R,8,2014,58,4203864,2033653,2170211,1664270,1736701,231322,272343,19904,21443,91549,110265,3278,3453,23330,26006,1683667,1757952,237321,280014,32725,36295,99302,118321,5985,6351,1818383,1941672,1470550,1531339,222645,262380,13509,15507,89688,108110,2661,2863,19330,21473,1486470,1548695,227028,268137,24109,27939,96566,115102,4988,5321,215270,228539,193720,205362,8677,9963,6395,5936,1861,2155,617,590,4000,4533,197197,209257,10293,11877,8616,8356,2736,3219,997,1030
R,8,2014,59,4154337,2006140,2148197,1647352,1725924,223663,263762,19198,20374,90238,110088,3159,3390,22530,24659,1665928,1745970,229457,271065,31746,34322,97708,117796,5797,6222,1798846,1926288,1460197,1525606,215353,254489,13326,14821,88473,108125,2604,2780,18893,20467,1475625,1542000,219668,260022,23882,26539,95146,114888,4890,5224,207294,221909,187155,200318,8310,9273,5872,5553,1765,1963,555,610,3637,4192,190303,203970,9789,11043,7864,7783,2562,2908,907,998
R,8,2014,60,4001512,1922113,2079399,1587776,1679577,208160,250597,17722,19144,84737,103811,2914,3156,20804,23114,1605091,1698357,213453,257382,29575,32571,91449,110730,5192,5817,1733371,1873668,1417148,1493578,200490,242124,12534,14123,83219,101976,2423,2592,17557,19275,1431630,1509036,204433,247264,22628,25481,89208,108068,4426,4906,188742,205731,170628,185999,7670,8473,5188,5021,1518,1835,491,564,3247,3839,173461,189321,9020,10118,6947,7090,2241,2662,766,911
R,8,2014,61,3839825,1838931,2000894,1527039,1625194,192654,234387,16548,17815,80507,98764,2762,2902,19421,21832,1543160,1643021,197421,240674,27659,30581,86786,105359,4956,5398,1664826,1809102,1369621,1451534,185697,226417,11740,13257,79024,97135,2316,2423,16428,18336,1383151,1466310,189239,231244,21212,24134,84644,102927,4233,4605,174105,191792,157418,173660,6957,7970,4808,4558,1483,1629,446,479,2993,3496,160009,176711,8182,9430,6447,6447,2142,2432,723,793
R,8,2014,62,3704722,1771869,1932853,1478725,1575022,180695,223126,15180,16768,76679,95116,2619,2788,17971,20033,1493596,1591413,185185,228840,25608,28720,82346,100947,4733,5085,1610718,1754195,1332644,1413246,174382,215656,10937,12510,75311,93564,2215,2346,15229,16873,1345127,1426878,177766,220039,19831,22769,80394,98687,4054,4328,161151,178658,146081,161776,6313,7470,4243,4258,1368,1552,404,442,2742,3160,148469,164535,7419,8801,5777,5951,1952,2260,679,757
R,8,2014,63,3576427,1703721,1872706,1422527,1524799,175206,219168,14598,16035,71953,91041,2376,2562,17061,19101,1436642,1540364,179442,224785,24711,27548,77183,96428,4342,4736,1549451,1701165,1282364,1369540,169207,212004,10653,11923,70715,89501,2030,2159,14482,16038,1294231,1382421,172404,216323,19325,21802,75392,94197,3771,4039,154270,171541,140163,155259,5999,7164,3945,4112,1238,1540,346,403,2579,3063,142411,157943,7038,8462,5386,5746,1791,2231,571,697
R,8,2014,64,3487572,1660128,1827444,1381015,1483895,170234,212532,14243,15398,75666,94656,2420,2513,16550,18450,1394695,1498818,174399,217972,24094,26335,80697,100099,4336,4680,1512979,1659860,1247422,1331988,164415,205383,10508,11622,74503,93199,2029,2136,14102,15532,1258989,1344405,167591,209555,18957,21024,78997,97940,3742,4015,147149,167584,133593,151907,5819,7149,3735,3776,1163,1457,391,377,2448,2918,135706,154413,6808,8417,5137,5311,1700,2159,594,665
R,8,2014,65,3391137,1610881,1780256,1353076,1460031,156585,198244,13401,14397,70233,87793,2308,2433,15278,17358,1365742,1474229,160264,203233,22595,24949,74842,92613,4098,4392,1475413,1625414,1229858,1319219,151398,191831,9954,10963,69136,86546,1960,2060,13107,14795,1240653,1331212,154207,195715,17955,20177,73237,90784,3522,3775,135468,154842,123218,140812,5187,6413,3447,3434,1097,1247,348,373,2171,2563,125089,143017,6057,7518,4640,4772,1605,1829,576,617
R,8,2014,66,3344307,1586889,1757418,1343907,1454242,147281,187926,12506,13684,66595,82628,2081,2241,14519,16697,1355948,1467983,150842,192571,21299,23849,70865,87287,3751,4140,1458400,1609323,1226903,1319457,142345,181937,9393,10474,65575,81398,1762,1899,12422,14158,1237105,1330973,145105,185532,17009,19296,69369,85482,3254,3560,128489,148095,117004,134785,4936,5989,3113,3210,1020,1230,319,342,2097,2539,118843,137010,5737,7039,4290,4553,1496,1805,497,580
R,8,2014,67,3494387,1657268,1837119,1427362,1549791,138737,177741,12574,13321,61922,77548,1985,2000,14688,16718,1439661,1563693,142223,182378,21760,23793,65979,81970,3657,3791,1535838,1695177,1316572,1420251,134309,172145,9554,10331,60996,76381,1696,1694,12711,14375,1327161,1432093,137032,175816,17663,19526,64565,80292,3170,3294,121430,141942,110790,129540,4428,5596,3020,2990,926,1167,289,306,1977,2343,112500,131600,5191,6562,4097,4267,1414,1678,487,497
R,8,2014,68,2630833,1239471,1391362,1053157,1155352,109806,143900,9676,10713,53652,66380,1811,1818,11369,13199,1062668,1166222,112524,147502,16463,18540,57035,70221,3192,3392,1135012,1266375,957835,1041434,105813,138716,7175,8141,52878,65394,1562,1560,9749,11130,965952,1050501,107869,141472,13095,14860,55894,68760,2771,2963,104459,124987,95322,113918,3993,5184,2501,2572,774,986,249,258,1620,2069,96716,115721,4655,6030,3368,3680,1141,1461,421,429
R,8,2014,69,2530275,1185230,1345045,1006845,1116566,106079,140802,9064,10239,50931,63230,1586,1748,10725,12460,1015794,1126853,108624,144211,15471,17647,54093,66802,2961,3240,1086696,1226992,916738,1008581,102491,136158,6806,7846,50141,62316,1353,1496,9167,10595,924310,1017250,104424,138767,12366,14284,52955,65456,2572,2809,98534,118053,90107,107985,3588,4644,2258,2393,790,914,233,252,1558,1865,91484,109603,4200,5444,3105,3363,1138,1346,389,431
R,8,2014,70,2465065,1148400,1316665,982744,1102841,98349,132034,8447,9525,47482,58757,1465,1566,9913,11942,991042,1112692,100636,135360,14403,16776,50387,62031,2713,3015,1059761,1206797,901597,1002216,94984,127856,6427,7307,46859,57884,1276,1347,8618,10187,908759,1010553,96772,130453,11707,13630,49460,60758,2392,2639,88639,109868,81147,100625,3365,4178,2020,2218,623,873,189,219,1295,1755,82283,102139,3864,4907,2696,3146,927,1273,321,376
R,8,2014,71,2523958,1170908,1353050,1013685,1147369,94418,130018,7896,9097,44127,53573,1309,1414,9473,11579,1021675,1157010,96584,133139,13751,16228,46726,56662,2464,2747,1087953,1247590,937597,1050970,91319,125759,6155,6997,43490,52794,1151,1206,8241,9864,944543,1059131,92986,128126,11374,13255,45784,55485,2171,2398,82955,105460,76088,96399,3099,4259,1741,2100,637,779,158,208,1232,1715,77132,97879,3598,5013,2377,2973,942,1177,293,349
R,8,2014,72,2212955,1019780,1193175,876577,1004461,84460,116960,7118,8105,41982,52223,1141,1324,8502,10102,883649,1012850,86453,119658,12347,14311,44407,54969,2142,2450,945128,1097961,808055,917034,81681,113380,5560,6247,41445,51505,984,1100,7403,8695,814180,924192,83247,115487,10202,11705,43612,53937,1867,2116,74652,95214,68522,87427,2779,3580,1558,1858,537,718,157,224,1099,1407,69469,88658,3206,4171,2145,2606,795,1032,275,334
R,8,2014,73,2013424,918701,1094723,788142,919277,76639,109552,6509,7440,38709,47899,1069,1145,7633,9410,794543,927078,78368,112075,11142,13168,40957,50539,1989,2240,849827,1005798,724883,837545,74112,106170,5076,5839,38218,47226,941,969,6597,8049,730387,844175,75427,108127,9173,10849,40211,49534,1754,1938,68874,88925,63259,81732,2527,3382,1433,1601,491,673,128,176,1036,1361,64156,82903,2941,3948,1969,2319,746,1005,235,302
R,8,2014,74,1896483,859991,1036492,734548,867464,73239,105533,6118,7095,37846,46383,1030,1192,7210,8825,740555,874786,74900,107941,10390,12383,40074,48839,1900,2229,793949,950063,673886,788133,70847,102150,4712,5527,37338,45741,888,979,6278,7533,679101,794325,72132,104006,8481,10135,39339,47909,1672,1895,66042,86429,60662,79331,2392,3383,1406,1568,508,642,142,213,932,1292,61454,80461,2768,3935,1909,2248,735,930,228,334
R,8,2014,75,1777076,804274,972802,691567,820405,65937,95330,5306,6368,34268,41526,843,1109,6353,8064,696922,827097,67389,97466,9089,11197,36170,43809,1608,2094,743647,892613,635816,746635,63657,92231,4071,4965,33853,40953,721,943,5529,6886,640443,752337,64790,93845,7413,9190,35555,42957,1421,1792,60627,80189,55751,73770,2280,3099,1235,1403,415,573,122,166,824,1178,56479,74760,2599,3621,1676,2007,615,852,187,302
R,8,2014,76,1698270,760441,937829,656011,792903,60736,90951,4937,6150,31919,39439,825,1011,6013,7375,661053,799022,62104,92961,8532,10477,33739,41552,1512,1885,704284,861806,604235,723046,58736,87975,3866,4793,31519,38916,695,819,5233,6257,608597,728202,59803,89518,7051,8560,33145,40759,1299,1582,56157,76023,51776,69857,2000,2976,1071,1357,400,523,130,192,780,1118,52456,70820,2301,3443,1481,1917,594,793,213,303
R,8,2014,77,1563671,692810,870861,597957,736178,55121,84453,4377,5476,29194,36904,742,915,5419,6935,602576,741958,56363,86317,7556,9515,30875,38906,1351,1761,641229,800190,550376,671107,53255,81771,3386,4225,28849,36367,633,762,4730,5958,554389,676030,54204,83222,6224,7772,30361,38143,1176,1515,51581,70671,47581,65071,1866,2682,991,1251,345,537,109,153,689,977,48187,65928,2159,3095,1332,1743,514,763,175,246
R,8,2014,78,1482391,649678,832713,561703,704504,51667,81379,3987,5135,26726,34491,650,813,4945,6391,565849,709797,52786,83145,6843,8912,28288,36302,1260,1525,601442,765841,517132,642793,49902,78893,3109,3974,26417,34033,559,689,4323,5459,520748,647279,50759,80259,5644,7262,27828,35632,1103,1327,48236,66872,44571,61711,1765,2486,878,1161,309,458,91,124,622,932,45101,62518,2027,2886,1199,1650,460,670,157,198
R,8,2014,79,1415669,611523,804146,530940,682726,47476,77172,3667,4865,24334,32457,598,749,4508,6177,534735,687825,48496,78794,6261,8466,25723,34272,1189,1468,566354,739784,489092,623323,45921,74799,2846,3725,24025,31998,522,618,3948,5321,492404,627685,46719,76064,5167,6906,25260,33603,1051,1248,45169,64362,41848,59403,1555,2373,821,1140,309,459,76,131,560,856,42331,60140,1777,2730,1094,1560,463,669,138,220
R,8,2014,80,1272616,543951,728665,473187,619526,41583,69549,3083,4175,21550,29198,561,687,3987,5530,476593,624172,42479,71031,5338,7368,22817,30860,1037,1329,504372,671717,436453,566907,40283,67448,2365,3198,21297,28788,476,592,3498,4784,439430,570908,40981,68599,4381,6017,22432,30267,908,1163,39579,56948,36734,52619,1300,2101,718,977,253,410,85,95,489,746,37163,53264,1498,2432,957,1351,385,593,129,166
R,8,2014,81,1210079,508694,701385,444587,598334,37577,65167,2810,3917,19674,28231,483,613,3563,5123,447612,602595,38375,66513,4809,6892,20844,29722,906,1260,473336,648507,411790,549374,36353,63223,2203,3062,19432,27871,418,530,3140,4447,414444,553047,36981,64288,3990,5703,20494,29204,799,1116,35358,52878,32797,48960,1224,1944,607,855,242,360,65,83,423,676,33168,49548,1394,2225,819,1189,350,518,107,144
R,8,2014,82,1153689,476875,676814,419801,581986,33338,60022,2444,3603,17624,25757,433,560,3235,4886,422560,586077,34076,61335,4241,6420,18670,27144,858,1155,443730,626621,388903,535493,32311,58218,1873,2778,17393,25413,373,489,2877,4230,391350,539007,32909,59279,3481,5265,18351,26645,756,1007,33145,50193,30898,46493,1027,1804,571,825,231,344,60,71,358,656,31210,47070,1167,2056,760,1155,319,499,102,148
R,8,2014,83,1085780,441082,644698,391102,558647,28886,54146,2111,3231,15670,23775,387,507,2926,4392,393599,562309,29536,55353,3734,5756,16650,25054,751,1023,410328,597877,362400,515250,27957,52501,1587,2436,15498,23476,335,434,2551,3780,364570,518377,28463,53441,3017,4655,16376,24601,659,901,30754,46821,28702,43397,929,1645,524,795,172,299,52,73,375,612,29029,43932,1073,1912,717,1101,274,453,92,122
R,8,2014,84,1037249,411964,625285,364877,541628,27193,52593,2043,3060,14815,23293,367,503,2669,4208,367149,545144,27793,53706,3548,5484,15660,24517,700,1004,383113,580186,337962,499665,26273,51085,1548,2344,14663,23011,326,425,2341,3656,339951,502704,26749,51949,2875,4500,15427,24103,625,870,28851,45099,26915,41963,920,1508,495,716,152,282,41,78,328,552,27198,42440,1044,1757,673,984,233,414,75,134
R,8,2014,85,924784,359129,565655,319642,492395,22674,46560,1698,2486,12458,20030,310,451,2347,3733,321621,495494,23215,47604,3048,4633,13187,21080,601,905,334393,526547,296604,456034,21895,45199,1287,1896,12303,19784,270,388,2034,3246,298308,458708,22313,46037,2488,3799,12944,20719,522,797,24736,39108,23038,36361,779,1361,411,590,155,246,40,63,313,487,23313,36786,902,1567,560,834,243,361,79,108
R,8,2014,86,853541,322420,531121,287869,464352,19842,42479,1476,2338,10963,18098,227,372,2043,3482,289601,467250,20286,43420,2617,4335,11630,19093,492,822,300795,495859,267634,431642,19188,41223,1116,1773,10854,17878,193,311,1810,3032,269164,434140,19554,41974,2136,3552,11465,18767,434,708,21625,35262,20235,32710,654,1256,360,565,109,220,34,61,233,450,20437,33110,732,1446,481,783,165,326,58,114
