"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1970","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","205052174","100353876","104698298","179644033","88138613","91505420","22801214","10913011","11888203","2606927","1302252","1304675"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","3508096","1790508","1717588","2972765","1521114","1451651","478209","240465","237744","57122","28929","28193"
"8","1","3401442","1732276","1669166","2868582","1465650","1402932","479130","239581","239549","53730","27045","26685"
"9","2","3295270","1681618","1613652","2773490","1420003","1353487","470339","235591","234748","51441","26024","25417"
"10","3","3406502","1735078","1671424","2870336","1466270","1404066","484416","242790","241626","51750","26018","25732"
"11","4","3554881","1811647","1743234","2984016","1525276","1458740","517375","259501","257874","53490","26870","26620"
"12","5","3756969","1913750","1843219","3164412","1616431","1547981","535833","268628","267205","56724","28691","28033"
"13","6","3946319","2010401","1935918","3337725","1705138","1632587","551905","276630","275275","56689","28633","28056"
"14","7","4019585","2048658","1970927","3406682","1741288","1665394","556499","278887","277612","56404","28483","27921"
"15","8","4032394","2055054","1977340","3431228","1753194","1678034","546209","274030","272179","54957","27830","27127"
"16","9","4164170","2123832","2040338","3548323","1814711","1733612","559783","280995","278788","56064","28126","27938"
"17","10","4263921","2173641","2090280","3614882","1848888","1765994","591430","295849","295581","57609","28904","28705"
"18","11","4138932","2106867","2032065","3523543","1799041","1724502","560853","280588","280265","54536","27238","27298"
"19","12","4175165","2128690","2046475","3564446","1822110","1742336","557367","279720","277647","53352","26860","26492"
"20","13","4174574","2125671","2048903","3563380","1820200","1743180","557947","278833","279114","53247","26638","26609"
"21","14","4100251","2087598","2012653","3493862","1783887","1709975","554201","277628","276573","52188","26083","26105"
"22","15","4043855","2061974","1981881","3456222","1767217","1689005","535279","268267","267012","52354","26490","25864"
"23","16","3931856","2000789","1931067","3371163","1720167","1650996","511133","255760","255373","49560","24862","24698"
"24","17","3847703","1957587","1890116","3308579","1686973","1621606","489459","245468","243991","49665","25146","24519"
"25","18","3781499","1913716","1867783","3269338","1660085","1609253","462973","228728","234245","49188","24903","24285"
"26","19","3728184","1881903","1846281","3217042","1629777","1587265","459509","225765","233744","51633","26361","25272"
"27","20","3653488","1848135","1805353","3153967","1601285","1552682","446227","219294","226933","53294","27556","25738"
"28","21","3556227","1800203","1756024","3091659","1571913","1519746","411370","201069","210301","53198","27221","25977"
"29","22","3494642","1757295","1737347","3061426","1548293","1513133","382779","183842","198937","50437","25160","25277"
"30","23","3716091","1860521","1855570","3301619","1662686","1638933","363670","172860","190810","50802","24975","25827"
"31","24","2781658","1388785","1392873","2436618","1225969","1210649","302164","142031","160133","42876","20785","22091"
"32","25","2802151","1396499","1405652","2450089","1230925","1219164","308121","144257","163864","43941","21317","22624"
"33","26","2804268","1393335","1410933","2468818","1235676","1233142","292153","136895","155258","43297","20764","22533"
"34","27","3000699","1488871","1511828","2652253","1325985","1326268","304627","141929","162698","43819","20957","22862"
"35","28","2641863","1309125","1332738","2323878","1160893","1162985","276345","127907","148438","41640","20325","21315"
"36","29","2487167","1233264","1253903","2172173","1085654","1086519","274446","127750","146696","40548","19860","20688"
"37","30","2487628","1231863","1255765","2158216","1077937","1080279","286855","132758","154097","42557","21168","21389"
"38","31","2320918","1147209","1173709","2036088","1015053","1021035","247148","113484","133664","37682","18672","19010"
"39","32","2305215","1136720","1168495","2020273","1005345","1014928","248218","113326","134892","36724","18049","18675"
"40","33","2218979","1092276","1126703","1943466","965833","977633","239495","109002","130493","36018","17441","18577"
"41","34","2254644","1107491","1147153","1966925","975684","991241","251826","114680","137146","35893","17127","18766"
"42","35","2225239","1096039","1129200","1945109","967070","978039","245638","112489","133149","34492","16480","18012"
"43","36","2184809","1072198","1112611","1908755","946302","962453","241841","109870","131971","34213","16026","18187"
"44","37","2222057","1086916","1135141","1940646","958462","982184","246821","112582","134239","34590","15872","18718"
"45","38","2230004","1094009","1135995","1964293","972963","991330","232291","105755","126536","33420","15291","18129"
"46","39","2292567","1125722","1166845","2021644","1001874","1019770","237273","108561","128712","33650","15287","18363"
"47","40","2422721","1184684","1238037","2129491","1050829","1078662","258464","118213","140251","34766","15642","19124"
"48","41","2363323","1154549","1208774","2092134","1031250","1060884","238413","108466","129947","32776","14833","17943"
"49","42","2397821","1170766","1227055","2129358","1048365","1080993","236657","107868","128789","31806","14533","17273"
"50","43","2392199","1164194","1228005","2130165","1044691","1085474","231114","105256","125858","30920","14247","16673"
"51","44","2418912","1172484","1246428","2151575","1050120","1101455","237264","108214","129050","30073","14150","15923"
