Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.01398000,100000.00000000,1398.00000000,98776.00000000,7759688.00000000,77.60000000,,0.00000000,0.01125000,100000.00000000,1125.00000000,99015.00000000,8227352.00000000,82.27000000
1.00000000,0.00097000,98602.00000000,96.00000000,98554.00000000,7660912.00000000,77.70000000,,1.00000000,0.00083000,98875.00000000,82.00000000,98834.00000000,8128337.00000000,82.21000000
2.00000000,0.00064000,98506.00000000,63.00000000,98475.00000000,7562358.00000000,76.77000000,,2.00000000,0.00054000,98793.00000000,53.00000000,98767.00000000,8029503.00000000,81.28000000
3.00000000,0.00052000,98444.00000000,51.00000000,98418.00000000,7463883.00000000,75.82000000,,3.00000000,0.00035000,98740.00000000,34.00000000,98723.00000000,7930736.00000000,80.32000000
4.00000000,0.00036000,98393.00000000,35.00000000,98375.00000000,7365465.00000000,74.86000000,,4.00000000,0.00028000,98706.00000000,28.00000000,98692.00000000,7832013.00000000,79.35000000
5.00000000,0.00034000,98357.00000000,34.00000000,98340.00000000,7267090.00000000,73.88000000,,5.00000000,0.00024000,98678.00000000,24.00000000,98667.00000000,7733321.00000000,78.37000000
6.00000000,0.00030000,98324.00000000,30.00000000,98309.00000000,7168749.00000000,72.91000000,,6.00000000,0.00021000,98655.00000000,21.00000000,98644.00000000,7634655.00000000,77.39000000
7.00000000,0.00030000,98294.00000000,29.00000000,98279.00000000,7070441.00000000,71.93000000,,7.00000000,0.00019000,98634.00000000,19.00000000,98624.00000000,7536011.00000000,76.40000000
8.00000000,0.00026000,98264.00000000,26.00000000,98251.00000000,6972162.00000000,70.95000000,,8.00000000,0.00019000,98615.00000000,18.00000000,98606.00000000,7437386.00000000,75.42000000
9.00000000,0.00022000,98239.00000000,21.00000000,98228.00000000,6873910.00000000,69.97000000,,9.00000000,0.00017000,98596.00000000,17.00000000,98588.00000000,7338781.00000000,74.43000000
10.00000000,0.00016000,98217.00000000,16.00000000,98209.00000000,6775682.00000000,68.99000000,,10.00000000,0.00015000,98579.00000000,15.00000000,98572.00000000,7240193.00000000,73.45000000
11.00000000,0.00018000,98201.00000000,17.00000000,98193.00000000,6677473.00000000,68.00000000,,11.00000000,0.00014000,98564.00000000,13.00000000,98558.00000000,7141621.00000000,72.46000000
12.00000000,0.00023000,98184.00000000,23.00000000,98173.00000000,6579281.00000000,67.01000000,,12.00000000,0.00016000,98551.00000000,16.00000000,98543.00000000,7043063.00000000,71.47000000
13.00000000,0.00040000,98161.00000000,40.00000000,98141.00000000,6481108.00000000,66.03000000,,13.00000000,0.00021000,98535.00000000,21.00000000,98525.00000000,6944520.00000000,70.48000000
14.00000000,0.00063000,98122.00000000,61.00000000,98091.00000000,6382967.00000000,65.05000000,,14.00000000,0.00028000,98514.00000000,27.00000000,98501.00000000,6845996.00000000,69.49000000
15.00000000,0.00083000,98060.00000000,82.00000000,98019.00000000,6284876.00000000,64.09000000,,15.00000000,0.00036000,98487.00000000,36.00000000,98469.00000000,6747495.00000000,68.51000000
16.00000000,0.00098000,97979.00000000,96.00000000,97931.00000000,6186856.00000000,63.14000000,,16.00000000,0.00041000,98451.00000000,41.00000000,98431.00000000,6649026.00000000,67.54000000
17.00000000,0.00107000,97883.00000000,105.00000000,97830.00000000,6088926.00000000,62.21000000,,17.00000000,0.00045000,98411.00000000,44.00000000,98389.00000000,6550595.00000000,66.56000000
18.00000000,0.00112000,97778.00000000,110.00000000,97723.00000000,5991096.00000000,61.27000000,,18.00000000,0.00044000,98367.00000000,44.00000000,98345.00000000,6452207.00000000,65.59000000
19.00000000,0.00117000,97668.00000000,114.00000000,97611.00000000,5893373.00000000,60.34000000,,19.00000000,0.00046000,98323.00000000,45.00000000,98300.00000000,6353862.00000000,64.62000000
20.00000000,0.00127000,97554.00000000,124.00000000,97492.00000000,5795762.00000000,59.41000000,,20.00000000,0.00045000,98278.00000000,44.00000000,98256.00000000,6255562.00000000,63.65000000
21.00000000,0.00139000,97430.00000000,136.00000000,97362.00000000,5698270.00000000,58.49000000,,21.00000000,0.00045000,98234.00000000,45.00000000,98211.00000000,6157306.00000000,62.68000000
22.00000000,0.00137000,97294.00000000,133.00000000,97228.00000000,5600908.00000000,57.57000000,,22.00000000,0.00045000,98189.00000000,44.00000000,98167.00000000,6059094.00000000,61.71000000
23.00000000,0.00135000,97161.00000000,131.00000000,97096.00000000,5503681.00000000,56.64000000,,23.00000000,0.00045000,98145.00000000,45.00000000,98123.00000000,5960927.00000000,60.74000000
24.00000000,0.00128000,97030.00000000,125.00000000,96968.00000000,5406585.00000000,55.72000000,,24.00000000,0.00046000,98100.00000000,45.00000000,98078.00000000,5862805.00000000,59.76000000
25.00000000,0.00121000,96906.00000000,117.00000000,96847.00000000,5309617.00000000,54.79000000,,25.00000000,0.00047000,98055.00000000,46.00000000,98032.00000000,5764727.00000000,58.79000000
26.00000000,0.00114000,96789.00000000,111.00000000,96734.00000000,5212769.00000000,53.86000000,,26.00000000,0.00048000,98009.00000000,47.00000000,97986.00000000,5666695.00000000,57.82000000
27.00000000,0.00110000,96678.00000000,106.00000000,96625.00000000,5116036.00000000,52.92000000,,27.00000000,0.00050000,97962.00000000,49.00000000,97938.00000000,5568710.00000000,56.85000000
28.00000000,0.00110000,96572.00000000,106.00000000,96519.00000000,5019411.00000000,51.98000000,,28.00000000,0.00052000,97913.00000000,51.00000000,97888.00000000,5470772.00000000,55.87000000
29.00000000,0.00112000,96466.00000000,108.00000000,96412.00000000,4922892.00000000,51.03000000,,29.00000000,0.00056000,97862.00000000,55.00000000,97835.00000000,5372885.00000000,54.90000000
30.00000000,0.00116000,96358.00000000,112.00000000,96302.00000000,4826480.00000000,50.09000000,,30.00000000,0.00060000,97808.00000000,58.00000000,97778.00000000,5275050.00000000,53.93000000
31.00000000,0.00120000,96246.00000000,115.00000000,96189.00000000,4730178.00000000,49.15000000,,31.00000000,0.00064000,97749.00000000,62.00000000,97718.00000000,5177271.00000000,52.96000000
32.00000000,0.00126000,96131.00000000,121.00000000,96070.00000000,4633989.00000000,48.21000000,,32.00000000,0.00069000,97687.00000000,68.00000000,97653.00000000,5079553.00000000,52.00000000
33.00000000,0.00134000,96010.00000000,128.00000000,95946.00000000,4537919.00000000,47.27000000,,33.00000000,0.00076000,97619.00000000,74.00000000,97582.00000000,4981900.00000000,51.03000000
34.00000000,0.00143000,95881.00000000,137.00000000,95813.00000000,4441973.00000000,46.33000000,,34.00000000,0.00083000,97545.00000000,81.00000000,97505.00000000,4884318.00000000,50.07000000
35.00000000,0.00153000,95744.00000000,147.00000000,95671.00000000,4346160.00000000,45.39000000,,35.00000000,0.00091000,97464.00000000,89.00000000,97419.00000000,4786813.00000000,49.11000000
36.00000000,0.00165000,95598.00000000,158.00000000,95519.00000000,4250489.00000000,44.46000000,,36.00000000,0.00100000,97375.00000000,97.00000000,97326.00000000,4689394.00000000,48.16000000
37.00000000,0.00178000,95440.00000000,170.00000000,95355.00000000,4154970.00000000,43.53000000,,37.00000000,0.00108000,97278.00000000,105.00000000,97225.00000000,4592067.00000000,47.21000000
38.00000000,0.00192000,95270.00000000,183.00000000,95178.00000000,4059615.00000000,42.61000000,,38.00000000,0.00117000,97172.00000000,114.00000000,97115.00000000,4494842.00000000,46.26000000
39.00000000,0.00208000,95087.00000000,197.00000000,94988.00000000,3964437.00000000,41.69000000,,39.00000000,0.00126000,97059.00000000,122.00000000,96997.00000000,4397727.00000000,45.31000000
40.00000000,0.00224000,94890.00000000,212.00000000,94784.00000000,3869449.00000000,40.78000000,,40.00000000,0.00136000,96936.00000000,131.00000000,96871.00000000,4300729.00000000,44.37000000
41.00000000,0.00240000,94678.00000000,227.00000000,94564.00000000,3774665.00000000,39.87000000,,41.00000000,0.00146000,96805.00000000,141.00000000,96734.00000000,4203859.00000000,43.43000000
42.00000000,0.00258000,94450.00000000,243.00000000,94329.00000000,3680101.00000000,38.96000000,,42.00000000,0.00155000,96664.00000000,149.00000000,96589.00000000,4107124.00000000,42.49000000
43.00000000,0.00276000,94207.00000000,260.00000000,94077.00000000,3585772.00000000,38.06000000,,43.00000000,0.00163000,96515.00000000,157.00000000,96436.00000000,4010535.00000000,41.55000000
44.00000000,0.00294000,93947.00000000,276.00000000,93809.00000000,3491695.00000000,37.17000000,,44.00000000,0.00170000,96358.00000000,164.00000000,96276.00000000,3914099.00000000,40.62000000
45.00000000,0.00315000,93671.00000000,295.00000000,93524.00000000,3397886.00000000,36.27000000,,45.00000000,0.00178000,96194.00000000,171.00000000,96108.00000000,3817823.00000000,39.69000000
46.00000000,0.00336000,93376.00000000,313.00000000,93220.00000000,3304362.00000000,35.39000000,,46.00000000,0.00188000,96023.00000000,181.00000000,95932.00000000,3721715.00000000,38.76000000
47.00000000,0.00353000,93063.00000000,329.00000000,92898.00000000,3211143.00000000,34.51000000,,47.00000000,0.00199000,95842.00000000,190.00000000,95747.00000000,3625782.00000000,37.83000000
48.00000000,0.00367000,92734.00000000,340.00000000,92564.00000000,3118244.00000000,33.63000000,,48.00000000,0.00210000,95652.00000000,201.00000000,95551.00000000,3530036.00000000,36.91000000
49.00000000,0.00378000,92394.00000000,350.00000000,92219.00000000,3025680.00000000,32.75000000,,49.00000000,0.00223000,95451.00000000,213.00000000,95344.00000000,3434485.00000000,35.98000000
50.00000000,0.00391000,92044.00000000,360.00000000,91864.00000000,2933461.00000000,31.87000000,,50.00000000,0.00237000,95238.00000000,226.00000000,95125.00000000,3339140.00000000,35.06000000
51.00000000,0.00409000,91684.00000000,375.00000000,91497.00000000,2841597.00000000,30.99000000,,51.00000000,0.00255000,95012.00000000,242.00000000,94891.00000000,3244015.00000000,34.14000000
52.00000000,0.00432000,91310.00000000,394.00000000,91113.00000000,2750100.00000000,30.12000000,,52.00000000,0.00276000,94770.00000000,261.00000000,94639.00000000,3149124.00000000,33.23000000
53.00000000,0.00461000,90916.00000000,419.00000000,90706.00000000,2658988.00000000,29.25000000,,53.00000000,0.00301000,94509.00000000,284.00000000,94367.00000000,3054485.00000000,32.32000000
54.00000000,0.00498000,90496.00000000,450.00000000,90271.00000000,2568282.00000000,28.38000000,,54.00000000,0.00330000,94225.00000000,311.00000000,94070.00000000,2960118.00000000,31.42000000
55.00000000,0.00540000,90046.00000000,486.00000000,89803.00000000,2478011.00000000,27.52000000,,55.00000000,0.00363000,93914.00000000,341.00000000,93744.00000000,2866048.00000000,30.52000000
56.00000000,0.00587000,89559.00000000,525.00000000,89297.00000000,2388208.00000000,26.67000000,,56.00000000,0.00400000,93573.00000000,374.00000000,93386.00000000,2772305.00000000,29.63000000
57.00000000,0.00637000,89034.00000000,567.00000000,88750.00000000,2298912.00000000,25.82000000,,57.00000000,0.00439000,93199.00000000,409.00000000,92995.00000000,2678918.00000000,28.74000000
58.00000000,0.00691000,88467.00000000,611.00000000,88161.00000000,2210161.00000000,24.98000000,,58.00000000,0.00479000,92791.00000000,445.00000000,92568.00000000,2585923.00000000,27.87000000
59.00000000,0.00749000,87856.00000000,658.00000000,87527.00000000,2122000.00000000,24.15000000,,59.00000000,0.00523000,92346.00000000,483.00000000,92104.00000000,2493355.00000000,27.00000000
60.00000000,0.00813000,87198.00000000,709.00000000,86844.00000000,2034473.00000000,23.33000000,,60.00000000,0.00571000,91863.00000000,525.00000000,91600.00000000,2401251.00000000,26.14000000
61.00000000,0.00886000,86489.00000000,766.00000000,86106.00000000,1947630.00000000,22.52000000,,61.00000000,0.00625000,91338.00000000,571.00000000,91053.00000000,2309650.00000000,25.29000000
62.00000000,0.00971000,85723.00000000,832.00000000,85307.00000000,1861523.00000000,21.72000000,,62.00000000,0.00687000,90767.00000000,623.00000000,90456.00000000,2218597.00000000,24.44000000
63.00000000,0.01069000,84891.00000000,907.00000000,84438.00000000,1776216.00000000,20.92000000,,63.00000000,0.00757000,90144.00000000,682.00000000,89803.00000000,2128142.00000000,23.61000000
64.00000000,0.01179000,83984.00000000,991.00000000,83489.00000000,1691779.00000000,20.14000000,,64.00000000,0.00836000,89462.00000000,748.00000000,89088.00000000,2038339.00000000,22.78000000
65.00000000,0.01303000,82993.00000000,1081.00000000,82453.00000000,1608290.00000000,19.38000000,,65.00000000,0.00925000,88714.00000000,820.00000000,88303.00000000,1949251.00000000,21.97000000
66.00000000,0.01435000,81912.00000000,1175.00000000,81324.00000000,1525838.00000000,18.63000000,,66.00000000,0.01019000,87893.00000000,896.00000000,87446.00000000,1860948.00000000,21.17000000
67.00000000,0.01572000,80737.00000000,1269.00000000,80102.00000000,1444513.00000000,17.89000000,,67.00000000,0.01117000,86998.00000000,972.00000000,86512.00000000,1773502.00000000,20.39000000
68.00000000,0.01712000,79468.00000000,1360.00000000,78787.00000000,1364411.00000000,17.17000000,,68.00000000,0.01216000,86026.00000000,1046.00000000,85503.00000000,1686990.00000000,19.61000000
69.00000000,0.01858000,78107.00000000,1451.00000000,77382.00000000,1285624.00000000,16.46000000,,69.00000000,0.01320000,84980.00000000,1122.00000000,84419.00000000,1601487.00000000,18.85000000
70.00000000,0.02023000,76656.00000000,1551.00000000,75881.00000000,1208242.00000000,15.76000000,,70.00000000,0.01437000,83859.00000000,1205.00000000,83256.00000000,1517067.00000000,18.09000000
71.00000000,0.02207000,75105.00000000,1657.00000000,74277.00000000,1132361.00000000,15.08000000,,71.00000000,0.01568000,82653.00000000,1296.00000000,82006.00000000,1433811.00000000,17.35000000
72.00000000,0.02392000,73448.00000000,1757.00000000,72569.00000000,1058085.00000000,14.41000000,,72.00000000,0.01702000,81358.00000000,1385.00000000,80665.00000000,1351806.00000000,16.62000000
73.00000000,0.02578000,71691.00000000,1848.00000000,70767.00000000,985515.00000000,13.75000000,,73.00000000,0.01838000,79973.00000000,1470.00000000,79238.00000000,1271140.00000000,15.89000000
74.00000000,0.02773000,69843.00000000,1937.00000000,68874.00000000,914749.00000000,13.10000000,,74.00000000,0.01983000,78503.00000000,1557.00000000,77725.00000000,1191902.00000000,15.18000000
75.00000000,0.03009000,67906.00000000,2043.00000000,66884.00000000,845874.00000000,12.46000000,,75.00000000,0.02161000,76947.00000000,1662.00000000,76115.00000000,1114177.00000000,14.48000000
76.00000000,0.03286000,65862.00000000,2164.00000000,64780.00000000,778990.00000000,11.83000000,,76.00000000,0.02368000,75284.00000000,1782.00000000,74393.00000000,1038062.00000000,13.79000000
