"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1974","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","213853928","104391110","109462818","186169616","91137841","95031775","24402325","11638204","12764121","3281987","1615065","1666922"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","3065474","1569498","1495976","2552926","1310131","1242795","446808","226136","220672","65740","33231","32509"
"8","1","3076817","1570345","1506472","2551129","1305498","1245631","460287","231512","228775","65401","33335","32066"
"9","2","3227239","1647899","1579340","2676922","1370957","1305965","482432","242779","239653","67885","34163","33722"
"10","3","3571284","1825770","1745514","2981568","1528560","1453008","522063","263017","259046","67653","34193","33460"
"11","4","3545915","1808096","1737819","2976682","1522888","1453794","507772","254439","253333","61461","30769","30692"
"12","5","3450079","1759446","1690633","2889173","1478633","1410540","500213","250338","249875","60693","30475","30218"
"13","6","3414384","1739690","1674694","2866546","1465808","1400738","489004","244183","244821","58834","29699","29135"
"14","7","3536215","1801922","1734293","2974915","1521005","1453910","500939","250498","250441","60361","30419","29942"
"15","8","3555210","1813938","1741272","2979775","1524687","1455088","513529","257772","255757","61906","31479","30427"
"16","9","3849313","1959733","1889580","3228970","1648191","1580779","556900","279514","277386","63443","32028","31415"
"17","10","4139447","2116231","2023216","3480933","1783912","1697021","590418","297729","292689","68096","34590","33506"
"18","11","4098453","2091570","2006883","3454440","1767271","1687169","578476","291091","287385","65537","33208","32329"
"19","12","4162888","2123640","2039248","3519192","1799566","1719626","579372","291388","287984","64324","32686","31638"
"20","13","4258683","2171634","2087049","3610018","1846331","1763687","584289","292709","291580","64376","32594","31782"
"21","14","4251081","2164826","2086255","3605547","1841580","1763967","583532","291931","291601","62002","31315","30687"
"22","15","4273266","2176425","2096841","3619072","1847909","1771163","587379","294483","292896","66815","34033","32782"
"23","16","4257208","2167279","2089929","3616631","1845283","1771348","574938","288649","286289","65639","33347","32292"
"24","17","4253657","2165123","2088534","3611214","1842680","1768534","574889","288068","286821","67554","34375","33179"
"25","18","4102644","2078357","2024287","3492041","1774104","1717937","544046","270407","273639","66557","33846","32711"
"26","19","4154823","2103515","2051308","3551414","1804430","1746984","536598","265095","271503","66811","33990","32821"
"27","20","4102553","2079336","2023217","3517643","1789594","1728049","518937","255659","263278","65973","34083","31890"
"28","21","3900766","1978049","1922717","3363515","1713505","1650010","473093","231841","241252","64158","32703","31455"
"29","22","3756547","1891536","1865011","3245405","1646273","1599132","447738","214191","233547","63404","31072","32332"
"30","23","3635084","1819445","1815639","3133764","1580519","1553245","435928","207477","228451","65392","31449","33943"
"31","24","3580457","1785697","1794760","3095842","1557519","1538323","416005","196576","219429","68610","31602","37008"
"32","25","3566868","1779778","1787090","3095792","1558074","1537718","403238","190401","212837","67838","31303","36535"
"33","26","3515744","1757251","1758493","3076663","1551124","1525539","374411","176383","198028","64670","29744","34926"
"34","27","3824862","1910697","1914165","3384205","1704702","1679503","376206","176210","199996","64451","29785","34666"
"35","28","2737606","1363026","1374580","2392727","1202995","1189732","291379","135225","156154","53500","24806","28694"
"36","29","2876037","1426005","1450032","2511041","1256486","1254555","306848","142491","164357","58148","27028","31120"
"37","30","3007714","1491520","1516194","2626244","1313114","1313130","321938","149990","171948","59532","28416","31116"
"38","31","3047968","1512763","1535205","2693724","1347725","1345999","298769","138413","160356","55475","26625","28850"
"39","32","2694785","1332434","1362351","2346004","1170608","1175396","294865","135974","158891","53916","25852","28064"
"40","33","2512797","1238332","1274465","2172082","1081195","1090887","288119","132002","156117","52596","25135","27461"
"41","34","2441019","1199576","1241443","2125359","1054586","1070773","268403","122477","145926","47257","22513","24744"
"42","35","2380890","1169977","1210913","2081394","1032523","1048871","256650","116993","139657","42846","20461","22385"
"43","36","2329766","1142265","1187501","2034140","1007543","1026597","254522","115372","139150","41104","19350","21754"
"44","37","2264038","1107510","1156528","1974159","975802","998357","250362","113317","137045","39517","18391","21126"
"45","38","2229425","1090421","1139004","1954960","965746","989214","237564","107607","129957","36901","17068","19833"
"46","39","2244801","1102278","1142523","1964459","973880","990579","240841","109936","130905","39501","18462","21039"
"47","40","2225105","1092267","1132838","1941125","962688","978437","242736","110274","132462","41244","19305","21939"
"48","41","2229195","1092257","1136938","1940010","959601","980409","246326","112562","133764","42859","20094","22765"
"49","42","2236552","1098833","1137719","1963179","973428","989751","231714","105826","125888","41659","19579","22080"
"50","43","2277211","1119047","1158164","2001384","991870","1009514","234937","108100","126837","40890","19077","21813"
"51","44","2408506","1177409","1231097","2112402","1040890","1071512","254526","117315","137211","41578","19204","22374"
"52","45","2330127","1134446","1195681","2063076","1011999","1051077","229995","105466","124529","37056","16981","20075"
"53","46","2351167","1144326","1206841","2091077","1024388","1066689","225753","104180","121573","34337","15758","18579"
"54","47","2348110","1138635","1209475","2096537","1023380","1073157","218820","100178","118642","32753","15077","17676"
"55","48","2362543","1137849","1224694","2099447","1017378","1082069","231436","105712","125724","31660","14759","16901"
"56","49","2456746","1179327","1277419","2192340","1057720","1134620","232379","106321","126058","32027","15286","16741"
"57","50","2386889","1145685","1241204","2143999","1034762","1109237","213096","96706","116390","29794","14217","15577"
"58","51","2409373","1153747","1255626","2150553","1035376","1115177","229257","104039","125218","29563","14332","15231"
"59","52","2431597","1167346","1264251","2186042","1054626","1131416","217297","98837","118460","28258","13883","14375"
"60","53","2356947","1133213","1223734","2118737","1023272","1095465","212262","97186","115076","25948","12755","13193"
"61","54","2375247","1138497","1236750","2122297","1021264","1101033","226670","104379","122291","26280","12854","13426"
"62","55","2217740","1056334","1161406","1997806","954862","1042944","197298","90305","106993","22636","11167","11469"
"63","56","2106654","1004156","1102498","1907203","911552","995651","178767","82336","96431","20684","10268","10416"
"64","57","2033465","966524","1066941","1850092","882565","967527","164286","74427","89859","19087","9532","9555"
"65","58","2006778","948945","1057833","1820516","863790","956726","166938","75443","91495","19324","9712","9612"
"66","59","2021247","953628","1067619","1831093","865907","965186","170932","77872","93060","19222","9849","9373"
