2I,486,81,760713,266128,494585,243259,455778,18606,33676,895,1342,3368,3789,9417,14489,234451,441952,18284,33224,827,1279,3149,3641,2I 486 81     760713    266128    494585    243259    455778     18606     33676       895      1342      3368      3789      9417     14489    234451    441952     18284     33224       827      1279      3149      3641
2I,486,82,679698,233177,446521,212860,410923,16856,31224,762,1163,2699,3211,8481,12707,204900,398827,16543,30777,717,1111,2536,3099,2I 486 82     679698    233177    446521    212860    410923     16856     31224       762      1163      2699      3211      8481     12707    204900    398827     16543     30777       717      1111      2536      3099
2I,486,83,611635,203694,407941,185890,375350,14836,28630,621,1035,2347,2926,7432,11078,178883,364866,14556,28213,586,977,2237,2807,2I 486 83     611635    203694    407941    185890    375350     14836     28630       621      1035      2347      2926      7432     11078    178883    364866     14556     28213       586       977      2237      2807
2I,486,84,552689,179314,373375,162720,342422,13927,27225,602,1022,2065,2706,6346,9905,156787,333004,13691,26858,550,983,1940,2625,2I 486 84     552689    179314    373375    162720    342422     13927     27225       602      1022      2065      2706      6346      9905    156787    333004     13691     26858       550       983      1940      2625
2I,486,85,483143,153031,330112,138822,303870,11672,23063,537,870,2000,2309,5948,9829,133271,294540,11415,22687,506,826,1891,2230,2I 486 85     483143    153031    330112    138822    303870     11672     23063       537       870      2000      2309      5948      9829    133271    294540     11415     22687       506       826      1891      2230
2I,486,86,415955,128279,287676,116909,265859,9287,19033,447,708,1636,2076,4374,6940,112824,259249,9091,18803,431,676,1559,2008,2I 486 86     415955    128279    287676    116909    265859      9287     19033       447       708      1636      2076      4374      6940    112824    259249      9091     18803       431       676      1559      2008
2I,486,87,356052,106649,249403,96540,230353,8433,16839,410,625,1266,1586,3205,5293,93618,225340,8263,16623,382,585,1181,1562,2I 486 87     356052    106649    249403     96540    230353      8433     16839       410       625      1266      1586      3205      5293     93618    225340      8263     16623       382       585      1181      1562
2I,486,88,291440,83965,207475,75949,192006,6643,13628,357,535,1016,1306,2652,4366,73541,187881,6476,13437,334,504,962,1287,2I 486 88     291440     83965    207475     75949    192006      6643     13628       357       535      1016      1306      2652      4366     73541    187881      6476     13437       334       504       962      1287
2I,486,89,256783,69820,186963,62048,171058,6631,14256,338,478,803,1171,2187,3791,60104,167469,6457,14098,315,453,757,1152,2I 486 89     256783     69820    186963     62048    171058      6631     14256       338       478       803      1171      2187      3791     60104    167469      6457     14098       315       453       757      1152
2I,486,90,195477,50828,144649,45907,133951,4210,9621,226,347,485,730,1680,3052,44401,131048,4094,9517,208,312,445,720,2I 486 90     195477     50828    144649     45907    133951      4210      9621       226       347       485       730      1680      3052     44401    131048      4094      9517       208       312       445       720
2I,486,91,163126,42411,120715,38625,111993,3382,7830,145,284,259,608,1383,2531,37367,109595,3301,7734,130,269,230,586,2I 486 91     163126     42411    120715     38625    111993      3382      7830       145       284       259       608      1383      2531     37367    109595      3301      7734       130       269       230       586
2I,486,92,136316,35182,101134,32152,93165,2772,7166,92,235,166,568,1127,2130,31088,91141,2723,7087,88,224,156,552,2I 486 92     136316     35182    101134     32152     93165      2772      7166        92       235       166       568      1127      2130     31088     91141      2723      7087        88       224       156       552
