"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1968","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","200706052","98426257","102279795","176245903","86630989","89614914","22116847","10613989","11502858","2343302","1181279","1162023"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","3366388","1718393","1647995","2839914","1453503","1386411","473326","237987","235339","53148","26903","26245"
"8","1","3430838","1745280","1685558","2892097","1475686","1416411","487478","243687","243791","51263","25907","25356"
"9","2","3471495","1769894","1701601","2909436","1486994","1422442","510662","256769","253893","51397","26131","25266"
"10","3","3709110","1885448","1823662","3125323","1592951","1532372","534744","267857","266887","49043","24640","24403"
"11","4","3935584","2006270","1929314","3329285","1701949","1627336","556698","279493","277205","49601","24828","24773"
"12","5","3995171","2036629","1958542","3383530","1729705","1653825","554352","277953","276399","57289","28971","28318"
"13","6","4078802","2073428","2005374","3460415","1764407","1696008","561282","280203","281079","57105","28818","28287"
"14","7","4183649","2128908","2054741","3557739","1816677","1741062","569705","283940","285765","56205","28291","27914"
"15","8","4048616","2060769","1987847","3455650","1764572","1691078","540889","270076","270813","52077","26121","25956"
"16","9","4108108","2090420","2017688","3504198","1787718","1716480","553184","277323","275861","50726","25379","25347"
"17","10","4264703","2173718","2090985","3634379","1857229","1777150","576830","289601","287229","53494","26888","26606"
"18","11","4140607","2110651","2029956","3538259","1808750","1729509","551033","276214","274819","51315","25687","25628"
"19","12","4020126","2047790","1972336","3431927","1753042","1678885","538844","269932","268912","49355","24816","24539"
"20","13","3964708","2017400","1947308","3397624","1734384","1663240","521678","260263","261415","45406","22753","22653"
"21","14","3967100","2017272","1949828","3405310","1736455","1668855","517437","258582","258855","44353","22235","22118"
"22","15","3850540","1961778","1888762","3317868","1694400","1623468","488178","244834","243344","44494","22544","21950"
"23","16","3715305","1892165","1823140","3207944","1639026","1568918","464708","231761","232947","42653","21378","21275"
"24","17","3640360","1849105","1791255","3130403","1594174","1536229","465353","232376","232977","44604","22555","22049"
"25","18","3539053","1790520","1748533","3064258","1554646","1509612","430317","213239","217078","44478","22635","21843"
"26","19","3558084","1795467","1762617","3099289","1569115","1530174","412945","202973","209972","45850","23379","22471"
"27","20","3619894","1834577","1785317","3172277","1612831","1559446","403097","198103","204994","44520","23643","20877"
"28","21","3811492","1934170","1877322","3390341","1727609","1662732","377913","183902","194011","43238","22659","20579"
"29","22","2746998","1378035","1368963","2405836","1214689","1191147","302863","144120","158743","38299","19226","19073"
"30","23","2747093","1369037","1378056","2403302","1205610","1197692","304047","143751","160296","39744","19676","20068"
"31","24","2860687","1421597","1439090","2516839","1258503","1258336","302645","142930","159715","41203","20164","21039"
"32","25","2997171","1494715","1502456","2655820","1333013","1322807","303198","142861","160337","38153","18841","19312"
"33","26","2617403","1301166","1316237","2300442","1151824","1148618","280663","131756","148907","36298","17586","18712"
"34","27","2497786","1236931","1260855","2181988","1089349","1092639","280183","130488","149695","35615","17094","18521"
"35","28","2365794","1166637","1199157","2079810","1034019","1045791","252205","116464","135741","33779","16154","17625"
"36","29","2321733","1145383","1176350","2037864","1012919","1024945","250712","116544","134168","33157","15920","17237"
"37","30","2398208","1185694","1212514","2090648","1042307","1048341","272300","126132","146168","35260","17255","18005"
"38","31","2221421","1099319","1122102","1951753","974299","977454","238260","109644","128616","31408","15376","16032"
"39","32","2207531","1091834","1115697","1938586","967555","971031","238243","109281","128962","30702","14998","15704"
"40","33","2191378","1082514","1108864","1919989","957198","962791","234725","107599","127126","36664","17717","18947"
"41","34","2171326","1071709","1099617","1892852","943325","949527","244699","112294","132405","33775","16090","17685"
"42","35","2210160","1091306","1118854","1933455","963279","970176","241961","111510","130451","34744","16517","18227"
"43","36","2260707","1113860","1146847","1981211","984628","996583","245609","113349","132260","33887","15883","18004"
"44","37","2295439","1127516","1167923","2017458","999384","1018074","245830","113330","132500","32151","14802","17349"
"45","38","2325479","1139108","1186371","2050496","1012855","1037641","244129","112239","131890","30854","14014","16840"
"46","39","2368059","1158380","1209679","2093230","1032384","1060846","244160","112053","132107","30669","13943","16726"
"47","40","2409347","1176967","1232380","2134981","1051287","1083694","244203","111949","132254","30163","13731","16432"
"48","41","2441740","1191140","1250600","2169017","1066208","1102809","243146","111313","131833","29577","13619","15958"
"49","42","2461820","1199190","1262630","2192112","1075356","1116756","240864","110296","130568","28844","13538","15306"
"50","43","2474241","1203280","1270961","2208392","1080675","1127717","237978","109246","128732","27871","13359","14512"
"51","44","2483719","1205848","1277871","2221842","1084337","1137505","235027","108336","126691","26850","13175","13675"
"52","45","2477718","1201533","1276185","2220763","1081584","1139179","231138","107008","124130","25817","12941","12876"
"53","46","2443940","1184534","1259406","2193991","1067219","1126772","225364","104824","120540","24585","12491","12094"
"54","47","2391176","1158893","1232283","2149467","1045091","1104376","218506","101960","116546","23203","11842","11361"
"55","48","2337170","1132657","1204513","2103520","1022599","1080921","211834","98925","112909","21816","11133","10683"
"56","49","2281190","1105470","1175720","2055879","999504","1056375","204935","95600","109335","20376","10366","10010"
"57","50","2229848","1080578","1149270","2011666","978032","1033634","199088","92813","106275","19094","9733","9361"
"58","51","2193100","1062431","1130669","1979003","961804","1017199","195783","91206","104577","18314","9421","8893"
"59","52","2167182","1049335","1117847","1955178","949524","1005654","194076","90453","103623","17928","9358","8570"
"60","53","2136803","1033994","1102809","1927523","935187","992336","191691","89480","102211","17589","9327","8262"
"61","54","2099908","1015152","1084756","1894049","917638","976411","188604","88224","100380","17255","9290","7965"
"62","55","2061296","994545","1066751","1859483","898750","960733","184910","86547","98363","16903","9248","7655"
"63","56","2022374","972960","1049414","1825673","879498","946175","180180","84317","95863","16521","9145","7376"
"64","57","1976557","947571","1028986","1787108","857577","929531","173431","81018","92413","16018","8976","7042"
"65","58","1922765","918535","1004230","1741788","832647","909141","165577","77115","88462","15400","8773","6627"
"66","59","1868127","889103","979024","1695521","807271","888250","157920","73300","84620","14686","8532","6154"
"67","60","1805981","856167","949814","1641464","778218","863246","150426","69653","80773","14091","8296","5795"
"68","61","1723215","813957","909258","1569054","740868","828186","140472","64995","75477","13689","8094","5595"
"69","62","1638593","769980","868613","1492022","700637","791385","133118","61427","71691","13453","7916","5537"
"70","63","1567038","730887","836151","1423933","663620","760313","129868","59546","70322","13237","7721","5516"
"71","64","1501981","694120","807861","1360932","628472","732460","128009","58120","69889","13040","7528","5512"
"72","65","1442779","660800","781979","1303863","596640","707223","126176","56883","69293","12740","7277","5463"
"73","66","1398652","633685","764967","1260267","570462","689805","126236","56354","69882","12149","6869","5280"
"74","67","1360788","610486","750302","1224871","548847","676024","124582","55305","69277","11335","6334","5001"
"75","68","1312478","583782","728696","1183908","525565","658343","118145","52491","65654","10425","5726","4699"
"76","69","1254376","553129","701247","1135854","499421","636433","109052","48620","60432","9470","5088","4382"
"77","70","1195293","521770","673523","1087282","473006","614276","99510","44273","55237","8501","4491","4010"
"78","71","1140178","493069","647109","1042625","449079","593546","90096","40094","50002","7457","3896","3561"
