Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00243000,100000.00000000,243.00000000,99786.00000000,8018402.00000000,80.18000000,,0.00000000,0.00206000,100000.00000000,206.00000000,99821.00000000,8393390.00000000,83.93000000
1.00000000,0.00020000,99757.00000000,20.00000000,99747.00000000,7918616.00000000,79.38000000,,1.00000000,0.00017000,99795.00000000,17.00000000,99786.00000000,8293569.00000000,83.11000000
2.00000000,0.00014000,99737.00000000,14.00000000,99730.00000000,7818870.00000000,78.40000000,,2.00000000,0.00011000,99777.00000000,11.00000000,99772.00000000,8193783.00000000,82.12000000
3.00000000,0.00011000,99723.00000000,11.00000000,99717.00000000,7719140.00000000,77.41000000,,3.00000000,0.00008000,99766.00000000,8.00000000,99762.00000000,8094011.00000000,81.13000000
4.00000000,0.00009000,99712.00000000,9.00000000,99707.00000000,7619422.00000000,76.41000000,,4.00000000,0.00006000,99758.00000000,6.00000000,99754.00000000,7994249.00000000,80.14000000
5.00000000,0.00008000,99703.00000000,8.00000000,99699.00000000,7519715.00000000,75.42000000,,5.00000000,0.00006000,99751.00000000,6.00000000,99748.00000000,7894495.00000000,79.14000000
6.00000000,0.00008000,99695.00000000,8.00000000,99691.00000000,7420016.00000000,74.43000000,,6.00000000,0.00006000,99745.00000000,6.00000000,99742.00000000,7794746.00000000,78.15000000
7.00000000,0.00007000,99687.00000000,7.00000000,99684.00000000,7320325.00000000,73.43000000,,7.00000000,0.00006000,99739.00000000,6.00000000,99736.00000000,7695004.00000000,77.15000000
8.00000000,0.00006000,99680.00000000,6.00000000,99677.00000000,7220641.00000000,72.44000000,,8.00000000,0.00005000,99733.00000000,5.00000000,99731.00000000,7595267.00000000,76.16000000
9.00000000,0.00005000,99674.00000000,4.00000000,99672.00000000,7120964.00000000,71.44000000,,9.00000000,0.00005000,99728.00000000,5.00000000,99726.00000000,7495536.00000000,75.16000000
10.00000000,0.00003000,99669.00000000,3.00000000,99668.00000000,7021293.00000000,70.45000000,,10.00000000,0.00004000,99723.00000000,4.00000000,99721.00000000,7395811.00000000,74.16000000
11.00000000,0.00003000,99666.00000000,3.00000000,99665.00000000,6921625.00000000,69.45000000,,11.00000000,0.00004000,99719.00000000,4.00000000,99717.00000000,7296089.00000000,73.17000000
12.00000000,0.00007000,99663.00000000,7.00000000,99660.00000000,6821960.00000000,68.45000000,,12.00000000,0.00005000,99715.00000000,5.00000000,99713.00000000,7196372.00000000,72.17000000
13.00000000,0.00014000,99656.00000000,14.00000000,99649.00000000,6722301.00000000,67.45000000,,13.00000000,0.00009000,99710.00000000,8.00000000,99706.00000000,7096659.00000000,71.17000000
14.00000000,0.00025000,99642.00000000,25.00000000,99630.00000000,6622652.00000000,66.46000000,,14.00000000,0.00013000,99702.00000000,13.00000000,99695.00000000,6996953.00000000,70.18000000
15.00000000,0.00036000,99618.00000000,36.00000000,99600.00000000,6523022.00000000,65.48000000,,15.00000000,0.00018000,99689.00000000,18.00000000,99680.00000000,6897258.00000000,69.19000000
16.00000000,0.00047000,99582.00000000,47.00000000,99558.00000000,6423422.00000000,64.50000000,,16.00000000,0.00023000,99671.00000000,22.00000000,99660.00000000,6797578.00000000,68.20000000
17.00000000,0.00056000,99535.00000000,56.00000000,99507.00000000,6323864.00000000,63.53000000,,17.00000000,0.00026000,99648.00000000,26.00000000,99636.00000000,6697919.00000000,67.22000000
18.00000000,0.00064000,99479.00000000,63.00000000,99448.00000000,6224357.00000000,62.57000000,,18.00000000,0.00027000,99623.00000000,27.00000000,99609.00000000,6598283.00000000,66.23000000
19.00000000,0.00069000,99416.00000000,69.00000000,99381.00000000,6124909.00000000,61.61000000,,19.00000000,0.00028000,99595.00000000,27.00000000,99582.00000000,6498674.00000000,65.25000000
20.00000000,0.00075000,99347.00000000,74.00000000,99310.00000000,6025528.00000000,60.65000000,,20.00000000,0.00028000,99568.00000000,27.00000000,99554.00000000,6399092.00000000,64.27000000
21.00000000,0.00080000,99273.00000000,80.00000000,99233.00000000,5926218.00000000,59.70000000,,21.00000000,0.00028000,99541.00000000,28.00000000,99527.00000000,6299538.00000000,63.29000000
22.00000000,0.00083000,99193.00000000,82.00000000,99152.00000000,5826985.00000000,58.74000000,,22.00000000,0.00028000,99513.00000000,28.00000000,99499.00000000,6200011.00000000,62.30000000
23.00000000,0.00082000,99111.00000000,81.00000000,99070.00000000,5727833.00000000,57.79000000,,23.00000000,0.00029000,99485.00000000,29.00000000,99471.00000000,6100512.00000000,61.32000000
