Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.02246000,100000.00000000,2246.00000000,97962.00000000,6714531.00000000,67.15000000,,0.00000000,0.01759000,100000.00000000,1759.00000000,98414.00000000,7486411.00000000,74.86000000
1.00000000,0.00132000,97754.00000000,129.00000000,97690.00000000,6616569.00000000,67.69000000,,1.00000000,0.00117000,98241.00000000,115.00000000,98183.00000000,7387996.00000000,75.20000000
2.00000000,0.00091000,97625.00000000,89.00000000,97581.00000000,6518879.00000000,66.77000000,,2.00000000,0.00073000,98126.00000000,72.00000000,98090.00000000,7289813.00000000,74.29000000
3.00000000,0.00078000,97536.00000000,76.00000000,97498.00000000,6421298.00000000,65.83000000,,3.00000000,0.00058000,98054.00000000,57.00000000,98025.00000000,7191723.00000000,73.34000000
4.00000000,0.00064000,97461.00000000,62.00000000,97429.00000000,6323800.00000000,64.89000000,,4.00000000,0.00048000,97997.00000000,47.00000000,97973.00000000,7093698.00000000,72.39000000
5.00000000,0.00058000,97398.00000000,57.00000000,97370.00000000,6226370.00000000,63.93000000,,5.00000000,0.00042000,97949.00000000,42.00000000,97929.00000000,6995725.00000000,71.42000000
6.00000000,0.00055000,97341.00000000,53.00000000,97315.00000000,6129000.00000000,62.96000000,,6.00000000,0.00038000,97908.00000000,37.00000000,97889.00000000,6897796.00000000,70.45000000
7.00000000,0.00051000,97288.00000000,50.00000000,97263.00000000,6031685.00000000,62.00000000,,7.00000000,0.00034000,97871.00000000,33.00000000,97854.00000000,6799907.00000000,69.48000000
8.00000000,0.00046000,97239.00000000,45.00000000,97216.00000000,5934422.00000000,61.03000000,,8.00000000,0.00031000,97838.00000000,30.00000000,97823.00000000,6702053.00000000,68.50000000
9.00000000,0.00040000,97194.00000000,39.00000000,97174.00000000,5837205.00000000,60.06000000,,9.00000000,0.00028000,97808.00000000,27.00000000,97794.00000000,6604230.00000000,67.52000000
10.00000000,0.00035000,97155.00000000,34.00000000,97138.00000000,5740031.00000000,59.08000000,,10.00000000,0.00025000,97781.00000000,25.00000000,97768.00000000,6506436.00000000,66.54000000
11.00000000,0.00035000,97121.00000000,34.00000000,97104.00000000,5642893.00000000,58.10000000,,11.00000000,0.00024000,97756.00000000,24.00000000,97744.00000000,6408668.00000000,65.56000000
12.00000000,0.00042000,97087.00000000,41.00000000,97067.00000000,5545789.00000000,57.12000000,,12.00000000,0.00026000,97732.00000000,26.00000000,97719.00000000,6310924.00000000,64.57000000
13.00000000,0.00060000,97046.00000000,58.00000000,97017.00000000,5448722.00000000,56.15000000,,13.00000000,0.00032000,97706.00000000,31.00000000,97691.00000000,6213204.00000000,63.59000000
14.00000000,0.00085000,96988.00000000,82.00000000,96947.00000000,5351705.00000000,55.18000000,,14.00000000,0.00040000,97675.00000000,39.00000000,97656.00000000,6115513.00000000,62.61000000
15.00000000,0.00113000,96906.00000000,109.00000000,96851.00000000,5254758.00000000,54.23000000,,15.00000000,0.00049000,97637.00000000,47.00000000,97613.00000000,6017857.00000000,61.64000000
16.00000000,0.00139000,96796.00000000,134.00000000,96729.00000000,5157907.00000000,53.29000000,,16.00000000,0.00057000,97589.00000000,56.00000000,97561.00000000,5920244.00000000,60.66000000
17.00000000,0.00162000,96662.00000000,157.00000000,96584.00000000,5061178.00000000,52.36000000,,17.00000000,0.00064000,97534.00000000,62.00000000,97502.00000000,5822683.00000000,59.70000000
18.00000000,0.00181000,96506.00000000,174.00000000,96419.00000000,4964594.00000000,51.44000000,,18.00000000,0.00068000,97471.00000000,66.00000000,97438.00000000,5725180.00000000,58.74000000
19.00000000,0.00195000,96331.00000000,188.00000000,96238.00000000,4868175.00000000,50.54000000,,19.00000000,0.00069000,97405.00000000,68.00000000,97371.00000000,5627742.00000000,57.78000000
20.00000000,0.00209000,96144.00000000,201.00000000,96043.00000000,4771938.00000000,49.63000000,,20.00000000,0.00071000,97337.00000000,69.00000000,97303.00000000,5530371.00000000,56.82000000
21.00000000,0.00223000,95942.00000000,214.00000000,95835.00000000,4675895.00000000,48.74000000,,21.00000000,0.00073000,97269.00000000,71.00000000,97233.00000000,5433068.00000000,55.86000000
22.00000000,0.00230000,95728.00000000,220.00000000,95618.00000000,4580059.00000000,47.84000000,,22.00000000,0.00075000,97198.00000000,73.00000000,97161.00000000,5335835.00000000,54.90000000
23.00000000,0.00228000,95508.00000000,218.00000000,95399.00000000,4484441.00000000,46.95000000,,23.00000000,0.00077000,97125.00000000,74.00000000,97088.00000000,5238673.00000000,53.94000000
24.00000000,0.00220000,95290.00000000,210.00000000,95185.00000000,4389042.00000000,46.06000000,,24.00000000,0.00078000,97051.00000000,76.00000000,97013.00000000,5141585.00000000,52.98000000
25.00000000,0.00209000,95081.00000000,199.00000000,94981.00000000,4293857.00000000,45.16000000,,25.00000000,0.00081000,96975.00000000,78.00000000,96936.00000000,5044572.00000000,52.02000000
26.00000000,0.00201000,94882.00000000,190.00000000,94787.00000000,4198876.00000000,44.25000000,,26.00000000,0.00083000,96897.00000000,81.00000000,96856.00000000,4947637.00000000,51.06000000
