Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00587000,100000.00000000,587.00000000,99484.00000000,8096362.00000000,80.96000000,,0.00000000,0.00495000,100000.00000000,495.00000000,99568.00000000,8495932.00000000,84.96000000
1.00000000,0.00040000,99413.00000000,39.00000000,99394.00000000,7996877.00000000,80.44000000,,1.00000000,0.00035000,99505.00000000,34.00000000,99488.00000000,8396364.00000000,84.38000000
2.00000000,0.00026000,99374.00000000,26.00000000,99361.00000000,7897484.00000000,79.47000000,,2.00000000,0.00022000,99471.00000000,22.00000000,99460.00000000,8296876.00000000,83.41000000
3.00000000,0.00022000,99348.00000000,21.00000000,99337.00000000,7798123.00000000,78.49000000,,3.00000000,0.00016000,99449.00000000,16.00000000,99441.00000000,8197416.00000000,82.43000000
4.00000000,0.00017000,99326.00000000,16.00000000,99318.00000000,7698786.00000000,77.51000000,,4.00000000,0.00012000,99433.00000000,12.00000000,99427.00000000,8097976.00000000,81.44000000
5.00000000,0.00014000,99310.00000000,14.00000000,99303.00000000,7599468.00000000,76.52000000,,5.00000000,0.00011000,99421.00000000,11.00000000,99415.00000000,7998549.00000000,80.45000000
6.00000000,0.00013000,99296.00000000,13.00000000,99289.00000000,7500165.00000000,75.53000000,,6.00000000,0.00011000,99410.00000000,11.00000000,99404.00000000,7899134.00000000,79.46000000
7.00000000,0.00012000,99282.00000000,12.00000000,99276.00000000,7400876.00000000,74.54000000,,7.00000000,0.00010000,99399.00000000,10.00000000,99394.00000000,7799730.00000000,78.47000000
8.00000000,0.00011000,99270.00000000,11.00000000,99265.00000000,7301600.00000000,73.55000000,,8.00000000,0.00010000,99389.00000000,10.00000000,99384.00000000,7700336.00000000,77.48000000
9.00000000,0.00009000,99259.00000000,9.00000000,99255.00000000,7202335.00000000,72.56000000,,9.00000000,0.00009000,99379.00000000,9.00000000,99375.00000000,7600952.00000000,76.48000000
10.00000000,0.00007000,99251.00000000,7.00000000,99247.00000000,7103080.00000000,71.57000000,,10.00000000,0.00008000,99370.00000000,8.00000000,99366.00000000,7501577.00000000,75.49000000
11.00000000,0.00008000,99244.00000000,8.00000000,99240.00000000,7003833.00000000,70.57000000,,11.00000000,0.00008000,99362.00000000,8.00000000,99358.00000000,7402211.00000000,74.50000000
12.00000000,0.00012000,99236.00000000,12.00000000,99230.00000000,6904593.00000000,69.58000000,,12.00000000,0.00010000,99354.00000000,10.00000000,99349.00000000,7302853.00000000,73.50000000
13.00000000,0.00022000,99224.00000000,21.00000000,99213.00000000,6805363.00000000,68.59000000,,13.00000000,0.00014000,99344.00000000,13.00000000,99337.00000000,7203504.00000000,72.51000000
14.00000000,0.00035000,99203.00000000,34.00000000,99185.00000000,6706150.00000000,67.60000000,,14.00000000,0.00019000,99331.00000000,18.00000000,99321.00000000,7104167.00000000,71.52000000
15.00000000,0.00049000,99168.00000000,48.00000000,99144.00000000,6606964.00000000,66.62000000,,15.00000000,0.00024000,99312.00000000,24.00000000,99300.00000000,7004845.00000000,70.53000000
16.00000000,0.00062000,99120.00000000,61.00000000,99089.00000000,6507820.00000000,65.66000000,,16.00000000,0.00029000,99288.00000000,29.00000000,99274.00000000,6905545.00000000,69.55000000
17.00000000,0.00073000,99059.00000000,73.00000000,99022.00000000,6408731.00000000,64.70000000,,17.00000000,0.00033000,99259.00000000,33.00000000,99243.00000000,6806272.00000000,68.57000000
18.00000000,0.00082000,98986.00000000,81.00000000,98946.00000000,6309708.00000000,63.74000000,,18.00000000,0.00035000,99226.00000000,35.00000000,99209.00000000,6707029.00000000,67.59000000
19.00000000,0.00089000,98905.00000000,88.00000000,98861.00000000,6210763.00000000,62.80000000,,19.00000000,0.00035000,99192.00000000,35.00000000,99174.00000000,6607820.00000000,66.62000000
20.00000000,0.00096000,98817.00000000,94.00000000,98770.00000000,6111902.00000000,61.85000000,,20.00000000,0.00035000,99157.00000000,34.00000000,99140.00000000,6508646.00000000,65.64000000
21.00000000,0.00102000,98723.00000000,100.00000000,98673.00000000,6013132.00000000,60.91000000,,21.00000000,0.00035000,99123.00000000,34.00000000,99106.00000000,6409506.00000000,64.66000000
22.00000000,0.00104000,98622.00000000,103.00000000,98571.00000000,5914459.00000000,59.97000000,,22.00000000,0.00035000,99088.00000000,35.00000000,99071.00000000,6310400.00000000,63.68000000
23.00000000,0.00102000,98520.00000000,101.00000000,98469.00000000,5815888.00000000,59.03000000,,23.00000000,0.00035000,99054.00000000,35.00000000,99036.00000000,6211329.00000000,62.71000000
24.00000000,0.00097000,98419.00000000,96.00000000,98371.00000000,5717419.00000000,58.09000000,,24.00000000,0.00036000,99019.00000000,36.00000000,99001.00000000,6112293.00000000,61.73000000
25.00000000,0.00091000,98323.00000000,90.00000000,98278.00000000,5619048.00000000,57.15000000,,25.00000000,0.00037000,98983.00000000,36.00000000,98965.00000000,6013292.00000000,60.75000000
26.00000000,0.00086000,98233.00000000,85.00000000,98191.00000000,5520770.00000000,56.20000000,,26.00000000,0.00038000,98947.00000000,37.00000000,98928.00000000,5914327.00000000,59.77000000
27.00000000,0.00083000,98148.00000000,82.00000000,98107.00000000,5422580.00000000,55.25000000,,27.00000000,0.00039000,98909.00000000,39.00000000,98890.00000000,5815399.00000000,58.80000000
28.00000000,0.00083000,98067.00000000,81.00000000,98026.00000000,5324472.00000000,54.29000000,,28.00000000,0.00041000,98870.00000000,41.00000000,98850.00000000,5716509.00000000,57.82000000
29.00000000,0.00086000,97985.00000000,84.00000000,97943.00000000,5226446.00000000,53.34000000,,29.00000000,0.00044000,98829.00000000,44.00000000,98808.00000000,5617659.00000000,56.84000000
30.00000000,0.00089000,97901.00000000,87.00000000,97858.00000000,5128503.00000000,52.38000000,,30.00000000,0.00047000,98786.00000000,47.00000000,98762.00000000,5518852.00000000,55.87000000
