Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00173000,100000.00000000,173.00000000,99848.00000000,8170970.00000000,81.71000000,,0.00000000,0.00146000,100000.00000000,146.00000000,99872.00000000,8523314.00000000,85.23000000
1.00000000,0.00016000,99827.00000000,16.00000000,99819.00000000,8071122.00000000,80.85000000,,1.00000000,0.00013000,99854.00000000,13.00000000,99847.00000000,8423442.00000000,84.36000000
2.00000000,0.00011000,99811.00000000,11.00000000,99805.00000000,7971304.00000000,79.86000000,,2.00000000,0.00009000,99840.00000000,9.00000000,99836.00000000,8323595.00000000,83.37000000
3.00000000,0.00009000,99800.00000000,9.00000000,99796.00000000,7871498.00000000,78.87000000,,3.00000000,0.00007000,99832.00000000,6.00000000,99828.00000000,8223759.00000000,82.38000000
4.00000000,0.00007000,99791.00000000,7.00000000,99788.00000000,7771703.00000000,77.88000000,,4.00000000,0.00005000,99825.00000000,5.00000000,99823.00000000,8123931.00000000,81.38000000
5.00000000,0.00006000,99784.00000000,6.00000000,99781.00000000,7671915.00000000,76.88000000,,5.00000000,0.00005000,99820.00000000,5.00000000,99818.00000000,8024108.00000000,80.39000000
6.00000000,0.00006000,99778.00000000,6.00000000,99775.00000000,7572134.00000000,75.89000000,,6.00000000,0.00005000,99816.00000000,5.00000000,99813.00000000,7924290.00000000,79.39000000
7.00000000,0.00006000,99772.00000000,6.00000000,99769.00000000,7472359.00000000,74.89000000,,7.00000000,0.00005000,99811.00000000,5.00000000,99809.00000000,7824477.00000000,78.39000000
8.00000000,0.00005000,99766.00000000,5.00000000,99764.00000000,7372590.00000000,73.90000000,,8.00000000,0.00004000,99806.00000000,4.00000000,99804.00000000,7724669.00000000,77.40000000
9.00000000,0.00003000,99761.00000000,3.00000000,99760.00000000,7272826.00000000,72.90000000,,9.00000000,0.00004000,99802.00000000,4.00000000,99800.00000000,7624865.00000000,76.40000000
10.00000000,0.00002000,99758.00000000,2.00000000,99757.00000000,7173066.00000000,71.90000000,,10.00000000,0.00003000,99798.00000000,3.00000000,99797.00000000,7525065.00000000,75.40000000
11.00000000,0.00002000,99756.00000000,2.00000000,99755.00000000,7073309.00000000,70.91000000,,11.00000000,0.00003000,99795.00000000,3.00000000,99794.00000000,7425268.00000000,74.40000000
12.00000000,0.00005000,99754.00000000,5.00000000,99752.00000000,6973554.00000000,69.91000000,,12.00000000,0.00004000,99793.00000000,4.00000000,99791.00000000,7325474.00000000,73.41000000
13.00000000,0.00012000,99749.00000000,11.00000000,99743.00000000,6873802.00000000,68.91000000,,13.00000000,0.00007000,99789.00000000,7.00000000,99785.00000000,7225683.00000000,72.41000000
14.00000000,0.00021000,99738.00000000,20.00000000,99727.00000000,6774059.00000000,67.92000000,,14.00000000,0.00011000,99782.00000000,11.00000000,99776.00000000,7125898.00000000,71.41000000
15.00000000,0.00031000,99717.00000000,30.00000000,99702.00000000,6674331.00000000,66.93000000,,15.00000000,0.00015000,99771.00000000,15.00000000,99764.00000000,7026122.00000000,70.42000000
16.00000000,0.00040000,99687.00000000,40.00000000,99667.00000000,6574629.00000000,65.95000000,,16.00000000,0.00019000,99756.00000000,19.00000000,99746.00000000,6926358.00000000,69.43000000
17.00000000,0.00048000,99647.00000000,48.00000000,99623.00000000,6474962.00000000,64.98000000,,17.00000000,0.00022000,99737.00000000,22.00000000,99726.00000000,6826612.00000000,68.45000000
18.00000000,0.00054000,99599.00000000,54.00000000,99572.00000000,6375339.00000000,64.01000000,,18.00000000,0.00024000,99715.00000000,24.00000000,99703.00000000,6726886.00000000,67.46000000
19.00000000,0.00059000,99545.00000000,59.00000000,99516.00000000,6275766.00000000,63.04000000,,19.00000000,0.00024000,99691.00000000,24.00000000,99679.00000000,6627183.00000000,66.48000000
20.00000000,0.00064000,99487.00000000,64.00000000,99455.00000000,6176250.00000000,62.08000000,,20.00000000,0.00024000,99667.00000000,24.00000000,99656.00000000,6527503.00000000,65.49000000
21.00000000,0.00068000,99423.00000000,68.00000000,99389.00000000,6076795.00000000,61.12000000,,21.00000000,0.00024000,99644.00000000,24.00000000,99632.00000000,6427848.00000000,64.51000000
22.00000000,0.00071000,99355.00000000,70.00000000,99320.00000000,5977406.00000000,60.16000000,,22.00000000,0.00024000,99620.00000000,24.00000000,99608.00000000,6328216.00000000,63.52000000
23.00000000,0.00070000,99285.00000000,69.00000000,99250.00000000,5878086.00000000,59.20000000,,23.00000000,0.00025000,99595.00000000,25.00000000,99583.00000000,6228608.00000000,62.54000000
24.00000000,0.00067000,99215.00000000,66.00000000,99182.00000000,5778836.00000000,58.25000000,,24.00000000,0.00026000,99571.00000000,25.00000000,99558.00000000,6129025.00000000,61.55000000
25.00000000,0.00063000,99149.00000000,63.00000000,99118.00000000,5679654.00000000,57.28000000,,25.00000000,0.00026000,99545.00000000,26.00000000,99532.00000000,6029467.00000000,60.57000000
26.00000000,0.00060000,99086.00000000,60.00000000,99056.00000000,5580537.00000000,56.32000000,,26.00000000,0.00027000,99519.00000000,27.00000000,99506.00000000,5929935.00000000,59.59000000
27.00000000,0.00059000,99027.00000000,58.00000000,98998.00000000,5481480.00000000,55.35000000,,27.00000000,0.00029000,99492.00000000,28.00000000,99478.00000000,5830430.00000000,58.60000000
28.00000000,0.00059000,98969.00000000,58.00000000,98940.00000000,5382483.00000000,54.39000000,,28.00000000,0.00030000,99464.00000000,30.00000000,99449.00000000,5730952.00000000,57.62000000
29.00000000,0.00061000,98910.00000000,60.00000000,98880.00000000,5283543.00000000,53.42000000,,29.00000000,0.00033000,99434.00000000,33.00000000,99417.00000000,5631503.00000000,56.64000000
30.00000000,0.00064000,98850.00000000,63.00000000,98819.00000000,5184663.00000000,52.45000000,,30.00000000,0.00035000,99401.00000000,35.00000000,99383.00000000,5532086.00000000,55.65000000
31.00000000,0.00066000,98787.00000000,66.00000000,98755.00000000,5085844.00000000,51.48000000,,31.00000000,0.00038000,99366.00000000,38.00000000,99347.00000000,5432702.00000000,54.67000000
32.00000000,0.00070000,98722.00000000,69.00000000,98687.00000000,4987089.00000000,50.52000000,,32.00000000,0.00042000,99328.00000000,42.00000000,99307.00000000,5333355.00000000,53.69000000
33.00000000,0.00075000,98652.00000000,74.00000000,98615.00000000,4888402.00000000,49.55000000,,33.00000000,0.00046000,99286.00000000,46.00000000,99264.00000000,5234048.00000000,52.72000000
34.00000000,0.00081000,98578.00000000,80.00000000,98539.00000000,4789787.00000000,48.59000000,,34.00000000,0.00051000,99241.00000000,51.00000000,99216.00000000,5134785.00000000,51.74000000
35.00000000,0.00088000,98499.00000000,86.00000000,98456.00000000,4691248.00000000,47.63000000,,35.00000000,0.00056000,99190.00000000,56.00000000,99162.00000000,5035569.00000000,50.77000000
36.00000000,0.00095000,98413.00000000,93.00000000,98366.00000000,4592793.00000000,46.67000000,,36.00000000,0.00062000,99135.00000000,61.00000000,99104.00000000,4936407.00000000,49.80000000
37.00000000,0.00103000,98319.00000000,101.00000000,98269.00000000,4494427.00000000,45.71000000,,37.00000000,0.00068000,99073.00000000,67.00000000,99040.00000000,4837303.00000000,48.83000000
38.00000000,0.00112000,98218.00000000,110.00000000,98163.00000000,4396158.00000000,44.76000000,,38.00000000,0.00074000,99007.00000000,73.00000000,98970.00000000,4738263.00000000,47.86000000
39.00000000,0.00122000,98108.00000000,119.00000000,98049.00000000,4297995.00000000,43.81000000,,39.00000000,0.00080000,98934.00000000,79.00000000,98894.00000000,4639293.00000000,46.89000000
40.00000000,0.00132000,97989.00000000,129.00000000,97924.00000000,4199947.00000000,42.86000000,,40.00000000,0.00087000,98855.00000000,86.00000000,98812.00000000,4540399.00000000,45.93000000
41.00000000,0.00143000,97860.00000000,140.00000000,97790.00000000,4102022.00000000,41.92000000,,41.00000000,0.00094000,98769.00000000,93.00000000,98722.00000000,4441587.00000000,44.97000000
