Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.08594000,100000.00000000,8594.00000000,93479.00000000,6176546.00000000,61.77000000,,0.00000000,0.06773000,100000.00000000,6773.00000000,94964.00000000,6922257.00000000,69.22000000
1.00000000,0.01538000,91407.00000000,1406.00000000,90704.00000000,6083067.00000000,66.55000000,,1.00000000,0.01418000,93227.00000000,1322.00000000,92566.00000000,6827293.00000000,73.23000000
2.00000000,0.00752000,90001.00000000,677.00000000,89663.00000000,5992363.00000000,66.58000000,,2.00000000,0.00650000,91905.00000000,597.00000000,91606.00000000,6734727.00000000,73.28000000
3.00000000,0.00564000,89324.00000000,504.00000000,89072.00000000,5902701.00000000,66.08000000,,3.00000000,0.00521000,91308.00000000,476.00000000,91070.00000000,6643121.00000000,72.76000000
4.00000000,0.00388000,88821.00000000,345.00000000,88648.00000000,5813628.00000000,65.45000000,,4.00000000,0.00350000,90832.00000000,318.00000000,90673.00000000,6552051.00000000,72.13000000
5.00000000,0.00301000,88476.00000000,267.00000000,88342.00000000,5724980.00000000,64.71000000,,5.00000000,0.00267000,90514.00000000,242.00000000,90393.00000000,6461378.00000000,71.39000000
6.00000000,0.00263000,88209.00000000,232.00000000,88093.00000000,5636638.00000000,63.90000000,,6.00000000,0.00225000,90272.00000000,203.00000000,90171.00000000,6370985.00000000,70.58000000
7.00000000,0.00222000,87977.00000000,195.00000000,87880.00000000,5548545.00000000,63.07000000,,7.00000000,0.00178000,90069.00000000,160.00000000,89989.00000000,6280814.00000000,69.73000000
8.00000000,0.00196000,87782.00000000,172.00000000,87696.00000000,5460665.00000000,62.21000000,,8.00000000,0.00156000,89909.00000000,140.00000000,89839.00000000,6190825.00000000,68.86000000
9.00000000,0.00176000,87610.00000000,154.00000000,87533.00000000,5372969.00000000,61.33000000,,9.00000000,0.00134000,89769.00000000,120.00000000,89709.00000000,6100986.00000000,67.96000000
10.00000000,0.00153000,87457.00000000,134.00000000,87390.00000000,5285436.00000000,60.43000000,,10.00000000,0.00116000,89649.00000000,104.00000000,89597.00000000,6011277.00000000,67.05000000
11.00000000,0.00149000,87323.00000000,130.00000000,87258.00000000,5198046.00000000,59.53000000,,11.00000000,0.00117000,89545.00000000,105.00000000,89492.00000000,5921680.00000000,66.13000000
12.00000000,0.00151000,87192.00000000,132.00000000,87127.00000000,5110789.00000000,58.62000000,,12.00000000,0.00116000,89440.00000000,104.00000000,89388.00000000,5832188.00000000,65.21000000
13.00000000,0.00162000,87061.00000000,141.00000000,86990.00000000,5023662.00000000,57.70000000,,13.00000000,0.00124000,89336.00000000,111.00000000,89280.00000000,5742800.00000000,64.28000000
14.00000000,0.00182000,86920.00000000,158.00000000,86840.00000000,4936672.00000000,56.80000000,,14.00000000,0.00143000,89225.00000000,128.00000000,89161.00000000,5653519.00000000,63.36000000
15.00000000,0.00205000,86761.00000000,178.00000000,86672.00000000,4849832.00000000,55.90000000,,15.00000000,0.00161000,89097.00000000,144.00000000,89026.00000000,5564358.00000000,62.45000000
16.00000000,0.00237000,86583.00000000,205.00000000,86481.00000000,4763159.00000000,55.01000000,,16.00000000,0.00187000,88954.00000000,167.00000000,88871.00000000,5475332.00000000,61.55000000
17.00000000,0.00251000,86378.00000000,217.00000000,86270.00000000,4676678.00000000,54.14000000,,17.00000000,0.00195000,88787.00000000,173.00000000,88701.00000000,5386462.00000000,60.67000000
18.00000000,0.00233000,86161.00000000,201.00000000,86061.00000000,4590408.00000000,53.28000000,,18.00000000,0.00191000,88614.00000000,169.00000000,88530.00000000,5297761.00000000,59.78000000
19.00000000,0.00234000,85960.00000000,201.00000000,85860.00000000,4504347.00000000,52.40000000,,19.00000000,0.00187000,88446.00000000,166.00000000,88363.00000000,5209231.00000000,58.90000000
20.00000000,0.00244000,85759.00000000,209.00000000,85655.00000000,4418487.00000000,51.52000000,,20.00000000,0.00191000,88280.00000000,168.00000000,88196.00000000,5120868.00000000,58.01000000
21.00000000,0.00265000,85550.00000000,227.00000000,85436.00000000,4332833.00000000,50.65000000,,21.00000000,0.00192000,88112.00000000,169.00000000,88027.00000000,5032672.00000000,57.12000000
22.00000000,0.00287000,85323.00000000,245.00000000,85201.00000000,4247396.00000000,49.78000000,,22.00000000,0.00190000,87943.00000000,167.00000000,87859.00000000,4944645.00000000,56.23000000
23.00000000,0.00353000,85078.00000000,300.00000000,84928.00000000,4162196.00000000,48.92000000,,23.00000000,0.00190000,87776.00000000,167.00000000,87692.00000000,4856786.00000000,55.33000000
24.00000000,0.00369000,84778.00000000,313.00000000,84622.00000000,4077267.00000000,48.09000000,,24.00000000,0.00182000,87609.00000000,159.00000000,87530.00000000,4769093.00000000,54.44000000
25.00000000,0.00359000,84466.00000000,304.00000000,84314.00000000,3992645.00000000,47.27000000,,25.00000000,0.00171000,87450.00000000,149.00000000,87375.00000000,4681564.00000000,53.53000000
26.00000000,0.00231000,84162.00000000,195.00000000,84065.00000000,3908331.00000000,46.44000000,,26.00000000,0.00163000,87301.00000000,142.00000000,87230.00000000,4594188.00000000,52.62000000
