Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.06495000,100000.00000000,6495.00000000,94826.00000000,6608935.00000000,66.09000000,,0.00000000,0.05179000,100000.00000000,5179.00000000,95945.00000000,7284649.00000000,72.85000000
1.00000000,0.01013000,93505.00000000,947.00000000,93031.00000000,6514109.00000000,69.67000000,,1.00000000,0.00908000,94821.00000000,861.00000000,94391.00000000,7188704.00000000,75.81000000
2.00000000,0.00467000,92558.00000000,432.00000000,92341.00000000,6421078.00000000,69.37000000,,2.00000000,0.00409000,93960.00000000,384.00000000,93768.00000000,7094313.00000000,75.50000000
3.00000000,0.00341000,92125.00000000,314.00000000,91968.00000000,6328737.00000000,68.70000000,,3.00000000,0.00303000,93577.00000000,284.00000000,93435.00000000,7000544.00000000,74.81000000
4.00000000,0.00293000,91811.00000000,269.00000000,91676.00000000,6236769.00000000,67.93000000,,4.00000000,0.00261000,93293.00000000,243.00000000,93171.00000000,6907110.00000000,74.04000000
5.00000000,0.00222000,91542.00000000,203.00000000,91440.00000000,6145092.00000000,67.13000000,,5.00000000,0.00195000,93049.00000000,181.00000000,92959.00000000,6813939.00000000,73.23000000
6.00000000,0.00191000,91338.00000000,175.00000000,91251.00000000,6053652.00000000,66.28000000,,6.00000000,0.00157000,92868.00000000,146.00000000,92795.00000000,6720980.00000000,72.37000000
7.00000000,0.00157000,91164.00000000,143.00000000,91092.00000000,5962401.00000000,65.40000000,,7.00000000,0.00122000,92723.00000000,113.00000000,92666.00000000,6628184.00000000,71.48000000
8.00000000,0.00124000,91021.00000000,113.00000000,90964.00000000,5871309.00000000,64.51000000,,8.00000000,0.00096000,92609.00000000,89.00000000,92565.00000000,6535518.00000000,70.57000000
9.00000000,0.00107000,90908.00000000,98.00000000,90859.00000000,5780345.00000000,63.58000000,,9.00000000,0.00076000,92520.00000000,70.00000000,92485.00000000,6442954.00000000,69.64000000
10.00000000,0.00102000,90811.00000000,93.00000000,90764.00000000,5689485.00000000,62.65000000,,10.00000000,0.00073000,92450.00000000,67.00000000,92416.00000000,6350469.00000000,68.69000000
