Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.00147000,100000.00000000,147.00000000,99871.00000000,8241071.00000000,82.41000000,,0.00000000,0.00124000,100000.00000000,124.00000000,99892.00000000,8583030.00000000,85.83000000
1.00000000,0.00014000,99853.00000000,14.00000000,99846.00000000,8141200.00000000,81.53000000,,1.00000000,0.00012000,99876.00000000,12.00000000,99870.00000000,8483138.00000000,84.94000000
2.00000000,0.00009000,99840.00000000,9.00000000,99835.00000000,8041354.00000000,80.54000000,,2.00000000,0.00008000,99865.00000000,8.00000000,99861.00000000,8383267.00000000,83.95000000
3.00000000,0.00008000,99830.00000000,8.00000000,99826.00000000,7941519.00000000,79.55000000,,3.00000000,0.00006000,99857.00000000,6.00000000,99854.00000000,8283407.00000000,82.95000000
4.00000000,0.00006000,99822.00000000,6.00000000,99819.00000000,7841693.00000000,78.56000000,,4.00000000,0.00004000,99851.00000000,4.00000000,99849.00000000,8183553.00000000,81.96000000
5.00000000,0.00006000,99816.00000000,6.00000000,99813.00000000,7741873.00000000,77.56000000,,5.00000000,0.00004000,99847.00000000,4.00000000,99845.00000000,8083704.00000000,80.96000000
6.00000000,0.00005000,99811.00000000,5.00000000,99808.00000000,7642060.00000000,76.57000000,,6.00000000,0.00004000,99843.00000000,4.00000000,99840.00000000,7983859.00000000,79.96000000
7.00000000,0.00005000,99805.00000000,5.00000000,99803.00000000,7542252.00000000,75.57000000,,7.00000000,0.00004000,99838.00000000,4.00000000,99836.00000000,7884019.00000000,78.97000000
8.00000000,0.00004000,99800.00000000,4.00000000,99798.00000000,7442449.00000000,74.57000000,,8.00000000,0.00004000,99834.00000000,4.00000000,99832.00000000,7784183.00000000,77.97000000
9.00000000,0.00003000,99796.00000000,3.00000000,99795.00000000,7342651.00000000,73.58000000,,9.00000000,0.00003000,99830.00000000,3.00000000,99829.00000000,7684351.00000000,76.97000000
10.00000000,0.00002000,99793.00000000,1.00000000,99792.00000000,7242857.00000000,72.58000000,,10.00000000,0.00003000,99827.00000000,2.00000000,99826.00000000,7584522.00000000,75.98000000
11.00000000,0.00002000,99792.00000000,2.00000000,99791.00000000,7143064.00000000,71.58000000,,11.00000000,0.00002000,99825.00000000,2.00000000,99823.00000000,7484696.00000000,74.98000000
12.00000000,0.00004000,99790.00000000,4.00000000,99788.00000000,7043273.00000000,70.58000000,,12.00000000,0.00003000,99822.00000000,3.00000000,99821.00000000,7384873.00000000,73.98000000
