Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.08594000,100000.00000000,8594.00000000,93479.00000000,5450851.00000000,54.51000000,,0.00000000,0.06773000,100000.00000000,6773.00000000,94964.00000000,5626909.00000000,56.27000000
1.00000000,0.01885000,91407.00000000,1723.00000000,90545.00000000,5357372.00000000,58.61000000,,1.00000000,0.01774000,93227.00000000,1653.00000000,92400.00000000,5531945.00000000,59.34000000
2.00000000,0.00979000,89684.00000000,878.00000000,89245.00000000,5266827.00000000,58.73000000,,2.00000000,0.00882000,91573.00000000,808.00000000,91169.00000000,5439545.00000000,59.40000000
3.00000000,0.00682000,88805.00000000,606.00000000,88503.00000000,5177583.00000000,58.30000000,,3.00000000,0.00642000,90765.00000000,582.00000000,90474.00000000,5348375.00000000,58.93000000
4.00000000,0.00546000,88200.00000000,481.00000000,87959.00000000,5089080.00000000,57.70000000,,4.00000000,0.00513000,90183.00000000,463.00000000,89952.00000000,5257901.00000000,58.30000000
5.00000000,0.00438000,87718.00000000,384.00000000,87526.00000000,5001121.00000000,57.01000000,,5.00000000,0.00404000,89720.00000000,362.00000000,89539.00000000,5167950.00000000,57.60000000
6.00000000,0.00354000,87334.00000000,309.00000000,87180.00000000,4913595.00000000,56.26000000,,6.00000000,0.00318000,89358.00000000,285.00000000,89216.00000000,5078411.00000000,56.83000000
7.00000000,0.00292000,87025.00000000,254.00000000,86898.00000000,4826415.00000000,55.46000000,,7.00000000,0.00256000,89073.00000000,228.00000000,88960.00000000,4989195.00000000,56.01000000
8.00000000,0.00249000,86772.00000000,216.00000000,86663.00000000,4739516.00000000,54.62000000,,8.00000000,0.00214000,88846.00000000,190.00000000,88751.00000000,4900236.00000000,55.15000000
9.00000000,0.00225000,86555.00000000,195.00000000,86458.00000000,4652853.00000000,53.76000000,,9.00000000,0.00191000,88656.00000000,169.00000000,88572.00000000,4811485.00000000,54.27000000
10.00000000,0.00216000,86361.00000000,186.00000000,86267.00000000,4566395.00000000,52.88000000,,10.00000000,0.00184000,88487.00000000,163.00000000,88405.00000000,4722913.00000000,53.37000000
11.00000000,0.00220000,86174.00000000,190.00000000,86079.00000000,4480127.00000000,51.99000000,,11.00000000,0.00191000,88324.00000000,169.00000000,88239.00000000,4634508.00000000,52.47000000
