"","File with ten worksheets.  All worksheets have tables with row headers in column A and column headers in rows 4 through 5.","","","","","","","","","","","",""
"1","Resident Population plus Armed Forces Overseas--Estimates by Age, Sex, and Race:  July 1, 1961","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2","Age","All races","NaN","NaN","White","NaN","NaN","Black","NaN","NaN","Other races","NaN","NaN"
"3","NaN","Total","Male","Female","Total","Male","Female","Total","Male","Female","Total","Male","Female"
"4","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"5","All ages","183691481","90739919","92951562","162533035","80441245","82091790","19437319","9400167","10037152","1721127","898507","822620"
"6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"7","0","4172988","2120745","2052243","3547432","1809250","1738182","571448","284425","287023","54108","27070","27038"
"8","1","4084896","2076112","2008784","3484227","1776586","1707641","552029","274800","277229","48640","24726","23914"
"9","2","4057693","2060740","1996953","3460464","1762206","1698258","551047","275090","275957","46182","23444","22738"
"10","3","4080156","2072791","2007365","3494499","1779975","1714524","539983","269648","270335","45674","23168","22506"
"11","4","4126537","2101704","2024833","3530371","1802721","1727650","550041","275498","274543","46125","23485","22640"
"12","5","3998349","2033241","1965108","3415990","1741624","1674366","534355","267244","267111","48004","24373","23631"
"13","6","3925679","1995161","1930518","3362920","1714285","1648635","518491","258434","260057","44268","22442","21826"
"14","7","3890068","1976010","1914058","3339237","1700822","1638415","508296","253584","254712","42535","21604","20931"
"15","8","3726338","1896372","1829966","3218342","1641357","1576985","468811","235008","233803","39185","20007","19178"
"16","9","3655512","1862350","1793162","3158330","1613956","1544374","458865","228943","229922","38317","19451","18866"
"17","10","3614497","1838136","1776361","3109076","1585461","1523615","467248","233340","233908","38173","19335","18838"
"18","11","3476571","1767977","1708594","2999354","1529301","1470053","440380","219995","220385","36837","18681","18156"
"19","12","3495250","1777071","1718179","3026811","1542261","1484550","432444","216493","215951","35995","18317","17678"
"20","13","3434732","1744484","1690248","3003946","1528911","1475035","397864","198796","199068","32922","16777","16145"
"21","14","3814413","1937105","1877308","3383442","1721726","1661716","397393","198233","199160","33578","17146","16432"
"22","15","2734077","1388842","1345235","2390245","1217562","1172683","316742","157576","159166","27090","13704","13386"
"23","16","2721876","1379237","1342639","2378607","1208790","1169817","317173","157098","160075","26096","13349","12747"
"24","17","2781674","1404804","1376870","2438281","1233616","1204665","316926","157490","159436","26467","13698","12769"
"25","18","2975853","1506859","1468994","2645805","1342633","1303172","303942","150667","153275","26106","13559","12547"
"26","19","2545669","1284281","1261388","2242450","1135489","1106961","278543","136087","142456","24676","12705","11971"
"27","20","2452277","1235048","1217229","2146466","1086929","1059537","280481","134727","145754","25330","13392","11938"
"28","21","2315777","1159685","1156092","2030110","1022718","1007392","261387","124485","136902","24280","12482","11798"
