Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.14596000,100000.00000000,14596.00000000,90026.00000000,4640595.00000000,46.41000000,,0.00000000,0.11969000,100000.00000000,11969.00000000,92047.00000000,4895684.00000000,48.96000000
1.00000000,0.03814000,85404.00000000,3257.00000000,83776.00000000,4550569.00000000,53.28000000,,1.00000000,0.03617000,88031.00000000,3184.00000000,86438.00000000,4803637.00000000,54.57000000
2.00000000,0.01958000,82147.00000000,1608.00000000,81343.00000000,4466793.00000000,54.38000000,,2.00000000,0.01782000,84846.00000000,1512.00000000,84090.00000000,4717198.00000000,55.60000000
3.00000000,0.01353000,80539.00000000,1090.00000000,79994.00000000,4385450.00000000,54.45000000,,3.00000000,0.01292000,83334.00000000,1077.00000000,82796.00000000,4633108.00000000,55.60000000
4.00000000,0.01080000,79449.00000000,858.00000000,79020.00000000,4305456.00000000,54.19000000,,4.00000000,0.01031000,82258.00000000,848.00000000,81834.00000000,4550312.00000000,55.32000000
5.00000000,0.00794000,78591.00000000,624.00000000,78279.00000000,4226436.00000000,53.78000000,,5.00000000,0.00761000,81409.00000000,620.00000000,81100.00000000,4468478.00000000,54.89000000
6.00000000,0.00570000,77967.00000000,444.00000000,77745.00000000,4148156.00000000,53.20000000,,6.00000000,0.00550000,80790.00000000,444.00000000,80568.00000000,4387379.00000000,54.31000000
7.00000000,0.00407000,77523.00000000,316.00000000,77365.00000000,4070411.00000000,52.51000000,,7.00000000,0.00399000,80346.00000000,320.00000000,80185.00000000,4306811.00000000,53.60000000
8.00000000,0.00305000,77207.00000000,235.00000000,77090.00000000,3993046.00000000,51.72000000,,8.00000000,0.00306000,80025.00000000,245.00000000,79903.00000000,4226626.00000000,52.82000000
9.00000000,0.00256000,76972.00000000,197.00000000,76874.00000000,3915956.00000000,50.87000000,,9.00000000,0.00265000,79781.00000000,211.00000000,79675.00000000,4146723.00000000,51.98000000
10.00000000,0.00248000,76776.00000000,191.00000000,76680.00000000,3839082.00000000,50.00000000,,10.00000000,0.00264000,79569.00000000,210.00000000,79464.00000000,4067048.00000000,51.11000000
11.00000000,0.00267000,76585.00000000,204.00000000,76483.00000000,3762402.00000000,49.13000000,,11.00000000,0.00287000,79359.00000000,228.00000000,79246.00000000,3987583.00000000,50.25000000
12.00000000,0.00294000,76381.00000000,224.00000000,76268.00000000,3685919.00000000,48.26000000,,12.00000000,0.00314000,79132.00000000,248.00000000,79008.00000000,3908338.00000000,49.39000000
13.00000000,0.00315000,76156.00000000,240.00000000,76036.00000000,3609650.00000000,47.40000000,,13.00000000,0.00332000,78883.00000000,262.00000000,78752.00000000,3829330.00000000,48.54000000
14.00000000,0.00336000,75916.00000000,255.00000000,75789.00000000,3533614.00000000,46.55000000,,14.00000000,0.00346000,78621.00000000,272.00000000,78485.00000000,3750578.00000000,47.70000000
