UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2015,10,4123732,2105342,2018390,1543767,1470038,308823,300286,33641,32864,108484,107490,6149,6020,104478,101692,1639372,1562923,363180,353757,56349,54830,147242,144709,13743,13376,1584849,1518599,1093863,1038304,282032,274498,17999,17606,102938,102248,4178,4188,83839,81755,1170915,1113235,326571,318413,32926,32028,135469,133577,9795,9683,520493,499791,449904,431734,26791,25788,15642,15258,5546,5242,1971,1832,20639,19937,468457,449688,36609,35344,23423,22802,11773,11132,3948,3693
R,8,2015,11,4127026,2105040,2021986,1550505,1479211,306247,298105,32768,32061,108758,108641,5954,5723,100808,98245,1642700,1569041,357988,349074,55024,53801,146419,144827,13429,12950,1598193,1531516,1111079,1054456,280578,273214,17897,17306,103316,103476,4119,3974,81204,79090,1185662,1127010,323056,315133,32759,31886,135031,133916,9716,9325,506847,490470,439426,424755,25669,24891,14871,14755,5442,5165,1835,1749,19604,19155,457038,442031,34932,33941,22265,21915,11388,10911,3713,3625
R,8,2015,12,4103562,2092097,2011465,1544739,1475003,304518,297017,32391,31530,108301,108302,5860,5651,96288,93962,1632592,1560846,353723,345127,54335,53019,143939,143021,13144,12546,1595127,1528893,1113479,1056120,279336,272896,17620,17026,103027,103200,4051,3957,77614,75694,1184579,1125565,319829,312474,32329,31490,133040,132370,9486,9166,496970,482572,431260,418883,25182,24121,14771,14504,5274,5102,1809,1694,18674,18268,448013,435281,33894,32653,22006,21529,10899,10651,3658,3380
R,8,2015,13,4093006,2087152,2005854,1541919,1472293,310096,302065,32427,31272,104611,103656,5719,5578,92380,90990,1626155,1555064,357139,349005,54101,52868,138456,136462,12712,12372,1595696,1529555,1114603,1058247,285352,278119,17847,17173,99535,98795,4005,3901,74354,73320,1182654,1125259,324124,316792,32357,31742,127927,126323,9295,9032,491456,476299,427316,414046,24744,23946,14580,14099,5076,4861,1714,1677,18026,17670,443501,429805,33015,32213,21744,21126,10529,10139,3417,3340
R,8,2015,14,4179301,2132941,2046360,1573682,1501912,320777,311356,32488,31611,107667,105962,5730,5679,92597,89840,1657862,1583722,367859,357386,54702,53150,141508,138365,12776,12533,1639565,1569254,1144276,1086484,295896,287630,18167,17601,102654,101173,4045,3953,74527,72413,1212199,1152671,334607,325619,33270,32231,131130,128444,9337,9125,493376,477106,429406,415428,24881,23726,14321,14010,5013,4789,1685,1726,18070,17427,445663,431051,33252,31767,21432,20919,10378,9921,3439,3408
R,8,2015,15,4249876,2172637,2077239,1603244,1523825,331950,321316,33491,32212,106800,105263,5947,5648,91205,88975,1686300,1604463,378108,367102,56171,54204,139518,136889,12858,12442,1676369,1600318,1170802,1108691,307067,297350,18910,18044,101794,100467,4236,4013,73560,71753,1237985,1173936,345098,335101,34362,33150,129415,127019,9485,9142,496268,476921,432442,415134,24883,23966,14581,14168,5006,4796,1711,1635,17645,17222,448315,430527,33010,32001,21809,21054,10103,9870,3373,3300
R,8,2015,16,4188067,2141552,2046515,1586977,1508653,324500,313870,32509,31562,103092,101087,5855,5398,88619,85945,1667482,1586495,369084,357820,54878,53512,134704,131289,12898,12010,1659695,1583618,1166952,1105415,300275,290700,18511,17929,98156,96349,4168,3860,71633,69365,1232251,1168414,337139,327102,34015,33171,124747,121599,9522,8886,481857,462897,420025,403238,24225,23170,13998,13633,4936,4738,1687,1538,16986,16580,435231,418081,31945,30718,20863,20341,9957,9690,3376,3124
R,8,2015,17,4198741,2147225,2051516,1589650,1509523,326937,316672,32535,31590,106201,104515,5824,5472,86078,83744,1667572,1585509,369932,359003,54761,53336,136716,133774,12555,11843,1668111,1594121,1171383,1110625,303114,293937,18473,18038,101357,99751,4196,3912,69588,67858,1234551,1172398,338704,329052,33887,33300,127069,124355,9375,8789,479114,457395,418267,398898,23823,22735,14062,13552,4844,4764,1628,1560,16490,15886,433021,413111,31228,29951,20874,20036,9647,9419,3180,3054
R,8,2015,18,4214072,2154268,2059804,1595871,1515966,325985,316806,32270,31162,111101,109057,5740,5396,83301,81417,1671308,1589514,366770,357328,54414,53036,140978,137648,12294,11776,1675373,1605492,1177369,1119159,302363,294591,18269,17801,106284,104373,4115,3892,66973,65676,1238217,1178588,335800,328019,33608,33123,131433,128437,9129,8777,478895,454312,418502,396807,23622,22215,14001,13361,4817,4684,1625,1504,16328,15741,433091,410926,30970,29309,20806,19913,9545,9211,3165,2999
R,8,2015,19,4259405,2182072,2077333,1618117,1528826,327136,318653,32566,30908,116351,113962,5919,5566,81983,79418,1692235,1600446,366513,357587,54971,52775,145924,142195,12460,11987,1700863,1623366,1196911,1131671,303755,296735,18465,17640,111587,109248,4254,4001,65891,64071,1256637,1189598,336028,328781,33946,32955,136585,133035,9303,9008,481209,453967,421206,397155,23381,21918,14101,13268,4764,4714,1665,1565,16092,15347,435598,410848,30485,28806,21025,19820,9339,9160,3157,2979
R,8,2015,20,4360076,2238471,2121605,1653092,1556388,345445,333210,33324,31630,119959,116557,6024,5896,80627,77924,1725496,1626222,383661,371253,56083,53621,149121,144150,12764,12391,1748203,1662029,1223611,1154298,321360,310558,19057,18177,115048,111896,4328,4246,64799,62854,1281843,1210757,352562,341743,35024,33797,139809,135156,9553,9314,490268,459576,429481,402090,24085,22652,14267,13453,4911,4661,1696,1650,15828,15070,443653,415465,31099,29510,21059,19824,9312,8994,3211,3077
R,8,2015,21,4444094,2283243,2160851,1677710,1576521,361633,348889,33988,32406,125466,120203,6146,6076,78300,76756,1747633,1644989,397884,385591,56934,54991,154013,147405,13007,12598,1787972,1699280,1243129,1172644,337278,326025,19653,18746,120671,115544,4480,4431,62761,61890,1299197,1227913,366772,356125,35819,34892,144835,138501,9822,9508,495271,461571,434581,403877,24355,22864,14335,13660,4795,4659,1666,1645,15539,14866,448436,417076,31112,29466,21115,20099,9178,8904,3185,3090
R,8,2015,22,4527005,2330041,2196964,1706930,1598296,374938,359292,35387,33275,131170,125957,6511,6141,75105,74003,1773788,1664042,408884,393910,58044,55915,158854,152313,13153,12594,1829274,1734788,1267594,1193608,349958,336307,20432,19596,126382,121239,4706,4495,60202,59543,1321244,1246574,377434,364461,36417,35800,149948,143596,9923,9533,500767,462176,439336,404688,24980,22985,14955,13679,4788,4718,1805,1646,14903,14460,452544,417468,31450,29449,21627,20115,8906,8717,3230,3061
R,8,2015,23,4642077,2384065,2258012,1746740,1641694,381140,367818,37049,34039,138953,134778,6817,6366,73366,73317,1811639,1706452,413011,400971,60068,56598,166416,161881,13528,13017,1875804,1789291,1301313,1231939,355700,343766,21406,20194,133998,129891,4900,4650,58487,58851,1353035,1283988,381128,370516,37688,36349,157410,152900,10188,9786,508261,468721,445427,409755,25440,24052,15643,13845,4955,4887,1917,1716,14879,14466,458604,422464,31883,30455,22380,20249,9006,8981,3340,3231
R,8,2015,24,4734841,2416608,2318233,1770422,1681580,383220,376974,37222,33733,148431,147039,7610,6770,69703,72137,1831196,1744531,412746,409432,59129,55731,175596,174677,14596,13737,1912985,1854368,1330817,1278246,357051,351748,21303,20090,143108,141714,5570,4988,55136,57582,1378776,1328444,380344,377680,36643,35656,166193,165146,11058,10511,503623,463865,439605,403334,26169,25226,15919,13643,5323,5325,2040,1782,14567,14555,452420,416087,32402,31752,22486,20075,9403,9531,3538,3226
R,8,2015,25,4740372,2413348,2327024,1776067,1690304,375042,373805,36497,33032,152859,154617,7801,7044,65082,68222,1832883,1749989,401819,403786,57116,54264,178761,180733,14338,13567,1913298,1870824,1339041,1293600,349209,348500,20590,19746,147506,149463,5624,5227,51328,54288,1383727,1341002,370111,372249,35003,34698,169570,171731,10750,10388,500050,456200,437026,396704,25833,25305,15907,13286,5353,5154,2177,1817,13754,13934,449156,408987,31708,31537,22113,19566,9191,9002,3588,3179
R,8,2015,26,4557939,2318529,2239410,1713309,1625724,349942,353428,34703,31239,152984,159052,7571,6704,60020,63263,1765678,1680824,374150,380749,54153,50925,176756,183801,13605,12919,1842490,1808757,1297036,1250867,325606,329544,19377,18644,147974,154053,5504,5031,46993,50618,1337946,1294811,344192,351247,32792,32633,168257,175317,10301,9988,476039,430653,416273,374857,24336,23884,15326,12595,5010,4999,2067,1673,13027,12645,427732,386013,29958,29502,21361,18292,8499,8484,3304,2931
R,8,2015,27,4456241,2262041,2194200,1687043,1605135,326889,333710,34038,30437,149923,158176,7473,6675,56675,60067,1736292,1657514,349150,359290,52352,49214,172864,181872,13378,12614,1787395,1768852,1270724,1234479,303642,310479,18646,17831,145141,153407,5359,4995,43883,47661,1308735,1275999,320458,330427,31003,31042,164677,173684,9982,9747,474646,425348,416319,370656,23247,23231,15392,12606,4782,4769,2114,1680,12792,12406,427557,381515,28692,28863,21349,18172,8187,8188,3396,2867
R,8,2015,28,4366483,2215881,2150602,1665243,1579916,310510,320214,32740,29380,146874,156703,7397,6552,53117,57837,1711376,1630341,331271,344566,50370,47898,168260,179502,12938,12219,1749309,1731616,1254817,1214264,288395,297689,17763,17176,142167,152111,5249,4851,40918,45525,1290157,1253839,303922,316504,29662,30077,160384,171649,9657,9359,466572,418986,410426,365652,22115,22525,14977,12204,4707,4592,2148,1701,12199,12312,421219,376502,27349,28062,20708,17821,7876,7853,3281,2860
R,8,2015,29,4382437,2221395,2161042,1678436,1595247,303009,315934,32565,29409,148137,158633,7457,6659,51791,55160,1723412,1643028,322661,338765,49923,47630,169099,180326,13026,12247,1749687,1740197,1263127,1227347,280827,293381,17222,16938,143467,154140,5274,5013,39770,43378,1297533,1264788,295333,310981,28903,29779,161269,172652,9677,9485,471708,420845,415309,367900,22182,22553,15343,12471,4670,4493,2183,1646,12021,11782,425879,378240,27328,27784,21020,17851,7830,7674,3349,2762
R,8,2015,30,4418259,2232737,2185522,1692467,1615483,300449,316669,32213,29349,149959,162808,7362,6656,50287,54557,1736079,1662849,319173,338487,49498,47588,170308,184649,12806,12271,1757137,1760043,1273318,1243196,278393,294013,16788,16879,145376,158296,5157,5028,38105,42631,1306139,1280059,291968,310472,28252,29674,162622,176995,9444,9522,475600,425479,419149,372287,22056,22656,15425,12470,4583,4512,2205,1628,12182,11926,429940,382790,27205,28015,21246,17914,7686,7654,3362,2749
R,8,2015,31,4294324,2161062,2133262,1639413,1576940,285908,305922,31476,28672,149069,162745,7023,6413,48173,52570,1681118,1622439,303603,326392,48225,46649,168713,184107,12313,11957,1700685,1714665,1233695,1210166,264639,284102,16392,16379,144507,158393,4973,4756,36479,40869,1265078,1245414,277398,299401,27543,28941,161148,176577,9132,9171,460377,418597,405718,366774,21269,21820,15084,12293,4562,4352,2050,1657,11694,11701,416040,377025,26205,26991,20682,17708,7565,7530,3181,2786
R,8,2015,32,4333152,2176268,2156884,1655117,1595433,286168,308667,31778,29029,147980,164712,7062,6539,48163,52504,1696808,1640736,303762,328975,48649,47355,167539,185846,12327,12124,1710944,1731477,1244624,1223147,264921,286014,16396,16478,143459,160269,5024,4864,36520,40705,1275996,1258084,277526,301151,27738,29252,160023,178289,9187,9313,465324,425407,410493,372286,21247,22653,15382,12551,4521,4443,2038,1675,11643,11799,420812,382652,26236,27824,20911,18103,7516,7557,3140,2811
R,8,2015,33,4347918,2179216,2168702,1660406,1605124,285413,310716,31256,28585,147931,166276,7121,6493,47089,51508,1701123,1649504,302499,330859,48148,46849,166810,186670,12364,11957,1711583,1737249,1247647,1226776,264083,288113,16139,15977,143327,161657,5020,4763,35367,39963,1277983,1261030,276230,303161,27401,28796,159154,178999,9156,9138,467633,431453,412759,378348,21330,22603,15117,12608,4604,4619,2101,1730,11722,11545,423140,388474,26269,27698,20747,18053,7656,7671,3208,2819
R,8,2015,34,4294161,2148231,2145930,1642719,1591574,281034,308100,30232,28466,141260,161404,6880,6064,46106,50322,1682398,1634995,297758,327907,46960,46394,159681,181046,12014,11407,1689841,1719772,1237524,1217769,260517,285866,15457,16022,136714,156917,4855,4424,34774,38774,1267229,1251029,272434,300489,26695,28516,152262,173627,8902,8707,458390,426158,405195,373805,20517,22234,14775,12444,4546,4487,2025,1640,11332,11548,415169,383966,25324,27418,20265,17878,7419,7419,3112,2700
R,8,2015,35,4382808,2200402,2182406,1678290,1612994,293665,320277,31296,28844,144010,163664,7066,6345,46075,50282,1718001,1656291,310356,340025,48421,47020,162198,183193,12254,11766,1722915,1746362,1256222,1229912,272365,297725,15892,16174,139290,159174,4890,4700,34256,38677,1285481,1262951,284059,312260,27293,28921,154423,175730,8991,9055,477487,436044,422068,383082,21300,22552,15404,12670,4720,4490,2176,1645,11819,11605,432520,393340,26297,27765,21128,18099,7775,7463,3263,2711
R,8,2015,36,4136228,2067992,2068236,1579366,1529012,273468,302501,28967,26862,137466,157280,6242,5826,42483,46755,1615985,1569175,288736,320674,44771,43901,154179,175547,11034,10767,1628992,1657905,1190747,1168711,254012,281214,14968,14918,133216,153091,4340,4269,31709,35702,1217821,1199167,264727,294345,25499,26785,147259,168548,8109,8229,439000,410331,388619,360301,19456,21287,13999,11944,4250,4189,1902,1557,10774,11053,398164,370008,24009,26329,19272,17116,6920,6999,2925,2538
R,8,2015,37,4030214,2011274,2018940,1541533,1498093,261942,291039,27952,26487,133116,152835,6036,5538,40695,44948,1576439,1536588,276402,308268,43310,43254,149273,170392,10415,10219,1579393,1612378,1158218,1140384,243301,270512,14364,14631,128961,148594,4297,4061,30252,34196,1183856,1169422,253415,282896,24615,26279,142470,163484,7744,7824,431881,406562,383315,357709,18641,20527,13588,11856,4155,4241,1739,1477,10443,10752,392583,367166,22987,25372,18695,16975,6803,6908,2671,2395
R,8,2015,38,4001700,1991431,2010269,1527906,1492662,257816,289011,28102,26300,132358,153026,5938,5556,39311,43714,1561708,1529922,271584,305574,43196,42853,147851,170205,10271,10236,1564690,1603040,1148825,1133123,239811,268776,14622,14886,128086,148877,4184,4039,29162,33339,1173603,1161295,249278,280713,24784,26493,141016,163380,7579,7764,426741,407229,379081,359539,18005,20235,13480,11414,4272,4149,1754,1517,10149,10375,388105,368627,22306,24861,18412,16360,6835,6825,2692,2472
R,8,2015,39,3873529,1927329,1946200,1475679,1445423,247282,276839,27126,25319,133914,152386,5549,5271,37779,40962,1508163,1480255,260095,292111,41723,41022,149037,168623,9779,9623,1510011,1545513,1104318,1090763,229809,257285,13984,14026,129862,148307,3976,3861,28062,31271,1128163,1117098,238537,268254,23785,25068,142615,162058,7316,7369,417318,400687,371361,354660,17473,19554,13142,11293,4052,4079,1573,1410,9717,9691,380000,363157,21558,23857,17938,15954,6422,6565,2463,2254
R,8,2015,40,3979121,1983589,1995532,1522904,1485328,253244,283326,27084,25741,138777,156383,5637,5097,35943,39657,1553514,1519024,265379,297786,41207,41052,153184,172235,9663,9233,1562497,1592721,1146202,1127131,236374,264499,13950,14389,134769,152433,4078,3765,27124,30504,1169029,1152798,244880,274888,23618,25227,147047,166006,7319,7094,421092,402811,376702,358197,16870,18827,13134,11352,4008,3950,1559,1332,8819,9153,384485,366226,20499,22898,17589,15825,6137,6229,2344,2139
R,8,2015,41,3881813,1928219,1953594,1481216,1455558,244772,276069,26428,24920,136422,154260,5154,4982,34227,37805,1510316,1487464,256181,289790,40113,39819,150099,169291,9024,8995,1524685,1562166,1119260,1106270,229133,258235,13709,14078,132778,150523,3760,3698,26045,29362,1141173,1130774,237171,268286,23184,24810,144518,163475,6897,6943,403534,391428,361956,349288,15639,17834,12719,10842,3644,3737,1394,1284,8182,8443,369143,356690,19010,21504,16929,15009,5581,5816,2127,2052
R,8,2015,42,3914331,1937449,1976882,1487760,1472307,249011,282335,25900,25100,136062,155038,5019,4918,33697,37184,1516322,1503617,259953,295692,39540,39994,149624,169834,8780,8842,1544094,1591267,1134528,1127990,233881,264928,13709,14361,132504,151287,3679,3682,25793,29019,1156141,1152147,241569,274734,23295,25267,144217,164052,6730,6871,393355,385615,353232,344317,15130,17407,12191,10739,3558,3751,1340,1236,7904,8165,360181,351470,18384,20958,16245,14727,5407,5782,2050,1971
R,8,2015,43,4083328,2023387,2059941,1563746,1545361,258535,291888,26433,25119,136154,155514,5003,4864,33516,37195,1592020,1576686,269212,304961,40513,40521,149392,170037,8784,8824,1632924,1677080,1212816,1203108,243688,274788,14248,14595,132540,151857,3680,3625,25952,29107,1234434,1227342,251358,284357,24404,25940,143990,164473,6750,6872,390463,382861,350930,342253,14847,17100,12185,10524,3614,3657,1323,1239,7564,8088,357586,349344,17854,20604,16109,14581,5402,5564,2034,1952
R,8,2015,44,4315072,2137155,2177917,1670425,1652389,267887,304962,26717,26004,132838,151635,4992,4910,34296,38017,1699424,1684400,278717,318185,41431,42135,146172,166109,8959,9120,1750168,1797621,1322502,1312829,253207,287882,14843,15239,129203,148001,3655,3680,26758,29990,1344896,1337820,260973,297640,25631,27386,140744,160513,6899,7154,386987,380296,347923,339560,14680,17080,11874,10765,3635,3634,1337,1230,7538,8027,354528,346580,17744,20545,15800,14749,5428,5596,2060,1966
R,8,2015,45,4394115,2183750,2210365,1711950,1685569,272187,304089,27023,25840,133570,152456,5108,5057,33912,37354,1740580,1716814,282857,316956,41779,42028,146458,166680,9136,9295,1794514,1835732,1362099,1350653,257330,287537,14880,15485,129977,148760,3795,3840,26433,29457,1384144,1375036,265021,297068,25729,27650,141084,160985,7124,7346,389236,374633,349851,334916,14857,16552,12143,10355,3593,3696,1313,1217,7479,7897,356436,341778,17836,19888,16050,14378,5374,5695,2012,1949
R,8,2015,46,4182720,2076425,2106295,1635560,1615753,252949,283393,25585,24573,126133,143460,4740,4723,31458,34393,1662191,1644568,262447,294814,39712,40002,138049,156374,8382,8556,1711192,1753765,1306826,1300380,239171,267947,14437,14758,122832,140005,3556,3569,24370,27106,1327236,1322863,245803,276258,24837,26432,133122,151178,6550,6737,365233,352530,328734,315373,13778,15446,11148,9815,3301,3455,1184,1154,7088,7287,334955,321705,16644,18556,14875,13570,4927,5196,1832,1819
R,8,2015,47,4073881,2019756,2054125,1588822,1573144,251734,282527,24851,23953,120346,137468,4504,4463,29499,32570,1613583,1600188,260555,293301,38423,38780,131441,149570,7953,8341,1666533,1712787,1271085,1267416,238008,267441,13991,14651,117247,134280,3341,3359,22861,25640,1290012,1288424,244166,275250,24075,25959,126817,144751,6200,6598,353223,341338,317737,305728,13726,15086,10860,9302,3099,3188,1163,1104,6638,6930,323571,311764,16389,18051,14348,12821,4624,4819,1753,1743
R,8,2015,48,4076749,2015108,2061641,1596638,1591938,250176,283073,24141,23897,111111,126713,4555,4402,28487,31618,1620544,1618211,258589,293762,37574,38633,121603,137958,7935,8086,1676288,1731427,1291408,1296248,237161,268301,14035,14973,108079,123681,3408,3323,22197,24901,1309783,1316674,243026,276054,24105,26255,117140,133370,6257,6420,338820,330214,305230,295690,13015,14772,10106,8924,3032,3032,1147,1079,6290,6717,310761,301537,15563,17708,13469,12378,4463,4588,1678,1666
R,8,2015,49,4136435,2044506,2091929,1617024,1614103,258893,291451,24478,24126,111383,126599,4447,4401,28281,31249,1640478,1639975,267310,301742,38122,39092,121562,137694,7908,8086,1710029,1767357,1316038,1323581,245612,276926,14418,15336,108494,123520,3371,3387,22096,24607,1334076,1343704,251463,284345,24834,26894,117247,133035,6278,6456,334477,324572,300986,290522,13281,14525,10060,8790,2889,3079,1076,1014,6185,6642,306402,296271,15847,17397,13288,12198,4315,4659,1630,1630
R,8,2015,50,4376477,2161457,2215020,1716871,1718643,271775,305448,25513,25329,113514,128692,4680,4615,29104,32293,1741132,1745318,280168,315956,39779,41078,123964,139911,8213,8452,1824920,1888100,1413873,1425886,258597,290788,15469,16531,110564,125640,3612,3600,22805,25655,1432603,1446801,264463,298440,26303,28879,119632,135308,6565,6820,336537,326920,302998,292757,13178,14660,10044,8798,2950,3052,1068,1015,6299,6638,308529,298517,15705,17516,13476,12199,4332,4603,1648,1632
R,8,2015,51,4479810,2203363,2276447,1760760,1777646,270351,306004,25365,25509,113307,130632,4461,4544,29119,32112,1784947,1804132,278563,315952,40041,41699,123623,141790,8042,8357,1882765,1958567,1472246,1492956,257649,291681,15744,16802,110569,127779,3460,3558,23097,25791,1491185,1513931,263439,298956,27177,29764,119523,137450,6465,6781,320598,317880,288514,284690,12702,14323,9621,8707,2738,2853,1001,986,6022,6321,293762,290201,15124,16996,12864,11935,4100,4340,1577,1576
R,8,2015,52,4473057,2194420,2278637,1757613,1786415,265526,301117,24884,25005,113457,129877,4243,4434,28697,31789,1781501,1812526,273413,311032,39443,41234,123613,140653,7663,8199,1890508,1973883,1483991,1513579,253576,287593,15777,16641,110793,127010,3314,3508,23057,25552,1502972,1534292,259172,294873,27287,29645,119695,136317,6243,6683,303912,304754,273622,272836,11950,13524,9107,8364,2664,2867,929,926,5640,6237,278529,278234,14241,16159,12156,11589,3918,4336,1420,1516
R,8,2015,53,4463046,2186385,2276661,1763627,1798876,261494,297896,24181,24835,104557,119422,4363,4420,28163,31212,1787155,1824445,269014,307616,38551,41101,114525,129889,7820,8128,1895237,1983992,1501215,1536648,250153,285201,15537,16684,102086,116711,3482,3508,22764,25240,1520035,1557094,255522,292348,27021,29848,110805,125776,6425,6610,291148,292669,262412,262228,11341,12695,8644,8151,2471,2711,881,912,5399,5972,267120,267351,13492,15268,11530,11253,3720,4113,1395,1518
R,8,2015,54,4505588,2201421,2304167,1786101,1829883,259916,297988,23621,24792,99740,116706,4161,4237,27882,30561,1809296,1854911,267295,307228,38153,41098,109560,126862,7520,7873,1924568,2022498,1536687,1577379,249179,285570,15414,17184,97317,114090,3324,3404,22647,24871,1555295,1597508,254498,292462,27099,30466,105912,122884,6177,6458,276853,281669,249414,252504,10737,12418,8207,7608,2423,2616,837,833,5235,5690,254001,257403,12797,14766,11054,10632,3648,3978,1343,1415
R,8,2015,55,4555867,2228801,2327066,1800759,1840239,266992,304282,23932,24952,105061,122794,4228,4293,27829,30506,1824030,1865110,274294,313668,38456,41142,114803,132928,7541,7901,1950633,2045554,1550140,1587857,256143,291884,15665,17348,102654,120173,3372,3468,22659,24824,1568886,1607827,261397,298891,27390,30555,111236,128937,6172,6524,278168,281512,250619,252382,10849,12398,8267,7604,2407,2621,856,825,5170,5682,255144,257283,12897,14777,11066,10587,3567,3991,1369,1377
R,8,2015,56,4415857,2152585,2263272,1748544,1799525,253989,292625,22244,23455,97707,114989,3894,3944,26207,28734,1770355,1823151,260770,301191,36176,39132,106861,124307,6924,7199,1899908,2003847,1520830,1566922,244069,281102,14854,16389,95505,112589,3147,3218,21503,23627,1538586,1586138,248980,287512,26215,29352,103559,120738,5719,6005,252677,259425,227714,232603,9920,11523,7390,7066,2202,2400,747,726,4704,5107,231769,237013,11790,13679,9961,9780,3302,3569,1205,1194
R,8,2015,57,4361695,2119904,2241791,1728010,1790141,244476,282521,21150,22651,97377,114963,3651,3820,25240,27695,1748949,1812760,251022,290856,34751,37890,106064,123901,6555,6899,1884394,1995718,1516040,1569296,234901,271607,14337,16126,95349,112789,2951,3099,20816,22801,1533145,1587730,239681,277857,25544,28739,103048,120578,5411,5740,235510,246073,211970,220845,9575,10914,6813,6525,2028,2174,700,721,4424,4894,215804,225030,11341,12999,9207,9151,3016,3323,1144,1159
R,8,2015,58,4326304,2095220,2231084,1712554,1785181,239592,281193,20963,22067,94148,112139,3534,3590,24429,26914,1732794,1807257,245979,289177,34375,37374,102357,120360,6328,6653,1868568,1991830,1508538,1570182,230466,270703,14152,15750,92221,110082,2892,2895,20299,22218,1525186,1588192,235215,276708,25270,28544,99550,117219,5306,5503,226652,239254,204016,214999,9126,10490,6811,6317,1927,2057,642,695,4130,4696,207608,219065,10764,12469,9105,8830,2807,3141,1022,1150
R,8,2015,59,4176142,2015183,2160959,1648921,1728462,228081,270402,19679,21305,92040,111394,3281,3464,23181,25932,1668205,1749663,234044,278049,32400,36090,99750,119440,5968,6355,1801190,1932349,1456390,1523013,219416,260428,13337,15388,90186,109246,2669,2872,19192,21402,1472203,1540317,223757,266158,23851,27758,97026,116237,4981,5327,213993,228610,192531,205449,8665,9974,6342,5917,1854,2148,612,592,3989,4530,196002,209346,10287,11891,8549,8332,2724,3203,987,1028
R,8,2015,60,4124660,1986585,2138075,1631141,1716986,220154,261725,18973,20232,90775,111176,3165,3398,22377,24558,1649603,1736962,225912,268993,31422,34110,98196,118859,5783,6218,1780592,1916237,1445204,1516721,211869,252441,13145,14700,89013,109216,2615,2791,18746,20368,1460519,1533046,216141,257937,23609,26351,95645,115952,4886,5223,205993,221838,185937,200265,8285,9284,5828,5532,1762,1960,550,607,3631,4190,189084,203916,9771,11056,7813,7759,2551,2907,897,995
R,8,2015,61,3970413,1901967,2068446,1570975,1670094,204629,248330,17500,19002,85294,104848,2912,3159,20657,23013,1588177,1688802,209880,255080,29247,32358,91970,111743,5176,5807,1714482,1862805,1401505,1484154,196995,239860,12350,14001,83783,103014,2425,2597,17424,19179,1415886,1499542,200896,244967,22349,25292,89740,109087,4414,4900,187485,205641,169470,185940,7634,8470,5150,5001,1511,1834,487,562,3233,3834,172291,189260,8984,10113,6898,7066,2230,2656,762,907
R,8,2015,62,3807389,1818179,1989210,1509714,1615141,189179,232066,16320,17669,80931,99691,2764,2897,19271,21746,1525721,1632908,193900,238328,27324,30361,87178,106271,4942,5385,1645275,1797664,1353379,1441687,182266,224111,11553,13134,79456,98066,2323,2420,16298,18246,1366813,1456399,185769,228906,20929,23941,85052,103844,4227,4593,172904,191546,156335,173454,6913,7955,4767,4535,1475,1625,441,477,2973,3500,158908,176509,8131,9422,6395,6420,2126,2427,715,792
R,8,2015,63,3670759,1750450,1920309,1460843,1564250,177202,220846,14960,16624,77012,95861,2615,2779,17818,19949,1475596,1580581,181644,226536,25280,28501,82652,101680,4709,5067,1590412,1741963,1315755,1402751,170942,213384,10755,12385,75652,94316,2213,2339,15095,16788,1328138,1416321,174286,217736,19552,22573,80708,99430,4031,4313,160038,178346,145088,161499,6260,7462,4205,4239,1360,1545,402,440,2723,3161,147458,164260,7358,8800,5728,5928,1944,2250,678,754
R,8,2015,64,3540939,1681761,1859178,1404293,1513248,171561,216802,14374,15895,72272,91649,2364,2562,16897,19022,1418281,1528758,175749,222397,24373,27333,77466,97031,4310,4725,1528746,1687854,1265258,1358190,165608,209641,10469,11797,71044,90114,2022,2157,14345,15955,1277024,1371011,168767,213928,19043,21606,75689,94809,3743,4028,153015,171324,139035,155058,5953,7161,3905,4098,1228,1535,342,405,2552,3067,141257,157747,6982,8469,5330,5727,1777,2222,567,697
