.0068064,.0004641,-7.11e-06,1.929052
-.049997,.0017695,-.0000167,2.842709
-.1391728,.0039576,-.0000342,4.146927
.1018385,-.0014731,5.68e-06,.8582463
-.034732,.0013851,-.0000135,3.107634
.1006472,-.0015485,6.70e-06,1.03457
.0918174,-.0011631,2.87e-06,1.185619
.0921653,-.0010659,2.32e-06,1.216629
.1873187,-.0029245,.0000137,-.1616633
