V1,V2,V3,V4
2.44300130861584,2.44783453593782,-0.00483322732197278,1.83625855332008
2.39238204473152,2.46062546781854,-0.0682434230870122,-0.42822677574668
3.21328587149377,3.23753844002007,-0.024252568526302,-1.53665985609035
3.34615186725001,3.39542141137134,-0.0492695441213332,-1.84611944656643
2.77673395043367,3.01685045763739,-0.24011650720373,-1.62543247271219
3.50935833584244,3.61421839847563,-0.104860062633192,-0.484657300126685
4.04989128484311,3.91292991450907,0.136961370334039,0.242541160100473
3.93989131137522,3.87391040630648,0.0659809050687401,-0.0791031436592675
4.18306193618797,4.0107405282561,0.172321407931866,-0.318760964050455
5.02688617700365,4.60648204582804,0.420404131175605,-0.367226611265721
4.13168827664555,3.83588908318357,0.295799193461973,-0.962515501890039
5.12771210945468,4.41973813372939,0.707973975725287,-0.64813678854091
5.63737908859951,4.7772420780405,0.860137010559002,-0.582104159697167
5.22899480301662,4.38311322098608,0.845881582030541,-0.714822759631488
5.74877862217683,4.69110736243847,1.05767125973836,-0.434018339899808
5.80146513795436,4.74906724903138,1.05239788892298,-0.359621722890154
6.19598362833913,5.05196373665703,1.14401989168211,-0.167040138034736
6.44920297749242,5.14585026254206,1.30335271495036,-0.0404956196803141
6.8056392474026,5.24718195689882,1.55845729050379,0.0361585110250644
7.12800225251161,5.49084519292135,1.63715705959026,-0.0289135348735954
7.36822148845925,5.53278600576732,1.83543548269193,0.0188605445430881
8.14083254453918,6.00297509932944,2.13785744520974,0.231890761045634
8.31390031518625,6.03066815176917,2.28323216341708,0.198471253611558
6.76585314282828,4.34211491167293,2.42373823115535,-0.235711099453567
6.23694043118059,3.64608332124776,2.59085710993282,-0.407227246258458
6.44999093324204,3.78404931887839,2.66594161436365,-0.29132562756854
6.65422364742187,4.1520856229275,2.50213802449437,-0.113110001604525
7.00727071773357,4.63630517758726,2.37096554014631,0.184401535047868
7.32466706657255,4.98053262792098,2.34413443865157,0.416260851128811
6.84083938496127,4.69919696972619,2.14164241523508,0.24616726449085
6.29631259874423,4.49285211191787,1.80346048682636,-0.0166392184569304
6.94767893971985,4.79848360478744,2.14919533493241,0.273043724344859
7.11166715352332,4.96895563305885,2.14271152046447,0.215166381301287
7.03468226326102,4.78254958483511,2.25213267842591,0.131543423376286
6.92903581017337,4.43177627997421,2.49725953019916,0.0604617395700302
6.77578866064633,4.42994591339257,2.34584274725376,-0.146659412446411
5.74816690140067,3.48812815094007,2.2600387504606,-0.335706641512047
5.73178812826047,3.57408767510418,2.15770045315629,-0.159015360042304
6.08587674621817,3.84769022697549,2.23818651924267,0.2303167274938
5.64172311872295,3.43597100732571,2.20575211139723,0.29590464755961
5.55903388569133,3.26605886159645,2.29297502409489,0.357841503646341
5.63737158987528,3.55359376729671,2.08377782257858,0.28866607327052
4.90814971347289,3.16374084355494,1.74440886991795,0.0472061484879305
4.52692287272068,2.88145552009532,1.64546735262536,0.0248668952467597
4.49768548316784,2.93723613467492,1.56044934849292,0.0740268121934378
3.96716009802301,2.10885609286909,1.85830400515393,0.0571935458452799
3.94687950574569,2.00371364801047,1.94316585773522,-0.0533347892296661
4.06429897263868,2.06843097671629,1.9958679959224,-0.102686855024785
4.51963323842531,1.89537969099983,2.62425354742548,0.14010510709295
4.08736298573875,0.975588640592301,3.11177434514645,-0.017667912409479
4.38092147995867,0.63842547410731,3.74249600585136,-0.0676523540944345
4.93482133850775,0.618656815984196,4.31616452252356,-0.11909399268734
4.70975951641496,0.144988665280487,4.56477085113447,-0.375454652750307
4.9101136567797,0.41456452304775,4.49554913373195,-0.423108705475386
4.80945651042472,0.104510059975288,4.70494645044943,-0.280677109932981
4.09299575899755,-0.109212789686991,4.20220854868454,-0.54223922703062
3.62112837663763,0.0324722548584173,3.58865612177921,-0.653774088571367
3.42858996626915,0.0661701083530814,3.36241985791607,-0.448824583524413
3.12419153944324,0.0119740513416244,3.11221748810162,-0.29948663786098
3.43907874246895,0.169672005658347,3.2694067368106,0.0475493521607859
3.33715924636082,0.194738547169918,3.1424206991909,0.0538295606291967
3.65637349538599,0.38188622199303,3.27448727339296,0.179597842299927
4.26913771195571,0.724101616154117,3.54503609580159,0.338398520950477
3.7415349778011,0.483355125446238,3.25817985235486,0.000732782880277227
3.88763914761217,0.623900040507135,3.26373910710504,0.0181538665763128
4.05587047349232,0.712142841743017,3.3437276317493,0.121499366250305
3.27212066540729,0.480416177872597,2.79170448753469,-0.183254210607856
3.6514379450702,0.728047789736023,2.92339015533418,0.109033789724094
3.73775006835166,0.765109831943987,2.97264023640767,0.245458830860494
2.40979293356179,0.295442635937108,2.11435029762468,-0.240957121790897
4.7110853451291,2.71290427342216,1.99818107170695,0.534928283550755
5.17474575489488,3.0974058327403,2.07733992215458,0.857236375623797
5.27233701613959,3.5377842538499,1.73455276228969,0.692327517467422
5.29744705577665,2.86858622794714,2.42886082782951,0.776941442512758
5.36717929999643,2.49216622045117,2.87501307954525,0.595576856284215
5.5852272892182,2.63038933843378,2.95483795078442,0.346578715284142
5.12429966610005,2.05146673020235,3.07283293589769,0.0843491905822065
5.70193985409413,2.09720573157203,3.6047341225221,0.21304146029543
3.81255712963078,1.59165902284901,2.22089810678177,-0.801231212971432
2.89888858323599,1.13944050071504,1.75944808252095,-0.851576995220317
2.31504167376076,0.226453222126035,2.08858845163472,-0.495292586474534
1.89547166564164,0.309821187467377,1.58565047817427,-0.566221236070987
2.68822972057777,0.463268688091454,2.22496103248631,-0.0708479727231861
2.80045113411013,0.502914898836204,2.29753623527393,-0.235475877352201
3.12901953224161,0.828889352847673,2.30013017939394,-0.396673116596162
